key,gap,pro1,pro2,pro3,range1,range2
6_6___1__,0,-0.9,1.0,2.8,3,10
1_7___1__,0,-0.9,1.3,3.6,3,11
4_7___1__,3,-1.3,0.6,2.4,3,6
4_8___1__,2,-1.1,1.4,3.8,3,6
6_2___1__,2,-1.5,0.4,2.6,3,8
9_10___1__,2,-1.8,0.0,2.1,3,8
12_7___1__,3,-0.5,1.7,3.8,3,6
17_2___1__,2,-1.3,0.9,3.1,3,5
17_9___1__,0,-1.6,0.3,2.5,3,8
19_2___1__,0,-0.7,1.0,2.6,3,10
1_3___1__,2,0.4,3.0,5.7,3,5
3_7___1__,0,-1.3,0.9,2.8,3,12
7_7___1__,1,-1.1,1.0,3.2,3,6
7_9___1__,0,-1.5,1.1,3.4,3,11
7_10___1__,0,-1.8,0.7,3.1,3,6
8_2___1__,0,-1.8,0.4,2.5,3,4
8_8___1__,1,-0.7,1.2,3.1,3,3
9_9___1__,2,-0.4,2.1,4.4,3,8
10_2___1__,2,-1.0,0.8,2.8,3,7
11_7___1__,0,-0.3,1.7,3.8,3,6
11_1___1__,0,-0.3,2.2,4.5,3,5
20_1___1__,1,-0.1,2.2,4.6,3,7
1_1___1__,1,0.2,2.6,5.2,3,8
5_1___1__,1,-0.5,1.8,4.3,3,6
5_6___1__,5,-0.5,1.8,4.1,3,9
5_7___1__,5,-1.5,1.3,4.0,3,9
5_8___1__,5,0.0,2.0,4.1,3,6
7_1___1__,0,-1.3,1.1,3.7,3,7
8_6___1__,5,-1.1,1.0,3.4,3,7
9_1___1__,5,-0.1,2.1,4.1,3,3
11_6___1__,0,-1.0,1.1,3.1,3,5
14_3___1__,2,-0.7,1.8,4.4,3,4
15_6___1__,5,1.0,2.9,5.0,3,12
16_1___1__,0,-1.3,1.2,3.6,3,6
16_3___1__,5,1.0,3.8,6.3,3,5
18_8___1__,5,-0.8,1.1,3.1,3,3
1_6___1__,0,-0.4,2.7,5.8,3,7
2_8___1__,5,0.1,1.9,3.8,3,6
3_9___1__,5,-1.8,0.6,3.0,3,9
3_10___1__,5,-0.7,1.8,4.3,3,8
4_7___2__,0,-1.8,0.6,3.0,10,14
12_7___2__,0,-1.1,0.7,2.6,10,11
4_9___2__,0,0.2,2.0,3.9,10,18
8_8___2__,0,-0.6,1.4,3.4,8,10
12_9___2__,0,-1.6,0.8,3.4,10,10
4_8___2__,0,0.0,1.9,4.0,10,14
14_8___2__,0,-0.8,1.5,3.9,10,10
16_10___2__,0,-0.7,1.1,2.8,10,11
17_9___2__,0,0.1,1.9,3.7,10,11
20_9___2__,0,-0.1,2.4,5.1,10,12
2_7___2__,0,1.0,2.7,4.5,10,14
3_8___2__,0,-0.4,1.3,3.4,10,12
4_10___2__,0,-0.8,1.2,3.2,10,15
5_10___2__,0,-1.1,1.7,4.4,9,10
6_8___2__,0,-0.1,2.4,5.2,9,10
6_9___2__,0,-0.7,1.8,4.2,10,13
6_10___2__,0,-1.4,1.0,3.1,10,12
8_9___2__,0,0.1,2.1,4.2,9,10
8_10___2__,0,-0.8,1.6,4.2,9,10
11_8___2__,0,-2.0,1.1,3.8,8,10
1_3___2__,7,-2.0,2.0,5.7,9,10
2_3___2__,0,-1.0,2.0,5.1,9,10
12_3___2__,7,-1.5,1.6,4.7,7,10
18_3___2__,0,1.1,4.7,8.5,10,10
1_6___2__,0,0.1,3.5,7.1,10,12
7_6___2__,1,-1.6,1.1,4.0,10,18
8_3___2__,0,-1.3,1.8,5.0,9,10
18_6___2__,1,-0.7,2.1,4.8,10,14
1_1___2__,1,-1.1,2.3,5.6,10,11
2_1___2__,0,0.2,3.3,6.2,7,10
4_3___2__,0,-1.8,1.6,5.1,9,10
5_3___2__,0,-0.8,2.7,5.8,7,10
6_3___2__,7,-0.8,2.6,6.1,10,10
7_1___2__,0,-1.1,1.9,4.8,9,10
7_3___2__,0,-1.2,2.1,5.2,9,10
10_6___2__,0,-0.4,2.0,4.6,10,16
13_3___2__,0,-1.5,1.6,4.7,9,10
14_1___2__,0,-0.3,3.1,6.5,7,10
16_3___2__,0,0.1,3.5,6.9,10,10
17_3___2__,0,-0.8,2.0,4.8,9,10
12_8___3__,0,-0.5,1.4,3.4,11,12
18_2___3__,0,0.3,2.4,4.8,11,17
19_8___3__,0,0.1,2.3,4.3,11,16
3_8___3__,1,-0.8,0.7,2.3,11,15
11_8___3__,0,-2.1,0.2,2.7,11,14
13_8___3__,0,0.2,1.9,3.4,11,17
15_6___3__,0,-1.0,1.2,3.5,11,17
16_6___3__,1,0.0,1.8,3.6,11,11
16_9___3__,0,-0.9,0.9,2.8,11,16
17_7___3__,0,-0.9,0.9,2.6,11,16
17_8___3__,0,-0.8,1.6,3.7,10,11
19_2___3__,0,-0.4,1.8,4.0,11,19
19_7___3__,0,-1.0,1.4,3.8,11,20
20_7___3__,0,-0.1,1.8,3.7,11,13
2_2___3__,1,-1.3,0.7,2.8,11,17
2_6___3__,1,-0.2,1.6,3.4,11,16
7_6___3__,0,-0.9,0.8,2.5,11,19
10_7___3__,1,-0.8,1.3,3.4,11,13
13_2___3__,0,0.3,2.2,4.1,11,15
14_8___3__,0,-0.6,1.1,2.8,11,15
1_1___3__,1,-1.0,1.5,3.9,11,14
1_6___3__,0,-0.3,3.0,6.2,11,16
4_1___3__,0,-0.8,1.4,3.7,11,15
4_10___3__,1,-0.1,1.7,3.5,11,17
5_1___3__,1,0.4,2.8,5.2,11,14
5_10___3__,1,-0.6,1.4,3.7,11,14
7_10___3__,1,0.4,2.0,4.0,11,16
9_6___3__,1,0.1,2.1,4.3,11,19
12_2___3__,1,0.2,2.7,5.2,11,13
12_3___3__,1,-0.0,2.4,4.9,11,12
13_1___3__,1,-1.8,0.9,3.2,11,11
15_10___3__,1,-0.5,1.6,3.7,11,16
16_1___3__,0,-0.8,1.7,4.6,11,14
18_9___3__,1,-0.3,1.8,3.9,11,13
1_3___3__,1,-0.6,2.3,5.1,11,14
2_9___3__,1,-0.3,1.6,3.7,11,16
2_10___3__,1,-0.4,1.8,3.9,11,13
3_6___3__,1,-0.9,1.9,5.0,11,13
4_3___3__,1,-0.1,2.7,5.1,11,14
5_6___3__,1,-0.3,1.9,4.3,11,13
11_2___4__,0,-1.0,1.5,4.3,17,19
1_2___4__,0,-0.6,1.9,4.3,19,20
3_9___4__,0,-0.6,1.4,3.2,19,22
9_2___4__,0,-0.9,1.5,3.9,19,22
11_9___4__,0,-1.5,0.8,2.9,19,20
3_2___4__,0,-0.6,1.5,3.9,19,20
6_2___4__,0,-0.0,2.1,4.1,19,19
7_2___4__,0,0.3,2.4,4.3,19,22
11_1___4__,0,-1.2,1.6,4.2,13,19
12_8___4__,0,-0.7,1.6,3.9,19,19
15_9___4__,0,-0.4,1.8,3.9,19,21
17_9___4__,0,-0.9,1.2,3.3,19,20
20_2___4__,0,-0.1,2.6,5.3,16,19
3_8___4__,1,0.3,2.3,4.0,19,22
3_10___4__,0,0.3,2.4,4.5,19,21
4_2___4__,0,-0.3,1.9,4.0,19,20
4_10___4__,0,-0.3,1.6,3.6,19,21
5_2___4__,0,-0.3,2.1,4.5,18,19
5_8___4__,0,-0.1,2.1,4.4,18,19
6_1___4__,0,-1.0,1.7,4.5,19,19
9_10___4__,1,0.8,3.8,6.9,19,20
1_6___4__,0,0.2,3.6,7.1,16,19
1_7___4__,0,0.3,3.4,6.6,19,22
3_3___4__,0,-0.5,1.9,4.6,18,19
6_6___4__,1,-1.1,1.8,4.5,19,19
7_3___4__,1,-0.2,2.6,5.4,17,19
8_6___4__,1,-0.9,1.2,3.4,18,19
9_3___4__,1,-0.6,2.2,4.8,17,19
9_8___4__,1,-0.4,2.3,4.9,19,20
18_3___4__,0,-0.9,1.8,4.4,18,19
20_3___4__,0,0.8,3.3,5.9,17,19
1_10___4__,0,-1.6,1.5,3.9,19,20
2_6___4__,1,-0.3,2.1,4.5,19,20
3_6___4__,1,0.6,2.5,4.5,19,20
4_3___4__,0,-0.8,1.9,4.6,16,19
4_6___4__,0,-0.1,2.1,4.3,16,19
5_3___4__,0,-0.6,2.0,4.7,16,19
7_8___4__,1,-0.3,2.1,4.4,19,22
7_10___4__,0,-1.4,1.4,4.2,19,21
8_7___4__,1,-0.4,1.6,3.6,19,19
1_2___5__,0,-0.7,2.7,5.8,24,27
2_2___5__,0,-0.8,2.0,4.7,26,27
5_2___5__,0,-1.7,1.2,4.0,23,27
8_2___5__,0,-0.0,2.9,5.8,24,27
10_2___5__,0,-0.3,2.5,5.3,25,27
13_2___5__,0,-0.5,2.0,4.3,24,27
15_6___5__,0,-1.2,1.0,3.3,27,29
16_2___5__,0,-2.4,0.6,3.3,26,27
19_2___5__,0,0.1,3.1,6.1,26,27
2_6___5__,0,-1.1,1.0,3.1,24,27
2_7___5__,0,-0.8,1.5,3.7,25,27
6_8___5__,0,-0.1,1.9,4.0,25,27
7_2___5__,0,-0.0,2.5,5.3,25,27
8_1___5__,0,-0.7,1.6,4.0,25,27
8_3___5__,0,-1.6,1.5,4.5,23,27
9_2___5__,0,-0.6,2.2,5.2,25,27
10_1___5__,0,-1.0,1.7,4.2,19,27
10_3___5__,0,-0.0,2.8,5.6,23,27
11_2___5__,0,-1.2,1.5,4.2,21,27
12_1___5__,0,-1.1,1.4,4.1,21,27
1_7___5__,0,0.4,2.9,5.5,24,27
1_8___5__,0,-0.2,3.8,7.5,23,27
1_9___5__,0,0.1,2.9,5.9,23,27
16_10___5__,0,0.8,3.5,6.0,26,27
18_8___5__,0,1.1,3.2,5.1,25,27
5_6___5__,0,0.2,2.4,4.7,25,27
7_6___5__,0,0.1,2.7,5.0,25,27
7_7___5__,0,0.1,2.4,4.8,27,27
10_8___5__,0,-0.7,1.7,4.3,25,27
10_9___5__,0,0.7,2.9,4.9,24,27
11_6___5__,0,-0.6,1.9,4.1,24,27
11_8___5__,0,-0.3,2.1,4.4,21,27
11_10___5__,0,0.6,3.0,5.6,25,27
16_6___5__,0,-1.1,1.2,3.6,23,27
18_9___5__,0,0.6,2.4,4.3,24,27
20_10___5__,0,-1.2,1.9,5.0,25,27
1_6___5__,0,0.6,3.9,7.4,22,27
2_10___5__,0,0.0,2.1,4.1,27,27
3_6___5__,0,-0.1,2.0,4.3,26,27
5_8___5__,0,-0.0,2.1,4.2,22,27
6_7___6__,0,-0.9,1.2,3.2,28,28
7_2___6__,0,-0.9,1.0,2.8,28,30
1_1___6__,0,-1.2,1.3,4.0,23,28
2_7___6__,1,-1.9,0.2,2.2,28,31
5_9___6__,0,-1.5,0.5,2.6,28,29
11_6___6__,0,-1.7,0.2,2.4,28,31
12_8___6__,0,-0.7,1.2,3.2,28,29
13_9___6__,0,-1.5,0.6,2.5,28,30
17_2___6__,0,-0.7,1.2,3.1,28,28
19_7___6__,0,-1.5,0.3,2.1,28,32
19_9___6__,0,-1.1,0.8,2.7,25,28
20_7___6__,0,-1.1,1.5,4.1,26,28
20_8___6__,2,-1.2,1.3,3.7,24,28
20_9___6__,2,-0.9,1.2,3.4,27,28
1_2___6__,0,-0.2,1.6,3.5,26,28
1_10___6__,0,-0.8,1.2,3.3,28,28
3_2___6__,0,0.3,2.2,3.9,27,28
3_8___6__,0,-0.7,1.5,3.6,28,30
4_2___6__,0,-0.4,1.4,3.1,28,28
5_10___6__,0,-0.2,2.3,4.7,28,29
1_7___6__,4,-1.3,1.1,3.5,28,28
1_8___6__,0,-0.8,1.4,3.6,28,28
2_1___6__,0,-0.9,1.1,3.0,28,28
9_6___6__,2,-0.2,2.1,4.4,28,29
12_10___6__,2,-0.7,1.2,3.0,28,30
18_6___6__,2,-0.6,1.6,4.0,28,28
6_1___6__,2,-0.7,1.5,3.6,28,29
8_8___6__,1,-1.4,1.0,3.8,27,28
10_2___6__,2,-0.6,1.1,2.8,28,29
11_1___6__,2,-1.1,1.1,3.3,24,28
11_10___6__,2,-0.5,2.0,4.2,28,28
12_1___6__,0,-0.5,1.9,4.4,28,28
12_7___6__,0,-1.2,1.1,3.1,23,28
14_7___6__,2,-0.7,1.5,3.4,28,30
15_1___6__,0,-0.0,2.4,4.7,25,28
16_6___6__,2,-1.3,1.0,3.3,28,28
17_8___6__,0,-0.9,1.2,3.3,27,28
1_6___6__,2,-0.5,1.9,4.3,28,28
1_9___6__,0,-1.2,1.2,3.7,28,28
2_8___6__,1,-1.1,1.2,3.4,28,28
7_9___7__,0,-1.1,1.0,3.2,98,128
10_7___7__,2,-0.5,1.9,4.0,98,110
11_2___7__,0,0.1,2.6,5.1,98,103
2_7___7__,2,-2.4,0.0,2.4,98,121
6_9___7__,0,-1.3,1.2,3.9,98,121
10_2___7__,0,-1.7,1.4,4.5,98,116
10_9___7__,0,-0.7,2.0,4.7,98,116
11_1___7__,0,-1.1,1.7,4.4,81,98
12_8___7__,0,-0.3,1.8,4.2,98,104
17_1___7__,0,-1.3,1.3,4.0,98,101
19_8___7__,0,-0.9,1.5,3.8,98,106
20_7___7__,0,0.0,2.2,4.2,98,115
20_8___7__,0,-0.7,1.5,3.8,95,98
20_9___7__,2,0.6,3.0,5.6,98,114
2_2___7__,2,-0.4,2.9,6.1,98,119
3_7___7__,2,-0.1,2.2,4.4,98,131
5_2___7__,0,-2.4,1.1,4.5,98,107
6_2___7__,0,-1.3,1.6,4.6,98,107
6_7___7__,0,-0.4,1.7,3.8,98,131
7_1___7__,0,-0.1,2.7,5.6,98,99
1_6___7__,0,-1.7,1.7,5.2,98,111
2_1___7__,0,-0.7,2.2,5.4,98,104
2_3___7__,2,0.5,3.6,6.9,98,103
3_6___7__,5,-0.1,2.7,5.5,98,109
7_3___7__,2,-1.0,2.2,5.5,98,104
11_6___7__,0,-0.6,1.8,4.3,98,120
14_1___7__,0,0.3,4.2,8.3,97,98
18_6___7__,5,0.7,2.9,5.1,98,119
19_6___7__,2,-0.4,1.9,4.1,98,127
1_1___7__,0,-2.0,2.3,6.7,95,98
3_3___7__,2,-1.2,1.9,5.2,98,102
9_6___7__,5,-1.4,1.0,3.2,98,121
12_2___7__,0,-1.0,2.1,5.3,98,99
13_3___7__,2,-0.2,2.6,5.6,98,99
15_3___7__,0,-0.5,2.9,5.9,94,98
18_3___7__,2,-0.4,2.8,6.1,98,103
19_3___7__,0,-0.9,2.2,5.2,98,106
20_3___7__,0,-1.0,2.1,5.2,98,98
20_6___7__,2,-0.7,1.6,3.9,98,107
1_2___7__,2,-0.4,3.0,6.4,98,111
7_2___8__,0,-1.2,0.7,2.9,31,38
17_7___8__,0,-1.3,1.1,3.5,31,38
12_2___8__,2,-0.7,1.6,3.8,31,32
2_2___8__,2,-1.0,1.6,4.0,31,37
6_2___8__,2,-0.9,2.1,4.9,31,38
9_2___8__,2,-0.8,1.3,3.7,31,34
10_2___8__,2,-1.1,1.0,3.1,31,36
11_2___8__,0,-1.0,1.8,4.6,31,32
12_7___8__,0,-0.8,1.9,4.3,29,31
13_2___8__,0,-1.7,1.0,3.8,31,37
14_8___8__,5,-0.2,2.2,4.8,31,35
17_2___8__,0,-1.3,1.2,3.7,31,33
19_1___8__,0,-1.3,1.1,3.6,31,38
19_2___8__,0,0.0,1.8,3.4,31,41
19_8___8__,2,-0.2,2.2,4.5,31,32
20_2___8__,2,0.0,1.9,3.9,31,36
2_8___8__,2,-2.2,0.5,3.1,31,34
3_2___8__,0,-1.3,1.0,3.2,31,31
4_7___8__,2,-1.3,1.2,3.8,31,32
4_10___8__,2,-0.6,1.2,3.2,31,36
5_6___8__,5,-0.6,1.6,4.1,31,39
16_6___8__,7,-1.5,0.8,3.4,31,32
18_6___8__,6,-0.7,1.8,4.5,31,36
1_8___8__,0,-1.4,1.7,4.9,31,34
3_6___8__,6,-0.7,1.3,3.5,31,36
9_8___8__,6,0.2,2.3,4.7,31,35
10_8___8__,6,-0.5,1.4,3.5,31,36
1_6___8__,0,-1.4,2.0,5.2,31,35
1_7___8__,0,0.5,3.4,6.4,31,39
7_7___8__,3,-1.1,1.7,4.3,31,37
9_6___8__,6,-0.3,2.0,4.4,31,36
9_7___8__,3,-1.0,1.5,4.1,31,37
11_3___8__,2,0.1,2.7,5.3,31,35
14_6___8__,6,-0.6,1.6,3.8,31,37
17_1___8__,0,-0.6,1.9,4.6,31,33
18_7___8__,2,-0.5,1.8,3.9,31,38
6_3___8__,2,-1.4,1.3,4.1,31,34
6_6___8__,5,-0.7,1.1,2.9,31,37
6_8___8__,5,-0.9,1.2,3.2,31,33
6_9___8__,5,-1.5,1.1,3.6,31,37
11_7___9__,0,-1.2,1.1,3.2,24,25
1_9___9__,0,-1.9,0.4,2.8,21,25
3_2___9__,0,-1.1,1.2,3.5,23,25
8_2___9__,0,-0.5,1.9,4.2,23,25
10_6___9__,0,-1.6,0.5,2.8,24,25
11_9___9__,0,-1.0,1.0,3.0,24,25
12_9___9__,0,-1.1,0.8,2.8,25,26
13_7___9__,0,-1.1,0.9,2.9,25,26
14_7___9__,0,-1.3,1.1,3.4,21,25
17_2___9__,0,-2.0,0.2,2.1,23,25
18_7___9__,0,-0.3,1.6,3.7,20,25
19_2___9__,0,-1.1,1.4,3.6,21,25
2_1___9__,0,-1.2,0.9,3.1,22,25
4_6___9__,0,-1.0,1.3,3.4,22,25
4_7___9__,0,-1.7,0.7,3.2,20,25
8_6___9__,0,-1.5,1.2,3.8,20,25
8_7___9__,0,-1.3,1.0,3.4,23,25
10_2___9__,0,-0.0,3.0,5.8,22,25
10_7___9__,0,-1.4,1.2,3.8,25,25
11_2___9__,0,-1.5,0.7,2.9,22,25
5_3___9__,0,-1.3,1.4,4.1,24,25
5_7___9__,0,-1.2,1.0,3.5,20,25
5_8___9__,0,-0.4,1.5,3.6,22,25
6_10___9__,0,-0.6,1.8,4.0,20,25
7_8___9__,0,-0.9,1.3,3.4,21,25
8_10___9__,0,-0.8,1.2,3.3,24,25
15_8___9__,0,0.3,2.3,4.4,21,25
15_9___9__,0,0.2,2.5,4.6,20,25
15_10___9__,0,0.1,2.2,4.2,19,25
1_2___9__,0,-0.9,1.7,4.5,21,25
2_8___9__,0,-0.5,1.9,4.4,22,25
3_1___9__,0,-1.3,1.7,5.0,19,25
3_3___9__,0,-0.9,1.4,3.8,22,25
3_6___9__,0,-1.5,0.8,3.1,22,25
3_9___9__,0,-0.1,2.3,4.6,19,25
4_1___9__,0,-0.1,2.5,5.2,24,25
4_3___9__,0,-0.6,2.0,4.7,23,25
5_1___9__,0,-0.9,1.6,4.0,21,25
5_6___9__,0,-0.2,1.6,3.5,21,25
5_10___9__,0,0.1,2.1,4.1,24,25
4_9___10__,0,-0.5,1.7,3.9,37,41
6_7___10__,0,-0.9,1.0,3.0,37,40
11_2___10__,0,-2.9,0.0,2.9,32,37
17_9___10__,0,-0.6,1.5,3.9,35,37
2_2___10__,0,0.8,3.5,6.2,37,38
3_2___10__,0,-0.4,1.8,4.2,34,37
3_9___10__,0,-1.1,1.2,3.4,36,37
4_6___10__,0,-0.9,1.4,3.5,36,37
4_7___10__,1,-2.5,0.2,2.9,37,38
6_2___10__,0,-0.0,3.1,6.2,31,37
8_7___10__,0,-1.8,0.5,2.8,36,37
10_7___10__,0,-0.9,1.5,3.9,36,37
10_10___10__,0,-1.0,1.6,4.0,37,38
12_7___10__,0,-1.6,0.9,3.2,34,37
12_8___10__,0,-1.4,1.2,3.6,31,37
14_8___10__,0,-1.0,1.0,3.1,34,37
14_9___10__,0,-1.3,0.7,2.9,34,37
20_1___10__,0,-1.9,1.1,4.2,31,37
2_9___10__,0,0.1,2.1,4.1,37,38
2_10___10__,0,0.1,2.2,4.4,36,37
1_6___10__,0,-0.2,3.8,7.8,34,37
19_6___10__,0,-0.6,1.5,3.8,37,44
1_7___10__,0,-0.5,2.2,4.7,37,41
15_3___10__,0,-0.9,2.0,5.2,28,37
16_3___10__,0,-0.6,2.1,5.1,34,37
1_3___10__,2,-1.2,1.7,4.4,30,37
9_3___10__,0,-1.9,1.1,4.0,30,37
19_3___10__,0,-0.1,2.3,4.9,32,37
20_6___10__,0,-0.5,1.7,4.2,34,37
1_8___10__,0,-1.2,1.7,4.3,32,37
2_3___10__,0,0.1,2.7,5.2,34,37
3_3___10__,0,-0.9,2.0,4.7,30,37
4_3___10__,0,-1.4,1.5,4.4,31,37
5_3___10__,0,-1.4,1.2,3.7,27,37
6_1___10__,0,0.3,3.7,7.0,37,37
6_3___10__,0,-2.0,0.7,3.2,33,37
7_3___10__,0,-1.2,1.6,4.4,32,37
7_6___10__,5,-0.4,1.8,4.1,37,43
8_3___10__,0,-1.4,1.4,4.3,32,37
9_6___10__,6,-1.6,0.7,3.1,37,38
20_8___11__,0,-2.0,0.5,3.0,13,17
7_7___11__,0,-1.3,0.6,2.4,11,17
15_6___11__,0,-0.8,1.6,3.8,9,17
19_6___11__,1,-1.7,1.1,3.9,12,17
1_2___11__,1,0.1,2.2,4.5,12,17
13_6___11__,1,-0.1,2.2,4.5,10,17
13_7___11__,1,-0.5,2.0,4.3,10,17
18_2___11__,1,-1.8,0.8,3.2,11,17
1_1___11__,1,-1.1,1.8,4.5,9,17
1_8___11__,0,-1.1,1.9,4.8,14,17
3_7___11__,0,-0.9,1.9,4.5,11,17
4_1___11__,1,-2.5,0.8,3.9,13,17
4_6___11__,0,-0.7,1.6,3.7,14,17
4_7___11__,0,-1.5,1.1,3.6,10,17
7_1___11__,0,-0.8,1.7,4.3,11,17
7_2___11__,0,-1.4,1.6,4.6,13,17
7_6___11__,1,-1.2,1.0,3.0,7,17
10_2___11__,0,-0.4,2.2,4.7,14,17
10_6___11__,0,-0.3,2.2,4.7,10,17
11_6___11__,0,-1.2,1.2,3.4,10,17
5_2___11__,1,1.8,4.4,7.1,13,17
6_7___11__,3,-1.1,1.6,4.3,10,17
9_3___11__,1,-0.8,2.2,5.0,14,17
16_3___11__,1,-1.0,2.0,4.9,14,17
3_10___11__,3,-0.7,2.1,4.9,10,17
4_10___11__,3,-0.4,2.6,5.6,8,17
5_3___11__,1,-0.4,2.2,4.8,13,17
6_8___11__,3,-0.1,2.0,4.3,16,17
8_3___11__,1,-1.1,2.0,5.2,14,17
8_9___11__,3,-0.2,2.2,4.8,13,17
8_10___11__,3,0.2,2.7,5.2,12,17
9_10___11__,3,-1.3,1.2,3.5,12,17
10_3___11__,1,-0.1,2.5,5.1,14,17
11_3___11__,3,-1.4,1.4,4.1,13,17
12_2___11__,1,-0.7,2.3,5.3,13,17
13_3___11__,1,-0.7,1.9,4.6,13,17
14_9___11__,3,-1.2,1.7,4.6,12,17
15_10___11__,3,-0.8,1.7,4.3,11,17
16_6___11__,1,-0.5,1.8,4.2,12,17
16_8___11__,3,0.3,2.5,4.9,15,17
11_2___12__,0,-1.4,1.2,3.8,30,33
3_8___12__,1,-0.6,1.3,3.2,30,37
9_2___12__,0,-0.6,1.4,3.5,30,41
16_8___12__,0,-0.9,1.3,3.3,30,35
3_2___12__,0,-1.8,0.6,3.1,30,34
7_1___12__,0,-0.5,2.1,4.5,30,35
10_2___12__,0,-2.3,-0.0,2.4,30,35
11_8___12__,0,-1.2,0.9,3.3,30,31
11_9___12__,0,-1.3,1.0,3.3,30,34
19_2___12__,0,-0.6,1.9,4.3,30,41
2_2___12__,1,-0.6,2.1,4.7,30,39
5_2___12__,0,-0.9,1.5,3.9,30,34
6_2___12__,1,-0.6,1.7,4.1,30,32
12_7___12__,0,-1.2,1.2,3.4,30,35
12_8___12__,0,-0.5,1.8,4.0,30,31
13_10___12__,0,-0.9,1.5,3.7,30,32
15_6___12__,0,-0.8,1.3,3.1,30,42
16_9___12__,0,-0.5,1.4,3.3,30,37
17_2___12__,0,-0.8,1.7,4.0,28,30
17_8___12__,0,-1.1,1.0,3.2,29,30
1_1___12__,1,-0.8,2.1,4.9,30,30
1_6___12__,0,0.7,4.2,7.6,30,32
1_7___12__,0,0.2,2.8,5.3,30,41
3_7___12__,1,0.0,2.1,4.1,30,44
4_6___12__,1,-1.2,1.1,3.4,30,30
1_10___12__,0,-0.3,2.0,4.3,30,36
4_10___12__,1,0.3,2.2,4.2,30,38
5_7___12__,1,-0.4,2.2,4.7,30,36
6_6___12__,1,-0.9,1.5,3.8,30,35
7_3___12__,1,-1.3,1.7,5.0,30,32
7_10___12__,0,-0.8,1.7,4.3,30,37
8_7___12__,1,-0.7,1.5,3.8,30,36
11_7___12__,0,-0.5,2.3,4.8,30,38
13_3___12__,1,-0.5,2.4,5.5,27,30
13_7___12__,1,-1.0,2.0,4.9,30,37
14_1___12__,0,-0.6,1.6,4.1,29,30
17_3___12__,1,-2.1,1.0,4.3,30,30
18_3___12__,1,-1.1,1.9,4.8,30,32
18_7___12__,1,0.2,2.4,4.9,30,37
18_9___12__,1,-0.6,1.5,3.5,30,30
20_8___13__,1,-1.0,1.0,3.1,4,7
9_7___13__,0,-1.0,0.9,2.7,7,7
14_7___13__,3,-1.5,0.6,2.6,3,7
15_2___13__,1,-1.4,0.5,2.3,3,7
20_7___13__,1,-0.9,1.5,3.9,7,7
9_9___13__,0,-1.0,1.1,3.1,4,7
17_6___13__,1,-1.0,0.4,1.9,5,7
18_2___13__,1,-0.3,1.9,4.2,6,7
1_2___13__,1,-1.1,0.9,2.9,7,7
2_1___13__,1,-0.6,1.4,3.3,1,7
8_2___13__,1,-0.4,1.4,3.3,4,7
9_1___13__,1,-0.6,1.5,3.4,4,7
9_6___13__,0,-1.1,1.0,3.1,6,7
11_6___13__,1,-0.9,1.3,3.4,7,9
11_7___13__,1,-0.3,1.8,4.0,7,8
14_2___13__,1,-0.3,1.6,3.7,6,7
14_6___13__,3,-0.8,0.9,2.6,5,7
20_1___13__,1,-0.6,1.1,2.9,2,7
2_2___13__,1,-1.1,1.1,3.1,5,7
