5: [4.3|6.3|8.2] [10, 8, 6, 6, 7, 5, 7, 8, 5, 8, 7, 7, 4, 8, 5, 6, 8, 6, 7, 8]
14: [4.4|6.6|8.8] [8, 6, 9, 8, 10, 4, 7, 8, 6, 8, 9, 8, 3, 8, 8, 7, 8, 8, 7, 9]
8: [4.9|6.8|8.8] [6, 8, 9, 7, 9, 6, 3, 9, 8, 7, 5, 9, 6, 8, 8, 8, 8, 9, 8, 7]
13: [4.8|6.9|9.0] [9, 9, 5, 7, 5, 5, 10, 6, 5, 6, 9, 7, 5, 8, 8, 8, 9, 7, 7, 7]
12: [5.0|7.0|8.9] [8, 7, 7, 6, 9, 4, 8, 9, 7, 8, 7, 5, 5, 8, 9, 8, 8, 9, 6, 7]
17: [5.0|7.0|9.1] [9, 6, 8, 7, 9, 7, 8, 5, 6, 6, 9, 9, 5, 6, 5, 8, 7, 10, 9, 5]
20: [5.2|7.0|8.9] [6, 8, 8, 7, 7, 7, 5, 5, 7, 7, 7, 10, 5, 8, 8, 8, 10, 8, 8, 6]
15: [5.3|7.0|8.7] [8, 6, 8, 5, 5, 9, 9, 8, 6, 8, 8, 7, 4, 8, 6, 8, 8, 6, 7, 7]
9: [5.6|7.1|8.9] [9, 6, 7, 6, 8, 6, 7, 8, 7, 5, 7, 7, 5, 8, 7, 6, 9, 7, 8, 5]
2: [5.1|7.2|9.4] [6, 9, 7, 4, 8, 2, 8, 9, 6, 8, 7, 10, 5, 10, 7, 8, 9, 8, 4, 9]
6: [5.2|7.3|9.2] [9, 8, 6, 7, 8, 4, 6, 6, 7, 5, 5, 7, 9, 9, 7, 7, 8, 6, 9, 6]
11: [5.6|7.3|9.0] [10, 7, 9, 10, 7, 8, 7, 8, 5, 7, 8, 5, 6, 8, 8, 9, 9, 7, 7, 6]
4: [5.5|7.4|9.3] [8, 8, 7, 8, 7, 5, 9, 8, 6, 6, 7, 8, 6, 7, 6, 8, 7, 7, 7, 8]
16: [5.4|7.5|9.5] [9, 8, 6, 7, 7, 5, 8, 7, 6, 8, 7, 9, 5, 9, 8, 7, 7, 7, 8, 9]
19: [5.9|7.6|9.4] [8, 7, 8, 7, 7, 7, 9, 6, 7, 7, 9, 9, 5, 8, 7, 9, 9, 6, 8, 9]
1: [5.7|7.7|9.6] [10, 6, 7, 9, 7, 6, 7, 6, 7, 8, 8, 6, 5, 9, 9, 9, 10, 7, 10, 7]
18: [5.7|7.7|9.6] [9, 7, 10, 7, 5, 7, 8, 9, 6, 4, 8, 9, 5, 9, 7, 6, 6, 8, 9, 6]
10: [5.8|7.7|9.8] [7, 9, 10, 7, 6, 6, 9, 9, 7, 7, 7, 10, 3, 7, 8, 8, 9, 6, 6, 7]
3: [6.2|8.1|10.0] [10, 6, 10, 8, 7, 7, 8, 7, 6, 7, 8, 8, 7, 10, 6, 9, 8, 7, 8, 8]
7: [5.9|8.2|10.3] [9, 9, 7, 7, 6, 8, 9, 8, 7, 9, 8, 7, 4, 10, 5, 8, 9, 6, 9, 7]
