10_1: 0, [4, 6, 14, 18, 19, 29] [3, 0, 1, 1, 1, 0, 1, 2, 1, 1, 0, 1, 0, 1, 2, 0, 3, 2, 0, 2]
4_7: 0, [6, 14, 16, 19, 24, 26] [3, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 2, 2, 1, 0, 2, 4, 2, 1, 0]
11_2: 0, [5, 11, 16, 17, 21, 27] [3, 1, 1, 3, 1, 2, 1, 1, 1, 0, 1, 0, 2, 1, 2, 2, 1, 0, 2, 0]
14_7: 1, [9, 12, 15, 19, 24, 30] [3, 0, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 2, 0, 0, 3, 1, 0, 1]
14_9: 2, [6, 11, 15, 20, 23, 27] [3, 2, 3, 2, 2, 1, 1, 1, 1, 3, 1, 1, 0, 0, 1, 0, 0, 2, 3, 1]
18_7: 1, [9, 15, 18, 19, 24, 29] [3, 1, 2, 1, 1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 1, 3, 0, 2, 1, 0]
19_7: 3, [13, 18, 20, 22, 28, 32] [3, 1, 2, 1, 0, 1, 1, 2, 0, 0, 1, 2, 0, 3, 1, 2, 1, 0, 2, 1]
20_7: 3, [8, 15, 13, 20, 22, 26] [3, 2, 2, 1, 1, 1, 0, 0, 2, 0, 3, 2, 2, 1, 1, 3, 3, 0, 3, 1]
2_3: 0, [5, 9, 14, 17, 25, 29] [3, 1, 0, 1, 3, 0, 2, 1, 1, 1, 1, 2, 2, 2, 1, 0, 2, 1, 0, 2]
7_2: 1, [8, 12, 19, 22, 25, 30] [3, 1, 2, 1, 1, 1, 0, 1, 3, 1, 2, 1, 0, 1, 2, 0, 2, 2, 3, 2]
11_3: 1, [7, 9, 14, 16, 22, 28] [3, 0, 1, 1, 1, 0, 3, 2, 2, 4, 2, 2, 2, 2, 0, 0, 2, 1, 1, 2]
3_2: 1, [4, 9, 14, 20, 25, 27] [3, 0, 1, 2, 2, 2, 2, 3, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 3]
1_6: 1, [7, 12, 16, 16, 22, 28] [3, 3, 1, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 2]
19_2: 2, [10, 12, 19, 22, 26, 31] [3, 2, 1, 2, 1, 0, 1, 1, 2, 2, 1, 1, 1, 2, 2, 3, 2, 1, 1, 2]
