Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20240125,24011,6,9,6,1,4,30,16,0,39,23,39,15,36,4,4,4,7,4,4,5,12
20240128,24012,6,8,6,1,1,17,26,6,29,27,25,19,25,2,4,11,4,6,4,10,8
20240128,400_1,4,10,8,2,3,25,21,0,37,25,35,17,36,2,7,5,5,5,4,7,13
20240128,400_2,3,10,9,3,2,24,22,0,34,25,29,18,33,1,8,5,3,6,4,9,13
20240128,400_3,3,10,8,3,2,24,22,0,34,24,31,17,35,1,8,5,3,5,4,9,14
20240128,400_4,2,11,9,4,1,26,19,1,34,23,28,15,33,1,7,4,3,6,4,9,13
20240128,400_5,3,11,7,5,2,28,17,1,35,23,32,16,40,1,10,4,1,5,3,7,9
20240128,600_1,3,10,10,3,1,21,25,1,31,22,27,13,27,3,5,2,5,6,4,10,10
20240128,600_2,1,12,11,5,0,18,29,0,29,24,26,13,27,3,5,2,4,7,5,12,8
20240128,600_3,2,10,10,4,0,19,28,1,29,23,26,13,27,3,5,3,5,6,4,10,10
20240128,600_4,1,12,11,4,0,17,29,1,30,23,24,12,26,2,5,2,4,8,4,11,10
20240128,600_5,5,11,7,2,1,19,27,2,32,25,28,14,30,3,7,2,4,7,4,8,8
20240128,1000_1,5,10,7,1,2,24,22,1,33,21,32,12,31,4,4,2,5,4,4,7,10
20240128,1000_2,6,10,6,0,2,23,21,1,36,22,35,13,36,3,5,3,4,5,4,6,11
20240128,1000_3,5,10,6,0,2,24,21,1,33,20,33,12,32,3,4,2,5,4,4,7,10
20240128,1000_4,6,9,6,0,2,24,21,1,34,22,32,12,32,4,5,1,5,5,4,6,10
20240128,1000_5,8,10,5,0,3,24,20,1,39,25,37,15,40,4,6,4,4,5,4,5,9
