Date,10_10,17_2,6_1,6_6,15_8,1_9,17_3,3_1,7_7,10_9,13_7,13_9,16_1,20_10,1_1,2_3,4_2,6_8,7_8,10_7
20240319,0,1,1,0,2,1,1,0,0,0,1,2,0,1,0,0,0,1,1,1
20240321,0,0,0,1,1,1,0,0,1,1,0,0,0,2,0,1,0,0,1,0
20240324,0,0,1,1,2,0,1,1,2,0,1,1,1,0,0,0,1,1,0,0
20240326,1,2,0,0,0,3,0,0,0,2,0,1,2,2,1,1,1,1,1,2
20240328,0,2,0,0,2,2,0,0,0,2,0,2,0,0,1,2,1,1,0,0
20240331,1,0,1,0,0,2,3,1,0,0,0,1,1,1,1,2,1,0,0,0
20240402,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,2,0,0,0,0
20240404,1,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1
20240407,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0
20240409,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
20240411,0,2,0,0,2,0,1,2,1,1,0,2,0,2,1,0,1,0,1,2
20240414,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,1,0
20240416,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1
20240418,0,1,1,0,1,1,1,0,1,0,1,0,1,2,0,0,1,0,2,1
20240421,0,2,0,2,0,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0
20240423,0,1,1,0,0,1,0,0,0,1,2,1,0,1,1,0,1,0,2,2
20240425,0,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0
20240428,0,0,1,1,1,0,2,0,0,0,1,0,0,0,2,1,1,0,0,1
20240430,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,3,0
20240502,2,1,1,0,0,0,0,0,0,0,1,1,4,2,1,2,2,1,1,1
20240505,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
20240507,1,2,0,1,1,0,0,0,1,2,1,0,0,0,1,2,0,1,0,1
20240509,0,1,0,2,0,0,0,1,1,0,1,0,1,2,1,3,0,2,0,2
20240512,1,0,0,0,0,0,1,0,2,1,0,0,1,2,1,0,2,0,0,0
20240514,0,1,0,0,2,0,0,1,0,3,1,1,0,0,1,0,0,0,1,1
20240516,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0
20240519,1,0,0,1,1,2,2,1,1,1,2,1,1,2,0,1,0,2,1,1
20240521,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0
20240523,1,0,1,0,1,1,1,0,0,2,0,2,0,0,0,2,1,2,1,1
20240526,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240528,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
20240530,0,0,0,1,2,0,1,0,0,2,0,0,0,1,0,0,2,0,2,0
20240602,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,2,1,1,0,2
