Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240326,24033,15,6,1,0,2,33,14,1,97,38,26,30,10,29,4,1,7,2,12,2,5,5,7
20240328,100_1,5,13,8,4,1,29,19,2,115,33,24,39,12,39,9,3,2,4,2,2,6,5,8
20240328,100_2,4,13,8,3,1,29,17,3,109,32,24,38,11,36,9,1,3,5,4,2,6,4,8
20240328,100_3,3,13,11,4,0,22,24,4,109,33,25,38,12,35,8,1,4,4,3,3,8,5,7
20240328,100_4,4,14,10,2,1,26,19,2,102,32,26,36,11,31,9,1,3,7,5,3,8,5,3
20240328,100_5,0,15,13,5,0,20,24,3,101,32,23,36,13,31,6,2,2,7,2,4,9,9,8
20240328,200_1,10,11,7,2,3,27,16,1,116,37,23,42,13,36,7,2,4,7,2,2,5,0,10
20240328,200_2,7,15,8,2,3,23,19,3,104,35,23,39,15,29,5,0,5,10,2,2,6,1,12
20240328,200_3,8,14,4,1,1,19,26,3,109,38,27,40,18,31,5,2,6,9,3,2,7,5,7
20240328,200_4,8,16,3,1,2,23,19,3,91,29,25,34,16,28,7,2,5,8,2,3,7,2,6
20240328,200_5,7,14,6,1,2,19,23,3,94,33,25,35,16,27,5,1,6,9,3,2,5,6,8
20240328,300_1,4,17,12,3,1,29,18,0,109,39,24,36,17,33,2,3,6,7,4,3,7,4,7
20240328,300_2,4,17,12,5,2,28,16,0,91,34,23,32,16,25,2,2,4,9,4,3,11,7,6
20240328,300_3,5,15,8,4,1,25,19,2,103,37,25,37,17,29,4,1,7,9,3,2,9,5,9
20240328,300_4,6,18,7,3,3,28,17,0,93,32,24,36,16,25,5,0,4,11,2,2,8,4,5
20240328,300_5,2,15,13,6,0,23,21,2,99,35,23,35,14,28,5,1,3,8,4,2,12,7,8
