row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,3,6,10,13,19,28,79,31,25,25,13,23,3,4,3,6,9,6
1_2,5,10,16,20,25,30,106,35,25,35,15,36,5,6,4,5,5,7
1_3,5,9,17,19,26,30,106,35,25,35,17,36,4,8,2,7,4,9
1_4,4,7,13,18,22,28,92,32,24,29,15,31,3,6,5,4,6,8
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_6,4,8,11,17,24,30,94,34,26,32,16,28,4,3,6,7,6,5
1_7,4,9,12,18,23,29,95,33,25,32,14,30,5,3,6,5,6,6
1_8,4,12,15,22,26,29,108,33,25,38,14,37,8,3,7,4,3,11
1_9,3,9,13,19,23,28,95,31,25,32,14,32,6,4,6,4,5,9
1_10,2,9,12,16,24,28,91,30,26,33,15,28,7,3,4,8,4,10
2_1,2,5,10,13,18,27,75,29,25,23,13,23,3,5,3,5,9,4
2_2,3,8,14,20,24,30,99,33,27,32,16,34,5,6,6,4,6,9
2_3,6,12,19,23,27,29,116,35,23,39,15,42,6,7,4,4,2,8
2_4,3,8,13,18,23,27,92,30,24,31,15,31,5,5,5,5,4,8
2_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
2_6,2,6,7,16,23,30,84,32,28,29,17,23,4,1,9,7,7,13
2_7,2,7,10,14,21,26,80,28,24,28,14,24,5,3,4,7,5,15
2_8,2,7,10,11,19,25,74,27,23,26,12,21,5,3,1,8,6,11
2_9,4,15,17,20,24,29,109,33,25,39,9,37,11,2,3,4,5,11
2_10,4,14,16,16,21,27,98,31,23,35,7,32,10,2,0,5,6,11
3_1,1,4,6,10,17,22,60,23,21,21,13,16,3,2,4,7,5,6
3_2,3,9,13,18,25,28,96,31,25,34,16,31,6,4,5,7,3,9
3_3,6,10,18,21,25,30,110,36,24,35,15,39,4,8,3,4,5,9
3_4,4,8,14,19,23,28,96,32,24,31,15,33,4,6,5,4,5,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,4,8,17,19,23,27,98,31,23,31,15,36,4,9,2,4,4,12
3_7,3,7,14,13,19,25,81,28,22,26,12,27,4,7,-1,6,6,13
3_8,3,6,12,14,19,26,80,29,23,25,13,26,3,6,2,5,7,13
3_9,2,9,14,17,21,26,89,28,24,30,12,31,7,5,3,4,5,13
3_10,3,10,15,17,24,28,97,31,25,34,14,32,7,5,2,7,4,13
4_1,1,3,8,9,22,25,68,26,24,25,19,17,2,5,1,13,3,2
4_2,2,11,18,21,25,30,107,32,28,36,14,39,9,7,3,4,5,10
4_3,7,10,19,22,27,29,114,36,22,37,17,41,3,9,3,5,2,7
4_4,4,8,14,18,23,28,95,32,24,31,15,32,4,6,4,5,5,8
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,7
4_6,2,10,13,15,25,28,93,30,26,35,15,28,8,3,2,10,3,11
4_7,2,9,13,14,27,28,93,30,26,36,18,27,7,4,1,13,1,13
4_8,2,6,11,14,23,31,87,33,29,29,17,25,4,5,3,9,8,12
4_9,2,5,13,16,21,30,87,32,28,26,16,29,3,8,3,5,9,9
4_10,2,8,15,17,22,29,93,31,27,30,14,32,6,7,2,5,7,10
5_1,0,5,7,14,21,28,75,28,28,26,16,21,5,2,7,7,7,6
5_2,3,9,12,19,22,29,94,32,26,31,13,31,6,3,7,3,7,11
5_3,5,9,17,21,27,30,109,35,25,36,18,38,4,8,4,6,3,10
5_4,4,7,13,19,24,28,95,32,24,31,17,32,3,6,6,5,4,8
5_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
5_6,4,5,9,11,22,27,78,31,23,27,17,20,1,4,2,11,5,8
5_7,4,7,11,13,22,26,83,30,22,29,15,24,3,4,2,9,4,9
5_8,5,9,11,13,22,27,87,32,22,31,13,24,4,2,2,9,5,8
5_9,3,8,14,14,20,27,86,30,24,28,12,28,5,6,0,6,7,9
5_10,2,9,16,16,26,29,98,31,27,35,17,32,7,7,0,10,3,9
6_1,1,3,6,10,22,25,67,26,24,25,19,16,2,3,4,12,3,7
6_2,3,10,15,20,26,30,104,33,27,36,16,35,7,5,5,6,4,7
6_3,9,12,17,21,27,30,116,39,21,39,15,38,3,5,4,6,3,10
6_4,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
6_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
6_6,4,13,14,18,25,27,101,31,23,38,12,32,9,1,4,7,2,9
6_7,5,11,14,17,23,24,94,29,19,34,12,31,6,3,3,6,1,11
6_8,6,12,15,17,22,25,97,31,19,34,10,32,6,3,2,5,3,9
6_9,5,14,17,19,24,27,106,32,22,38,10,36,9,3,2,5,3,11
6_10,5,13,15,18,26,28,105,33,23,39,13,33,8,2,3,8,2,10
7_1,2,4,11,13,23,27,80,29,25,27,19,24,2,7,2,10,4,6
7_2,5,14,19,22,26,29,115,34,24,40,12,41,9,5,3,4,3,7
7_3,7,13,20,22,28,31,121,38,24,41,15,42,6,7,2,6,3,8
7_4,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,7
7_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
7_6,4,10,11,15,23,26,89,30,22,33,13,26,6,1,4,8,3,13
7_7,3,8,13,18,26,28,96,31,25,34,18,31,5,5,5,8,2,9
7_8,3,8,15,17,26,29,98,32,26,34,18,32,5,7,2,9,3,11
7_9,4,14,21,23,30,31,123,35,27,44,16,44,10,7,2,7,1,11
