Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
66.6,117.3,49.3,79.9,44.0,50.0,74.4,49.5,42.9,26.3,52.4,41.9,40.0,21.3,30.8,12.6,73.7,28.4,12.5,44.7,16.1,26.8,42.5,69.5,69.6,10.8,94.8,15.2,151.5,20.7,111.7,0,27.3,0,71.3,0,48.8,80.4,16.5,41.3,22.4,57.6,141.6,26.9,64.2,11.3,60.5,10.1,0,125.2,0,79.2,0,79.7,83.2,0,67.4,0,129.9,0,26.1,1.8,83.0,10.8,175.4,22.6,39.4,33.7,25.9,25.0,70.2,51.4,18.5,39.3,18.2,32.2,48.7,78.1,27.2,4.0,67.0,7.8,157.4,19.4,37.0,0,51.4,0,139.9,0,35.6,0,61.8,0,146.2,0,149.8,0,81.1,0,52.2,0,13.6,233.8,8.4,154.4,4.5,87.6
-31.5|23.8|81.1,-17.1|46.7|109.6,-10.2|23.6|54.3,-4.3|36.1|73.4,-4.5|48.4|102.8,21.1|77.4|130.4,-24.3|32.0|82.5,-0.3|56.2|120.1,-5.3|31.8|67.2,-1.1|38.4|79.9,0.2|68.4|130.5,-15.5|57.5|136.7,-30.6|31.0|90.5,-23.0|24.6|69.9,-0.1|32.8|63.9,-9.0|21.9|53.2,13.5|74.0|131.9,-16.8|48.2|117.8,-24.7|27.1|85.4,9.7|53.1|93.1,-9.8|22.7|55.8,6.2|38.3|68.5,-18.0|41.3|103.1,5.7|67.3|123.8,-25.1|35.2|98.0,3.3|63.3|122.1,-13.6|21.8|55.9,-0.3|38.8|79.1,-25.9|25.9|82.8,8.6|73.9|139.4,11.4|67.6|122.8,-6.0|46.9|105.4,-2.4|31.1|66.7,-15.8|20.2|56.4,-25.8|32.5|89.5,-23.2|44.4|110.5,-19.9|35.2|90.5,11.2|57.7|108.1,-6.7|24.3|54.1,-9.3|25.1|60.7,-15.9|48.8|112.2,-20.3|59.8|133.9,-30.6|24.8|82.0,30.3|101.1|174.1,-19.2|19.1|56.9,20.1|62.2|107.1,-22.2|44.2|106.7,30.7|91.1|154.7,-18.0|41.9|98.9,-1.3|66.6|128.5,-14.9|25.2|64.2,3.0|44.8|89.4,-27.1|28.0|80.2,27.3|85.9|149.0,-20.1|36.0|90.2,-7.4|54.5|118.7,-16.6|18.6|57.4,-2.9|37.4|80.2,-21.2|40.8|101.8,2.8|73.4|136.8,-23.2|38.6|97.1,-9.1|66.9|137.8,-16.3|22.6|59.5,3.2|48.4|95.7,-5.4|50.1|107.6,24.4|89.6|156.4,-32.4|34.3|102.1,-6.9|47.2|99.1,-7.3|28.1|61.6,-2.2|34.4|70.7,-13.8|50.7|120.5,5.7|84.2|154.9,-1.9|49.1|102.1,-18.9|31.1|82.0,-0.3|32.4|64.8,-12.6|18.4|50.2,17.8|68.4|119.7,-6.7|47.9|102.0,-21.0|47.8|116.2,-21.8|51.4|133.7,-8.7|34.3|76.1,-6.1|40.4|84.9,-20.4|47.7|113.3,11.4|72.4|135.6,-34.0|27.4|92.8,-46.4|16.1|78.8,-26.0|12.3|52.1,-30.2|9.5|47.3,-12.0|44.7|111.2,13.4|73.4|132.0,-14.9|38.9|91.0,6.8|50.8|95.1,-10.1|19.9|48.9,4.9|35.6|65.6,-7.0|40.1|88.8,12.7|67.4|125.2,-22.1|27.4|83.2,8.8|60.7|120.0,-13.7|16.7|47.1,7.2|44.0|81.1,-11.4|29.5|73.4,24.6|72.2|122.4,-19.0|35.7|87.9,17.6|76.2|133.9,-14.1|16.2|46.5,4.1|41.7|76.7,-12.5|43.2|96.7,-15.4|50.4|110.1
