Game,Date,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50
16144,20161208,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1
16145,20161211,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
16146,20161213,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
16147,20161215,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16148,20161218,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16149,20161220,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
16150,20161222,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1
16151,20161225,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16152,20161227,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
16153,20161229,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
17001,20170101,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
17002,20170103,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
17003,20170105,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
17004,20170108,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1
17005,20170110,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
17006,20170112,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
17007,20170115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17008,20170117,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
17009,20170119,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
17010,20170122,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
17011,20170124,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1
17012,20170126,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
17013,20170205,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
17014,20170207,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
17015,20170209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17016,20170212,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
17017,20170214,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1
17018,20170216,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
17019,20170219,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
17020,20170221,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17021,20170223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17022,20170226,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17023,20170228,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
17024,20170302,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1
17025,20170305,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1
17026,20170307,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
17027,20170309,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
17028,20170312,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
17029,20170314,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0
17030,20170316,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0
17031,20170319,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
17032,20170321,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
17033,20170323,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
17034,20170326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17035,20170328,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
17036,20170330,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
17037,20170402,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0
17038,20170404,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
17039,20170406,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
17040,20170409,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0
17041,20170411,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17042,20170413,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17043,20170416,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
17044,20170418,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17045,20170420,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0
17046,20170423,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
17047,20170425,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
17048,20170427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
17049,20170430,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
17050,20170502,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1
17051,20170504,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0
17052,20170507,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
17053,20170509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
17054,20170511,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17055,20170514,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0
17056,20170516,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0
17057,20170518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17058,20170521,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
17059,20170523,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
17060,20170525,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
17061,20170528,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
17062,20170530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17063,20170601,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
17064,20170604,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
17065,20170606,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
17066,20170608,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1
17067,20170611,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
17068,20170613,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1
17069,20170615,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0
17070,20170618,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17071,20170620,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17072,20170622,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
17073,20170625,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
17074,20170627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17075,20170629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
17076,20170702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17077,20170704,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17078,20170706,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
17079,20170709,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
17080,20170711,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
17081,20170713,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
17082,20170716,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
17083,20170718,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1
17084,20170720,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
17085,20170723,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
17086,20170725,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1
17087,20170727,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0
17088,20170730,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
17089,20170801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17090,20170803,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
17091,20170806,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
17092,20170808,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
17093,20170810,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0
17094,20170813,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
17095,20170815,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
17096,20170817,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
17097,20170820,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0
17098,20170822,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
17099,20170824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17100,20170827,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
17101,20170829,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
17102,20170831,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0
17103,20170903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17104,20170905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
17105,20170907,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1
17106,20170910,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
17107,20170912,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
17108,20170914,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
17109,20170917,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17110,20170919,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0
17111,20170921,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
17112,20170924,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
17113,20170926,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
17114,20170928,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
17115,20171001,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17116,20171003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17117,20171005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
17118,20171008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17119,20171010,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
17120,20171012,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
17121,20171015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17122,20171017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17123,20171019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17124,20171022,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1
17125,20171024,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0
17126,20171026,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
17127,20171029,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17128,20171031,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
17129,20171102,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
17130,20171105,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
17131,20171107,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1
17132,20171109,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
17133,20171112,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
17134,20171114,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
17135,20171116,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17136,20171119,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1
17137,20171121,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17138,20171123,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17139,20171126,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
17140,20171128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17141,20171130,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1
17142,20171203,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0
17143,20171205,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0
17144,20171207,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0
17145,20171210,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
17146,20171212,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17147,20171214,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
17148,20171217,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
17149,20171219,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1
17150,20171221,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1
17151,20171224,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0
17152,20171226,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0
17153,20171228,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
17154,20171231,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1
18001,20180102,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
18002,20180104,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0
18003,20180107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18004,20180109,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
18005,20180111,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0
18006,20180114,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0
18007,20180116,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
18008,20180118,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
18009,20180121,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1
18010,20180123,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
18011,20180125,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
18012,20180128,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0
18013,20180130,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18014,20180201,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
18015,20180204,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18016,20180206,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
18017,20180208,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1
18018,20180211,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1
18019,20180213,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0
18020,20180222,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0
18021,20180225,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18022,20180227,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
18023,20180301,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
18024,20180304,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0
18025,20180306,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1
18026,20180308,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
18027,20180311,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1
18028,20180313,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
18029,20180315,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
18030,20180318,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
18031,20180320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18032,20180322,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
18033,20180325,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0
18034,20180327,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18035,20180329,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
18036,20180401,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0
18037,20180403,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
