Date,16_1,1_9,6_1,6_6,10_10,16_7,5_8,6_9,13_9,17_2,17_3,1_7,3_9,4_2,5_9,6_7,7_1,7_7,10_1,10_6
20240409,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
20240411,0,0,0,0,0,2,0,1,2,2,1,0,1,1,0,0,1,1,3,0
20240414,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,1,2
20240416,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,1,0
20240418,1,1,1,0,0,1,1,1,0,1,1,0,2,1,1,1,0,1,2,0
20240421,1,0,0,2,0,0,0,0,2,2,0,3,0,0,1,2,1,1,0,0
20240423,0,1,1,0,0,0,1,1,1,1,0,0,0,1,2,1,1,0,2,0
20240425,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,2,0,0
20240428,0,0,1,1,0,1,0,0,0,0,2,1,2,1,0,2,0,0,2,1
20240430,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
20240502,4,0,1,0,2,0,0,2,1,1,0,1,1,2,2,1,2,0,0,2
20240505,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20240507,0,0,0,1,1,1,1,1,0,2,0,0,1,0,0,0,1,1,1,1
20240509,1,0,0,2,0,1,1,2,0,1,0,0,0,0,1,2,0,1,1,0
20240512,1,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,1,2,1,1
20240514,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
20240516,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240519,1,2,0,1,1,0,2,2,1,0,2,1,1,0,2,1,1,1,1,2
20240521,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1
20240523,0,1,1,0,1,0,1,0,2,0,1,1,1,1,0,1,0,0,0,1
20240526,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20240528,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240530,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,2
20240602,2,1,0,0,0,0,1,0,0,1,1,1,0,1,2,1,1,0,1,0
20240604,1,0,1,0,2,0,2,1,1,1,0,2,0,1,0,0,2,1,1,0
20240606,0,0,0,1,1,1,0,0,1,1,0,0,2,1,2,2,1,1,0,0
20240609,2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
20240611,2,1,1,0,1,0,0,1,0,0,1,0,1,1,1,2,1,0,0,0
20240613,0,2,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
20240616,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,2,1,1,1
20240618,0,2,1,0,1,1,0,0,2,1,0,1,0,0,1,0,0,1,0,1
20240620,1,1,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,3,0,1
20240623,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0
