Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240623,24071,0,3,10,3,1,8,9,2,118,33,29,38,22,47,6,11,9,2,1,2,12,14,7
20240625,24072,2,6,2,2,2,14,4,0,106,28,26,37,9,41,13,6,1,2,4,2,2,6,9
20240625,100_1,0,5,5,0,0,13,4,0,108,31,21,38,9,37,8,3,3,3,2,0,1,10,8
20240625,100_2,1,6,3,0,0,13,4,1,104,32,21,36,6,37,9,2,3,1,3,0,1,13,10
20240625,100_3,1,5,3,1,0,14,4,0,118,37,19,40,7,39,6,3,1,3,2,0,1,8,7
20240625,100_4,1,6,4,1,0,11,6,1,122,36,21,42,9,43,8,3,3,3,1,1,1,11,7
20240625,100_5,1,7,4,0,0,11,6,1,121,37,22,42,12,40,7,3,5,4,1,1,1,11,7
20240625,200_1,0,6,5,0,0,11,6,1,110,36,18,36,10,35,3,2,5,2,3,0,2,9,7
20240625,200_2,1,7,4,0,0,10,6,2,100,34,18,32,9,31,3,2,5,2,4,0,1,7,9
20240625,200_3,1,6,5,0,0,12,4,1,98,33,19,31,10,31,3,2,6,1,5,0,1,10,8
20240625,200_4,2,6,5,0,0,11,6,1,111,37,20,36,12,35,2,3,6,3,3,0,2,11,8
20240625,200_5,2,5,4,1,0,11,7,2,120,40,22,40,13,39,3,4,6,4,3,1,2,13,5
20240625,300_1,1,4,3,1,0,12,7,0,109,35,18,36,11,38,3,4,5,2,3,0,0,14,7
20240625,300_2,1,5,3,0,0,13,6,0,107,35,16,35,10,37,2,3,6,1,2,0,0,13,10
20240625,300_3,2,5,4,1,0,15,4,0,124,42,15,39,8,41,2,2,4,1,4,0,0,10,9
20240625,300_4,3,4,4,1,0,14,4,0,133,44,16,43,9,44,3,2,4,2,3,0,1,11,7
20240625,300_5,3,4,4,0,0,13,6,0,116,38,19,39,12,39,3,3,4,3,3,0,2,13,5
