key,gap,pro1,pro2,pro3,range1,range2
2_1___1__,4,-0.7,1.3,3.2,1,7
9_10___1__,3,-0.7,1.4,3.1,1,7
3_6___1__,4,-0.5,1.4,3.5,1,6
3_9___1__,4,0.0,2.0,3.9,1,4
4_2___1__,2,-1.1,0.7,2.6,1,8
10_6___1__,4,-0.2,1.6,3.4,1,7
10_8___1__,0,-0.3,1.4,3.1,1,6
14_6___1__,3,-0.4,1.4,3.1,1,8
20_6___1__,4,-0.2,1.6,3.4,1,7
20_8___1__,3,-0.3,1.8,3.7,1,6
20_9___1__,3,-0.6,1.3,3.3,1,7
20_10___1__,2,-0.7,1.3,3.2,1,6
3_7___1__,4,-0.9,1.3,3.3,1,2
4_1___1__,4,-1.0,1.5,4.2,1,5
4_8___1__,3,-1.1,1.5,4.1,1,5
6_6___1__,4,-0.2,1.9,3.9,1,7
7_6___1__,4,-0.3,1.7,3.4,1,7
7_7___1__,4,-0.8,1.4,3.6,1,4
8_9___1__,3,-0.9,0.9,2.9,1,7
9_8___1__,0,1.1,3.1,5.1,1,6
5_7___1__,4,-1.1,1.6,4.2,1,6
15_8___1__,4,-0.9,1.5,4.1,1,6
19_3___1__,4,-1.4,1.4,4.1,1,5
3_3___1__,4,-1.2,1.5,4.7,1,5
5_3___1__,4,-1.3,1.7,4.9,1,6
7_3___1__,4,-0.6,2.4,5.8,1,6
13_7___1__,4,-0.2,1.8,3.8,1,3
15_3___1__,4,-0.7,2.4,5.9,1,6
16_3___1__,4,-1.1,1.3,4.0,1,6
17_3___1__,4,-0.3,2.5,5.4,1,7
18_3___1__,4,-0.6,2.7,5.9,1,7
19_8___1__,4,-1.2,1.3,3.7,1,4
19_10___1__,4,-0.2,2.1,4.2,1,7
20_3___1__,4,-1.7,1.4,4.6,1,6
1_3___1__,4,-0.4,2.6,5.5,1,4
1_6___1__,4,-1.0,1.9,4.8,1,4
1_7___1__,4,-0.5,1.9,4.3,1,7
1_8___1__,4,0.4,3.0,5.4,1,5
2_3___1__,2,-1.1,1.5,4.4,1,5
4_10___1__,4,-0.8,1.4,3.7,1,4
4_1___2__,2,-1.7,1.2,3.9,3,9
5_8___2__,2,-0.2,1.8,3.8,3,11
12_6___2__,2,-1.0,1.3,3.5,3,17
8_7___2__,2,-0.4,1.5,3.3,3,10
9_6___2__,3,-0.7,1.2,3.2,3,11
9_8___2__,2,-1.3,1.1,3.6,3,12
12_1___2__,2,-3.2,0.3,3.8,3,9
14_7___2__,2,-0.3,1.9,4.3,3,11
16_8___2__,2,-0.8,1.4,3.7,3,10
17_8___2__,2,-1.4,0.5,2.6,3,13
3_1___2__,2,-1.7,1.6,4.6,3,12
3_2___2__,2,-1.6,0.6,3.0,3,13
11_7___2__,2,-1.2,1.0,3.6,3,7
12_7___2__,2,-0.4,1.7,3.7,3,19
13_1___2__,2,-1.2,1.9,4.9,3,7
15_8___2__,2,-0.8,1.1,3.1,3,14
19_1___2__,2,-0.2,2.2,4.5,3,7
2_7___2__,2,-0.2,1.6,3.6,3,15
2_8___2__,2,-0.9,0.9,2.8,3,16
3_6___2__,0,-1.3,1.0,3.2,3,9
7_3___2__,5,-1.1,2.2,5.4,3,9
14_3___2__,3,-1.3,2.2,5.8,3,11
6_2___2__,5,0.3,3.5,6.3,3,16
7_2___2__,6,-1.0,2.1,4.7,3,10
18_3___2__,2,-1.0,2.3,5.4,3,11
1_9___2__,3,0.2,2.2,4.5,3,11
2_10___2__,3,-0.3,1.7,3.7,3,13
4_2___2__,3,0.5,3.1,5.6,3,14
4_3___2__,2,0.1,3.4,6.8,3,8
4_6___2__,3,-1.3,0.9,3.3,3,5
4_7___2__,3,-0.5,2.1,4.6,3,13
4_9___2__,2,-0.5,1.8,3.9,3,10
9_3___2__,3,0.2,2.8,5.5,3,10
13_10___2__,2,-0.6,1.6,3.7,3,7
16_6___2__,6,-0.6,2.1,4.9,3,12
18_6___2__,3,-1.2,1.2,3.5,3,10
19_10___2__,2,-1.2,1.3,3.6,3,11
20_2___2__,3,-2.0,1.5,5.3,3,12
20_6___2__,3,-0.2,1.9,3.8,3,9
1_7___2__,2,0.2,2.9,5.6,3,12
19_2___3__,2,-0.7,1.3,3.4,7,15
1_10___3__,2,-0.7,1.1,2.9,7,15
5_10___3__,2,-0.8,1.2,3.2,7,18
9_10___3__,2,-0.7,1.2,3.0,7,21
14_10___3__,2,-1.2,0.9,2.8,7,16
2_8___3__,2,-0.7,1.1,3.0,7,20
3_10___3__,2,0.2,1.9,3.6,7,14
5_2___3__,2,-1.7,0.4,2.5,7,21
8_8___3__,1,-1.2,0.8,2.8,7,15
9_7___3__,1,-0.9,1.1,3.2,7,17
12_6___3__,2,-0.8,1.4,3.4,7,18
13_8___3__,1,-1.1,0.8,2.7,7,17
14_8___3__,2,-0.3,1.3,2.9,7,19
16_2___3__,2,-1.3,1.2,3.7,7,18
17_10___3__,2,-0.8,1.0,2.7,7,17
1_2___3__,2,-0.9,1.4,3.8,7,19
2_6___3__,2,-0.1,1.6,3.1,7,15
2_10___3__,2,-0.7,1.2,3.0,7,19
3_2___3__,2,-2.1,0.4,2.8,7,19
4_2___3__,2,-0.9,1.3,3.6,7,18
1_6___3__,7,-1.7,0.9,3.7,7,14
5_3___3__,2,0.1,2.5,5.0,7,15
5_7___3__,7,-0.7,1.4,3.6,7,16
5_8___3__,7,-0.3,2.1,4.5,7,14
6_3___3__,2,0.8,3.2,5.6,7,15
17_3___3__,2,-0.7,1.6,4.0,7,14
20_1___3__,7,-1.6,1.0,3.7,7,19
20_3___3__,2,-0.7,1.7,4.0,7,14
1_3___3__,2,-1.0,1.8,4.5,7,13
1_7___3__,2,-0.6,1.8,4.0,7,16
2_3___3__,2,0.5,2.7,4.7,7,15
2_7___3__,2,-1.1,0.9,3.0,7,20
3_1___3__,7,-1.5,0.6,2.6,7,22
4_3___3__,2,-0.7,1.8,4.1,7,13
4_7___3__,2,-1.3,0.8,2.7,7,17
5_9___3__,7,-0.6,1.5,3.6,7,17
6_1___3__,5,-0.1,2.0,4.3,7,19
7_3___3__,2,-0.3,2.3,4.6,7,13
8_6___3__,2,-0.3,1.6,3.7,7,17
8_7___3__,7,-0.6,1.5,3.6,7,15
7_8___4__,1,0.4,2.2,4.0,10,24
7_10___4__,2,-0.8,1.1,3.0,10,23
8_10___4__,2,-1.0,0.7,2.5,10,23
5_10___4__,2,-0.1,2.0,4.1,10,25
7_7___4__,2,-1.3,0.9,3.2,10,23
16_7___4__,2,-0.1,2.2,4.6,10,19
16_9___4__,2,-1.0,1.0,3.0,10,24
20_10___4__,2,-0.7,0.9,2.6,10,24
1_8___4__,2,-1.1,0.8,2.5,10,22
1_9___4__,2,-0.8,1.1,2.9,10,22
1_10___4__,2,-0.5,1.4,3.0,10,24
2_7___4__,2,-0.1,2.0,4.1,10,25
3_7___4__,2,-0.4,1.4,3.3,10,21
3_8___4__,2,0.1,1.7,3.5,10,21
4_7___4__,5,-0.6,1.2,3.1,10,21
6_10___4__,2,0.1,2.2,4.2,10,24
7_6___4__,1,-1.6,0.6,2.9,10,28
8_8___4__,2,-0.5,1.4,3.5,10,20
9_7___4__,2,0.0,1.8,3.7,10,20
10_8___4__,5,-0.9,1.0,2.9,10,27
3_2___4__,5,-1.1,1.6,4.1,10,23
9_2___4__,2,-0.5,1.6,3.7,10,17
19_1___4__,7,-1.3,1.0,3.4,10,23
1_1___4__,5,-0.5,1.8,4.1,10,23
5_2___4__,2,0.4,2.3,4.4,10,23
7_1___4__,5,-0.1,2.4,4.8,10,21
8_1___4__,5,-1.1,1.2,3.6,10,17
9_1___4__,2,-0.6,1.5,3.6,10,19
13_2___4__,2,-0.8,1.8,4.2,10,21
15_2___4__,5,-0.1,2.0,4.0,10,22
17_2___4__,2,-1.2,1.2,4.0,10,22
18_2___4__,2,-1.4,1.1,3.6,10,22
20_1___4__,5,0.3,2.6,5.1,10,24
1_2___4__,2,-0.2,1.8,3.7,10,21
1_6___4__,5,-0.9,2.0,4.7,10,19
2_2___4__,2,-1.3,1.0,2.8,10,19
4_1___4__,5,-0.9,1.5,3.7,10,20
5_6___4__,5,-0.4,1.8,3.9,10,25
8_2___4__,2,-0.3,2.4,4.8,10,17
10_1___4__,5,-0.5,1.6,3.6,10,19
14_1___5__,0,-0.6,1.6,3.7,22,26
2_10___5__,0,-0.7,1.3,3.3,22,28
3_6___5__,0,-0.8,1.4,3.5,22,22
5_10___5__,0,-0.5,1.8,3.9,22,28
6_2___5__,1,-0.6,1.6,4.0,22,27
15_6___5__,0,0.0,2.2,4.3,22,28
18_8___5__,0,-1.2,1.1,3.5,20,22
19_8___5__,0,-0.8,1.3,3.5,22,22
2_7___5__,0,-0.2,2.0,4.2,22,26
4_1___5__,1,-1.5,1.1,3.9,20,22
4_10___5__,0,-1.3,1.2,3.7,22,27
5_1___5__,0,-1.6,1.2,3.8,22,24
5_7___5__,0,-0.5,1.8,4.3,22,23
6_1___5__,1,-0.5,2.1,4.8,22,26
6_8___5__,0,0.4,2.8,5.1,22,25
6_9___5__,0,-0.8,1.4,3.6,22,25
6_10___5__,0,-0.3,1.9,4.1,22,24
9_1___5__,0,-1.2,1.6,4.7,21,22
9_2___5__,0,-0.9,2.1,5.0,22,22
10_1___5__,1,-1.0,1.6,4.4,22,23
2_3___5__,1,0.4,3.2,5.9,22,23
5_3___5__,1,-0.5,2.4,5.4,22,24
