Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240505,24050,16,0,0,0,2,15,1,2,76,34,32,25,19,17,2,4,3,12,11,1,1,2,9
20240507,24051,0,5,8,7,0,6,10,4,98,33,23,32,14,33,4,4,7,3,5,2,9,6,5
20240507,100_1,0,4,7,2,0,9,7,2,67,21,17,22,16,23,2,4,6,5,0,2,4,12,14
20240507,100_2,0,5,5,1,0,13,7,0,60,19,16,19,11,17,2,4,1,5,1,2,5,13,14
20240507,100_3,1,6,5,1,0,12,6,0,70,23,19,22,16,20,0,4,3,8,0,2,4,13,12
20240507,100_4,1,5,6,1,0,13,6,0,78,25,17,27,15,22,2,1,4,8,0,2,3,11,10
20240507,100_5,0,5,6,2,0,13,6,0,66,22,15,21,11,18,2,2,2,6,0,2,5,13,11
20240507,200_1,0,2,9,3,0,9,6,3,81,30,25,27,19,24,1,6,5,8,4,3,7,12,11
20240507,200_2,0,3,9,5,0,8,9,1,70,27,21,28,20,18,1,3,2,13,0,2,7,18,13
20240507,200_3,0,4,6,3,0,10,7,2,66,25,22,24,20,17,0,5,2,12,1,2,6,13,13
20240507,200_4,1,2,8,3,0,9,7,3,80,30,24,29,18,23,1,4,4,9,4,3,7,13,12
20240507,200_5,0,3,9,4,0,9,7,3,75,29,23,30,19,20,2,3,2,12,2,3,7,14,12
20240507,300_1,2,6,6,1,0,9,7,3,76,24,18,25,11,26,4,4,1,4,3,2,6,7,9
20240507,300_2,3,5,4,1,0,7,10,1,84,26,17,29,8,28,6,3,0,4,2,2,5,12,8
20240507,300_3,3,4,5,0,0,9,7,2,78,24,16,26,7,25,5,3,0,4,3,2,5,9,7
20240507,300_4,2,5,6,1,0,8,7,3,87,28,18,29,10,29,4,4,1,4,4,2,5,7,9
20240507,300_5,2,4,6,1,0,7,8,4,91,28,19,30,10,31,5,4,1,3,3,2,4,9,10
