30
red1
more
2_1___1__, 13, 4, [-0.7, 1.3, 3.2], [0, 1, 0, 0, 1, 0, 2, 0, 1, 3, 1, 1, 4, 4, 0, 0, 0, 3, 0, 3, 0, 3, 2, 2, 1, 1, 0, 1, 0, 1, 5, 1, 2, 0, 0, 1, 0, 1, 2, 7] (1, 7)
9_10___1__, 13, 3, [-0.7, 1.4, 3.1], [0, 0, 0, 0, 0, 2, 3, 0, 5, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 2, 2, 2, 0, 3, 2, 1, 0, 1, 1, 0, 1, 1, 2, 3, 5, 0, 1, 0, 8, 4] (1, 7)
3_6___1__, 12, 4, [-0.5, 1.4, 3.5], [0, 0, 1, 0, 3, 3, 0, 3, 0, 0, 1, 3, 0, 3, 0, 0, 1, 5, 0, 1, 0, 5, 0, 2, 1, 1, 0, 1, 0, 1, 1, 2, 0, 1, 2, 0, 0, 1, 0, 6] (1, 6)
3_9___1__, 12, 4, [0.0, 2.0, 3.9], [0, 0, 0, 0, 0, 6, 3, 1, 0, 2, 1, 1, 0, 1, 1, 0, 0, 1, 5, 3, 1, 0, 0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 1, 2, 0, 5, 0, 1, 0] (1, 4)
4_2___1__, 12, 2, [-1.1, 0.7, 2.6], [1, 0, 1, 0, 0, 1, 3, 0, 5, 0, 2, 2, 1, 1, 1, 0, 0, 1, 5, 2, 0, 3, 0, 0, 0, 2, 3, 0, 1, 0, 0, 0, 1, 3, 1, 2, 0, 0, 1, 0] (1, 8)
10_6___1__, 12, 4, [-0.2, 1.6, 3.4], [0, 0, 0, 0, 7, 0, 5, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 5, 2, 0, 4, 0, 0, 1, 0, 3, 0, 1, 2, 1, 2, 0, 1, 3, 0, 1, 0, 4, 2] (1, 7)
10_8___1__, 12, 0, [-0.3, 1.4, 3.1], [2, 0, 0, 1, 0, 4, 3, 4, 1, 1, 1, 4, 2, 0, 0, 0, 4, 0, 3, 4, 1, 2, 3, 0, 1, 0, 0, 0, 1, 2, 0, 1, 3, 0, 1, 0, 4, 0, 1, 0] (1, 6)
14_6___1__, 12, 3, [-0.4, 1.4, 3.1], [0, 0, 0, 1, 1, 0, 6, 4, 0, 1, 1, 1, 0, 1, 2, 0, 1, 1, 3, 2, 0, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 1, 3, 0, 1, 0] (1, 8)
20_6___1__, 12, 4, [-0.2, 1.6, 3.4], [0, 2, 0, 1, 3, 0, 6, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 1, 2, 0, 4, 1, 1, 0, 1, 1, 0, 1, 0, 1, 4, 0, 1, 3, 0, 1, 0, 4] (1, 7)
20_8___1__, 12, 3, [-0.3, 1.8, 3.7], [0, 0, 2, 0, 6, 0, 4, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 3, 1, 3, 4, 1, 1, 0, 3, 0, 1, 0, 6, 0, 5, 0, 1, 0, 3, 0, 0, 2] (1, 6)
