Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
130.6,37.3,62.3,18.3,29.7,4.3,117.4,17.4,37.0,5.2,56.6,13.8,144.8,0,64.3,0,75.4,0,112.1,30.3,49.1,12.7,47.0,12.6,43.9,11.1,37.9,12.1,119.2,36.0,102.5,80.1,55.2,41.6,38.2,40.8,178.6,2.7,108.3,0.8,114.0,1.2,21.6,15.1,30.5,50.1,54.1,109.9,142.0,58.5,82.6,33.8,67.3,35.8,129.0,15.8,75.4,11.2,100.9,12.7,60.3,46.1,23.8,9.4,69.0,57.1,132.6,8.2,51.2,4.6,61.6,2.7,148.2,19.0,92.0,12.7,73.8,11.2,50.8,0,52.7,0,145.2,0,25.0,97.0,14.5,53.5,17.7,75.4,114.3,84.6,68.7,62.4,91.1,58.5,59.3,6.6,18.3,2.9,74.5,10.5,119.2,4.2,47.3,1.2,57.9,1.6
-39.3|13.8|69.2,6.8|77.1|138.7,-25.7|11.4|51.5,18.6|64.5|109.4,-26.7|28.1|87.0,41.2|98.2|152.9,-16.0|34.7|94.8,2.6|62.0|119.4,-10.0|25.2|58.1,2.2|43.0|85.1,-21.4|52.5|120.8,10.9|83.5|148.7,-30.5|21.8|69.6,20.6|61.9|107.3,-16.9|14.5|44.1,7.6|38.8|69.2,-40.2|17.7|77.5,18.9|82.7|146.6,-28.0|28.3|87.1,20.7|71.3|123.7,-17.4|17.6|52.8,10.1|43.7|74.3,-23.4|30.7|86.0,15.5|77.9|133.0,-36.0|25.8|90.0,37.0|110.5|179.0,-24.9|17.0|59.1,23.2|71.6|122.4,-42.3|16.1|77.7,31.9|89.1|150.6,-22.3|29.0|84.5,-16.3|40.9|95.3,-14.1|16.4|48.4,-2.3|31.0|62.1,-35.4|20.1|73.3,33.4|95.1|165.3,-42.5|12.9|72.3,38.5|87.9|137.6,-27.3|4.8|32.9,30.3|63.7|100.0,-70.1|-0.1|59.9,39.1|109.3|180.2,-44.0|14.6|71.2,3.1|67.8|140.2,-26.1|12.0|48.2,9.3|53.3|94.2,-40.3|19.5|79.3,41.5|104.5|167.6,-37.8|23.1|87.2,-12.2|53.6|121.0,-15.7|18.8|54.5,7.6|47.9|90.5,-16.6|33.5|85.8,44.1|100.0|157.0,-38.2|14.7|69.1,3.1|68.2|134.8,-33.8|1.7|39.4,23.0|61.1|103.0,-67.1|-1.4|67.7,50.9|116.5|184.3,-9.7|48.4|110.9,5.0|77.8|156.2,-10.3|29.4|69.1,-7.3|41.8|89.9,-9.0|44.7|101.8,15.5|76.7|136.3,-38.1|21.3|81.1,-0.6|53.3|104.0,-24.0|9.7|42.6,12.0|46.9|83.9,-39.7|19.7|85.2,22.8|95.2|168.0,-21.1|25.0|74.3,26.2|79.2|130.9,-10.7|19.2|51.7,7.6|38.2|68.8,-26.1|25.7|83.2,6.2|61.7|112.3,-12.1|47.0|108.7,-43.4|22.9|93.8,-5.9|33.5|74.6,-20.7|25.7|72.9,4.0|62.4|124.0,4.5|74.1|142.4,-3.7|52.8|107.3,-13.0|41.8|88.5,-0.2|30.2|59.5,-11.6|15.3|42.8,4.3|65.4|123.5,-31.5|27.8|87.0,-15.0|32.5|83.5,22.0|72.1|125.1,-9.7|18.9|46.6,20.3|56.0|89.7,-14.7|32.2|78.0,33.1|87.0|143.8,-40.3|11.2|64.1,-11.7|45.8|101.7,-26.9|9.6|43.6,8.3|44.0|82.7,-18.4|27.3|72.1,29.2|74.5|121.9,-13.1|53.2|121.1,-7.3|55.1|121.8,-15.1|22.1|60.3,-0.3|38.2|77.3,-14.7|37.7|87.6,7.5|66.0|128.5
