Date,3_2,3_8,7_8,15_6,20_1,20_3,1_6,6_8,10_6,13_7,15_8,16_6,16_8,16_9,20_10,1_7,1_8,1_10,3_7,5_1
20241105,0,1,0,0,1,0,2,0,0,1,0,0,1,1,0,2,0,1,0,1
20241107,1,0,2,0,1,1,0,1,1,0,0,0,1,1,1,2,2,0,1,0
20241110,0,0,1,0,1,2,1,2,0,0,2,1,2,1,1,0,1,0,0,0
20241112,2,1,1,3,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1
20241114,1,0,0,0,3,0,2,0,2,0,0,0,1,0,0,0,0,1,1,1
20241117,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,1,0
20241119,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
20241121,1,0,1,1,0,0,0,1,0,0,0,0,1,3,0,2,2,1,1,2
20241124,0,2,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1
20241126,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
20241128,0,0,0,1,0,0,0,2,0,0,1,2,0,2,0,2,1,1,0,0
20241201,0,0,1,1,0,1,1,0,0,0,0,2,1,0,2,0,0,0,0,1
20241203,0,1,0,2,1,1,1,1,0,2,1,1,2,0,2,1,0,1,0,0
20241205,0,1,0,0,3,0,1,0,1,1,1,0,0,0,1,1,1,0,1,2
20241208,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
20241210,1,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,1,1,0,0
20241212,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20241215,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,1,0
20241217,0,0,0,1,0,1,0,0,1,1,0,2,0,0,2,0,1,0,0,0
20241219,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1
20241222,1,1,0,0,1,0,2,0,0,1,2,1,0,0,0,1,0,0,0,2
20241224,1,0,1,0,2,2,0,1,0,2,1,0,0,2,1,0,1,0,1,0
20241226,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,0
20241229,0,0,0,1,2,0,0,2,1,1,0,1,2,0,1,3,3,2,0,0
20241231,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
20250102,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
20250105,0,0,0,2,2,1,0,0,2,0,2,0,0,2,4,0,0,3,0,1
20250107,2,2,0,0,0,1,0,1,2,2,1,0,2,1,1,1,3,1,1,1
20250109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
20250112,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0
20250114,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0
20250116,1,1,0,0,0,1,0,1,1,0,0,1,1,2,0,0,0,0,2,1
20250119,0,0,0,3,1,1,0,1,1,2,0,1,0,0,0,1,1,2,1,1
