key,gap,pro1,pro2,pro3,range1,range2
4_1___1__,0,-1.6,0.8,3.3,2,5
16_6___1__,1,-0.2,1.5,3.5,2,4
20_6___1__,0,-0.2,1.6,3.3,2,4
20_8___1__,0,-1.0,1.2,3.6,2,5
3_6___1__,0,-0.9,1.1,3.0,0,2
3_9___1__,0,0.3,2.3,4.2,2,2
4_2___1__,0,-0.2,1.7,3.6,2,6
6_6___1__,0,-0.1,1.6,3.4,2,7
9_10___1__,2,-0.2,1.7,3.7,2,7
11_1___1__,0,-1.7,0.4,2.6,2,5
12_6___1__,0,-0.1,1.8,3.9,2,5
16_7___1__,4,-0.2,1.5,3.3,2,3
17_8___1__,0,0.3,2.1,4.0,2,3
2_1___1__,0,-0.0,2.1,4.1,2,5
3_7___1__,4,-0.2,1.8,3.7,2,2
4_6___1__,1,0.5,2.6,4.6,2,6
4_8___1__,0,-0.1,2.3,4.9,1,2
7_6___1__,2,-0.1,1.8,3.6,2,6
7_7___1__,8,-1.0,1.1,3.3,1,2
9_6___1__,4,-0.0,1.9,4.0,2,3
5_7___1__,13,-1.6,0.8,3.1,2,2
19_3___1__,17,1.1,3.2,5.3,2,3
2_3___1__,2,-1.1,1.6,4.3,2,2
3_3___1__,13,-0.5,2.2,4.8,2,4
5_3___1__,5,-0.5,2.5,5.2,2,2
5_9___1__,13,-0.9,1.0,2.9,1,2
13_1___1__,0,-0.1,2.3,4.8,2,4
13_3___1__,2,-0.1,2.6,5.1,2,3
14_9___1__,13,-0.4,1.8,3.9,2,2
15_1___1__,0,0.4,3.4,6.1,2,7
16_3___1__,15,0.3,2.6,4.9,2,2
20_3___1__,13,0.1,2.7,5.6,2,4
1_6___1__,13,-0.6,1.8,4.3,2,4
1_10___1__,2,-0.3,2.1,4.5,2,4
5_8___1__,1,-0.5,1.6,3.7,2,2
6_3___1__,2,0.2,3.5,6.9,2,3
6_8___1__,0,0.2,2.2,4.4,2,5
7_3___1__,13,-1.2,1.8,4.6,2,5
8_3___1__,2,-1.0,1.9,4.9,2,4
8_6___1__,2,-0.5,1.6,3.7,2,5
4_10___2__,0,-0.8,1.2,3.3,5,9
7_1___2__,0,-1.6,1.3,4.1,9,10
12_1___2__,0,-1.2,2.1,5.6,9,10
4_1___2__,0,-1.3,1.6,4.4,9,12
5_8___2__,1,-0.9,1.2,3.4,4,9
9_6___2__,0,-0.2,1.6,3.5,7,9
12_6___2__,0,-1.1,1.1,3.3,9,11
14_6___2__,0,-0.7,1.2,3.2,7,9
17_8___2__,0,-1.4,0.6,2.7,4,9
3_1___2__,0,-1.3,1.8,5.0,9,12
3_6___2__,0,-0.8,1.9,4.2,4,9
5_6___2__,0,-1.6,0.5,2.6,5,9
8_7___2__,0,-0.9,1.0,2.8,4,9
8_9___2__,0,-1.2,0.8,3.1,7,9
11_1___2__,0,0.2,3.0,5.9,9,10
12_7___2__,0,-1.3,0.8,3.0,8,9
13_1___2__,0,-2.1,1.2,4.3,9,10
14_8___2__,0,-1.2,1.3,3.6,5,9
16_2___2__,0,-0.3,2.6,5.7,9,10
16_8___2__,0,-0.4,1.9,4.1,5,9
14_3___2__,0,-0.5,2.6,5.8,7,9
18_3___2__,0,-0.6,2.6,5.8,9,9
7_3___2__,0,-2.5,1.1,4.3,9,9
20_6___2__,0,-0.1,2.1,4.2,9,9
4_2___2__,0,-1.2,1.5,4.3,7,9
4_3___2__,0,-1.3,2.3,5.6,7,9
6_2___2__,0,-0.7,2.5,5.8,9,12
6_7___2__,5,-1.4,0.9,2.9,9,9
9_3___2__,0,-0.7,2.1,4.6,6,9
1_6___2__,0,-1.0,2.7,6.2,8,9
1_7___2__,2,-0.2,2.3,5.0,7,9
1_9___2__,0,-0.5,1.6,3.8,6,9
2_10___2__,0,-0.6,1.7,4.0,6,9
3_10___2__,0,-0.7,1.5,3.7,5,9
4_6___2__,0,-0.7,1.6,3.9,8,9
4_9___2__,0,-1.2,1.1,3.3,5,9
5_3___2__,0,-1.2,2.0,5.4,7,9
5_9___2__,5,-0.5,1.7,4.1,5,9
6_3___2__,0,-2.1,1.2,4.6,6,9
6_6___2__,0,-0.5,1.6,4.0,9,10
1_10___3__,0,-1.0,0.8,2.6,9,12
12_6___3__,0,-1.0,1.1,3.2,11,12
19_2___3__,0,-0.7,1.2,3.3,12,13
3_2___3__,1,-0.7,2.0,4.4,12,13
4_2___3__,0,-0.1,2.1,4.4,11,12
5_2___3__,0,-0.1,2.0,4.3,11,12
9_7___3__,1,-0.9,1.4,3.7,7,12
14_8___3__,1,0.1,1.7,3.3,8,12
14_10___3__,0,-0.7,1.2,3.1,7,12
16_10___3__,0,-1.6,0.2,2.1,8,12
17_10___3__,0,-1.3,0.6,2.5,10,12
1_2___3__,1,-1.0,1.1,3.2,11,12
3_10___3__,0,-0.1,1.5,3.3,11,12
5_1___3__,0,-1.5,0.6,2.7,12,12
7_2___3__,2,-1.2,1.4,4.0,12,12
7_9___3__,0,0.2,2.0,3.9,11,12
8_9___3__,0,-0.9,1.0,3.0,12,13
8_10___3__,3,-1.2,0.7,2.6,10,12
9_9___3__,0,-0.9,1.5,3.9,10,12
9_10___3__,0,-0.2,1.5,3.4,12,12
5_7___3__,8,0.3,2.2,4.3,9,12
5_8___3__,1,0.2,2.6,5.2,9,12
6_3___3__,7,-1.1,0.9,3.1,11,12
17_3___3__,7,-0.7,1.7,4.1,11,12
2_7___3__,8,-0.1,1.8,3.6,9,12
2_9___3__,0,-0.4,1.6,3.5,9,12
4_8___3__,1,0.2,2.2,4.1,6,12
5_9___3__,0,-0.3,1.8,3.9,11,12
13_9___3__,0,-0.1,2.0,4.2,7,12
15_1___3__,0,-1.4,0.6,2.6,12,16
15_9___3__,7,-0.3,1.9,3.8,9,12
20_3___3__,7,-1.2,1.1,3.3,12,13
1_7___3__,6,-0.3,1.7,3.6,10,12
1_9___3__,0,-0.9,1.1,3.0,9,12
3_7___3__,3,-0.0,1.9,3.9,5,12
4_3___3__,0,-0.0,2.2,4.5,12,12
4_9___3__,6,-0.6,1.4,3.2,10,12
5_3___3__,7,-0.1,2.1,4.5,12,12
6_1___3__,0,-0.9,1.2,3.3,12,19
7_3___3__,7,-1.5,1.0,3.7,12,12
8_10___4__,1,-1.2,0.8,2.9,14,22
10_8___4__,1,-0.2,1.7,3.7,16,22
7_10___4__,3,0.4,2.5,4.5,14,22
10_7___4__,1,-0.6,1.4,3.3,17,22
17_1___4__,3,-1.9,0.3,2.6,15,22
4_7___4__,1,-0.2,1.7,3.6,12,22
4_9___4__,1,-0.5,1.2,2.9,14,22
7_7___4__,1,-0.5,1.9,4.3,16,22
10_6___4__,1,-1.4,0.9,3.0,19,22
10_9___4__,1,-0.8,1.1,3.0,17,22
11_10___4__,1,-0.7,1.3,3.1,13,22
15_1___4__,1,-0.4,1.6,3.8,18,22
