Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
180.7,0,90.9,0,0.4,0,5.0,46.3,-3.7,-48.7,-12.1,-144.0,3.0,105.0,1.1,24.3,-0.9,-57.4,38.4,147.5,14.8,89.1,-8.0,31.0,13.3,146.8,5.7,57.2,-1.8,-32.5,102.1,0,11.7,0,-80.0,0,4.2,22.7,-18.2,-52.8,-40.7,-125.8,31.4,0.9,-63.7,-1.3,-161.8,-3.9,162.9,0,69.1,0,-24.4,0,26.9,2.5,-52.4,-10.0,-131.7,-22.4,0,184.4,0,79.8,0,-22.9,0.2,35.8,-1.6,-56.4,-3.6,-148.1,36.9,101.5,9.1,43.5,-18.9,-14.7,10.4,63.1,-1.6,-24.9,-13.7,-112.3,190.0,0,101.3,0,10.6,0,0,109.2,0,23.1,0,-63.9,52.4,5.0,-10.9,-6.7,-74.1,-18.7,125.0,0,33.8,0,-58.3,0
-8.1|49.8|107.5,2.1|66.4|131.1,-34.4|7.2|51.2,-31.6|26.0|84.1,-86.5|-36.7|15.0,-82.7|-14.8|54.9,3.4|52.9|105.9,-10.6|48.1|105.7,-25.9|5.1|38.9,-52.0|-0.4|51.7,-95.9|-40.0|15.0,-126.0|-53.4|20.3,-29.5|26.6|79.6,2.4|38.6|78.8,-42.1|-11.3|20.6,-38.0|-7.1|26.5,-103.1|-43.7|15.3,-120.6|-51.7|13.9,-25.3|32.8|91.2,12.4|60.2|108.5,-16.1|17.0|49.3,-21.1|11.0|43.1,-62.5|-9.5|37.5,-112.2|-52.9|4.3,-17.1|42.8|98.3,-3.6|55.4|114.5,-39.8|0.7|36.0,-40.6|7.9|50.7,-94.2|-43.4|7.8,-122.0|-51.4|13.3,-30.4|27.1|83.8,-15.1|38.4|92.8,-42.4|-6.4|29.2,-66.4|-24.5|16.7,-88.5|-32.9|25.0,-150.7|-81.6|-14.8,10.0|65.8|119.1,-6.0|45.0|94.6,-21.9|13.1|44.6,-30.7|12.4|56.3,-103.3|-44.0|19.3,-109.8|-35.0|44.5,8.3|70.0|129.0,-9.1|58.6|127.5,-4.9|33.7|74.2,-48.5|4.5|62.7,-61.4|-8.8|44.9,-116.3|-48.7|19.5,-26.0|30.4|91.8,13.6|72.7|134.0,-42.8|-0.9|37.7,-43.5|1.8|51.0,-80.2|-30.3|18.9,-114.2|-52.3|12.1,-6.6|50.9|104.0,-25.9|39.7|103.1,-42.9|-7.9|29.3,-64.1|-15.1|36.2,-120.9|-59.4|1.6,-132.1|-60.7|13.2,-23.3|35.6|94.9,-13.0|58.9|140.5,-38.8|-1.0|37.3,-70.7|-10.1|47.9,-90.2|-38.6|17.4,-157.2|-88.1|-19.5,-20.8|40.6|98.3,-10.2|41.9|97.1,-37.2|-1.3|35.6,-62.2|-20.7|18.6,-95.4|-40.0|22.5,-163.9|-88.2|-10.9,-18.6|30.3|81.0,0.4|48.5|93.2,-34.3|-5.1|24.0,-39.4|-6.7|25.3,-90.7|-43.5|8.8,-110.2|-58.5|-3.0,-55.2|11.6|82.4,-32.4|42.6|113.9,-59.6|-18.5|25.7,-81.3|-29.1|24.2,-116.5|-57.0|7.1,-166.7|-97.8|-25.7,-26.1|28.6|90.2,-2.4|45.7|100.7,-48.7|-11.2|23.6,-32.3|0.7|34.3,-125.5|-60.5|2.7,-117.4|-46.9|25.8,-27.2|27.9|78.1,16.1|57.3|99.2,-34.1|-9.1|18.2,-36.2|-7.0|25.2,-82.4|-40.2|1.9,-124.1|-65.2|-9.6,-33.1|20.7|73.2,-4.9|53.3|108.9,-34.5|0.7|37.2,-54.4|-8.3|36.2,-73.5|-26.3|21.5,-105.3|-50.1|5.0,-15.5|51.2|111.6,9.9|75.3|135.0,-7.2|29.8|65.1,-46.8|3.6|51.1,-48.1|3.0|57.1,-140.1|-68.9|4.0
