row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,4,9,13,17,21,24,88,28,20,30,12,30,5,4,4,4,3,4
1_2,4,8,11,18,22,26,89,30,22,30,14,29,4,3,7,4,4,9
1_3,4,7,12,17,22,27,89,31,23,29,15,29,3,5,5,5,5,8
1_4,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,7
1_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
1_6,4,8,11,14,22,30,89,34,26,30,14,25,4,3,3,8,8,5
1_7,2,7,10,19,23,28,89,30,26,30,16,29,5,3,9,4,5,7
1_8,2,5,9,12,18,26,72,28,24,23,13,21,3,4,3,6,8,9
1_9,2,6,9,12,19,27,75,29,25,25,13,21,4,3,3,7,8,11
1_10,4,5,9,13,17,28,76,32,24,22,12,22,1,4,4,4,11,9
2_1,5,7,11,13,19,18,73,23,13,26,12,24,2,4,2,6,-1,9
2_2,5,10,12,18,23,26,94,31,21,33,13,30,5,2,6,5,3,8
2_3,2,7,13,19,23,29,93,31,27,30,16,32,5,6,6,4,6,8
2_4,5,9,14,18,23,28,97,33,23,32,14,32,4,5,4,5,5,8
2_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
2_6,5,9,12,17,19,22,84,27,17,28,10,29,4,3,5,2,3,7
2_7,4,4,9,12,14,17,60,21,13,18,10,21,0,5,3,2,3,12
2_8,3,3,4,10,13,19,52,22,16,16,10,14,0,1,6,3,6,12
2_9,3,6,9,15,15,24,72,27,21,21,9,24,3,3,6,0,9,12
2_10,4,6,6,13,18,27,74,31,23,24,12,19,2,0,7,5,9,12
3_1,6,12,17,21,23,24,103,30,18,35,11,38,6,5,4,2,1,7
3_2,4,8,13,19,23,27,94,31,23,31,15,32,4,5,6,4,4,8
3_3,4,8,12,19,22,27,92,31,23,30,14,31,4,4,7,3,5,9
3_4,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
3_5,5,9,14,18,24,28,98,33,23,33,15,32,4,5,4,6,4,8
3_6,0,4,7,13,23,24,71,24,24,27,19,20,4,3,6,10,1,9
3_7,2,5,5,11,18,20,61,22,18,23,13,16,3,0,6,7,2,9
3_8,1,4,6,12,20,21,64,22,20,24,16,18,3,2,6,8,1,9
