key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,0,-0.8,1.4,3.6,1,5
1_1___1__,3,-0.9,1.2,3.4,1,8
2_7___1__,0,-1.4,0.8,2.9,1,8
10_6___1__,2,-1.1,0.8,2.6,1,8
5_9___1__,1,-1.1,1.3,3.6,1,5
16_9___1__,1,-1.6,0.4,2.2,1,8
19_9___1__,0,-0.7,1.8,3.9,1,2
1_3___1__,2,-2.2,0.5,3.1,1,3
2_1___1__,3,-0.8,1.0,2.8,1,5
3_1___1__,1,-1.1,1.0,3.0,1,10
8_7___1__,0,-1.4,0.7,2.7,1,6
8_8___1__,0,-1.1,1.0,2.9,1,8
9_1___1__,3,-1.5,0.7,2.8,1,7
13_1___1__,6,-1.3,0.9,3.1,1,5
13_7___1__,0,0.1,2.2,4.3,1,4
16_1___1__,3,-1.6,0.7,3.1,1,7
19_7___1__,0,-0.6,1.7,4.1,1,5
1_7___1__,5,-1.1,1.1,3.4,1,9
2_6___1__,0,-1.4,1.0,3.5,1,6
2_8___1__,2,-0.5,1.3,3.2,1,6
1_6___1__,5,-1.1,2.0,5.3,1,10
3_10___1__,2,-0.7,2.0,4.7,1,7
7_10___1__,6,-1.0,1.1,3.2,1,6
14_8___1__,6,-0.0,2.3,5.0,1,4
17_2___1__,8,-1.1,1.1,3.4,1,2
19_8___1__,0,0.1,2.6,5.3,1,7
1_8___1__,8,-0.6,1.7,4.1,1,7
3_8___1__,2,-1.1,1.3,3.5,1,10
4_1___1__,4,-0.9,1.4,3.8,1,4
6_8___1__,2,-0.6,1.8,4.3,1,4
7_2___1__,2,-1.2,0.9,3.0,1,3
11_10___1__,2,-1.0,1.7,4.5,1,8
14_10___1__,6,-0.1,2.3,4.9,1,6
15_6___1__,2,-0.9,1.4,3.6,1,9
15_8___1__,6,-0.5,1.9,4.5,1,7
1_2___1__,3,-0.9,1.3,3.4,1,3
1_10___1__,5,-0.6,1.6,3.6,1,7
2_3___1__,2,0.1,3.1,5.9,1,4
4_9___1__,8,-0.8,1.5,3.7,1,6
4_10___1__,6,-0.6,1.7,4.0,1,5
5_7___2__,0,-0.2,1.9,4.0,7,13
5_9___2__,0,-1.6,0.5,2.7,7,8
10_6___2__,0,-0.9,1.5,4.1,7,12
10_7___2__,0,-0.4,2.0,4.3,7,13
14_7___2__,0,-0.2,1.5,3.5,7,8
19_7___2__,2,-0.9,1.6,3.9,7,12
2_6___2__,0,-0.2,2.1,4.0,7,13
4_7___2__,2,-0.9,1.4,3.8,7,13
8_8___2__,0,-0.4,1.5,3.4,7,15
8_9___2__,0,-0.5,1.2,3.0,7,8
10_8___2__,0,-0.0,1.8,3.5,7,13
12_6___2__,0,-0.1,2.2,4.5,7,10
12_7___2__,0,-0.9,0.9,2.7,7,15
16_7___2__,0,-0.9,1.1,3.2,7,14
4_3___2__,0,-0.3,2.5,5.3,7,8
4_6___2__,2,0.3,2.5,4.7,7,12
5_1___2__,0,-2.0,1.0,4.4,4,7
5_2___2__,0,-1.2,1.1,3.7,7,9
5_10___2__,0,0.0,2.6,5.1,7,9
6_1___2__,4,-2.6,0.5,3.8,5,7
1_6___2__,11,-2.5,1.3,5.0,7,15
10_2___2__,0,0.2,2.9,5.5,7,8
14_3___2__,0,-0.4,3.1,6.8,7,8
1_8___2__,8,-0.5,1.7,4.1,7,11
1_9___2__,6,-0.5,1.8,3.9,7,12
3_2___2__,0,0.2,2.7,5.2,6,7
9_3___2__,4,-0.4,2.0,4.7,7,9
11_6___2__,2,-1.2,1.5,4.1,7,9
13_3___2__,4,-0.4,2.6,5.9,7,7
14_2___2__,0,-2.2,1.8,5.3,7,8
15_2___2__,0,-1.6,1.7,5.2,6,7
15_3___2__,4,-0.9,1.3,3.8,5,7
15_6___2__,2,0.4,3.0,5.6,7,12
17_9___2__,10,-0.6,1.2,2.9,7,8
18_3___2__,4,0.3,4.1,7.7,7,7
18_6___2__,6,-0.3,2.5,5.1,7,13
18_8___2__,6,-1.4,1.1,3.6,7,13
1_7___2__,8,-0.7,2.1,4.7,7,13
1_10___2__,0,-0.9,1.9,4.6,7,13
2_1___2__,3,-0.7,2.2,5.1,6,7
8_8___3__,0,-1.4,0.6,2.4,8,18
3_7___3__,2,-1.2,0.8,2.6,8,18
12_7___3__,2,-0.9,1.0,2.9,8,16
18_8___3__,2,-1.0,0.9,2.7,8,18
19_1___3__,2,-1.0,1.3,3.7,8,11
20_7___3__,2,-0.9,0.9,2.7,8,17
2_6___3__,2,-1.0,0.8,2.6,8,17
2_7___3__,2,-1.9,0.5,2.8,8,19
3_6___3__,2,-2.2,0.8,3.7,8,19
3_8___3__,2,-0.3,1.0,2.4,8,17
4_6___3__,2,-0.5,1.4,3.5,8,15
5_2___3__,2,-0.7,1.1,2.9,8,11
6_8___3__,2,-0.0,1.7,3.4,8,15
7_8___3__,0,-0.8,0.8,2.3,8,24
7_10___3__,0,0.3,1.9,3.5,8,11
8_6___3__,0,-1.0,0.9,2.7,8,15
10_2___3__,0,-1.8,0.4,2.6,8,10
11_7___3__,0,-0.6,1.3,3.3,8,17
12_2___3__,0,-1.0,1.0,3.1,8,10
13_2___3__,0,-0.6,1.2,3.1,8,12
1_6___3__,2,-0.3,2.7,5.7,8,17
1_3___3__,2,-0.5,2.3,5.3,8,12
9_3___3__,2,0.2,2.7,5.1,8,15
15_3___3__,2,-0.2,2.2,4.6,8,9
16_3___3__,2,-0.2,2.2,4.8,8,12
20_3___3__,2,-0.0,2.6,5.0,8,13
2_3___3__,2,0.5,3.0,5.5,8,13
3_3___3__,2,-1.2,1.1,3.3,8,13
4_3___3__,2,-0.4,2.3,4.7,8,13
6_3___3__,2,-0.8,1.6,4.2,8,12
13_3___3__,2,0.6,2.8,5.3,8,11
17_9___3__,2,-0.5,1.5,3.4,8,14
18_3___3__,2,-0.4,2.3,5.0,8,13
1_9___3__,2,-0.6,1.3,3.4,8,17
5_3___3__,0,-0.3,2.1,4.6,8,12
7_3___3__,2,-0.9,1.8,4.5,8,10
8_3___3__,2,-1.2,0.9,3.1,8,11
11_3___3__,0,-1.2,1.2,3.3,8,13
12_3___3__,2,0.5,2.8,5.2,8,12
14_1___3__,6,-1.1,1.4,3.7,8,12
2_1___4__,0,-1.8,0.8,3.3,8,17
10_7___4__,0,-1.3,1.1,3.4,17,24
11_1___4__,0,-0.6,1.6,3.9,11,17
12_1___4__,1,-1.4,1.3,4.0,11,17
15_7___4__,1,-0.6,1.8,4.0,17,26
16_8___4__,0,0.2,2.2,4.0,17,23
3_1___4__,0,-1.1,1.3,3.9,14,17
5_1___4__,0,-0.8,1.6,3.8,12,17
6_1___4__,0,-1.2,1.4,3.9,9,17
7_1___4__,0,-0.5,2.1,4.5,14,17
14_1___4__,0,-0.6,2.3,5.3,16,17
15_6___4__,1,-0.3,1.5,3.5,17,25
20_8___4__,0,-1.0,1.3,3.6,17,21
5_6___4__,1,-0.9,1.7,4.2,17,18
5_10___4__,0,-1.3,1.0,3.6,17,18
8_9___4__,0,0.2,2.3,4.6,17,20
9_8___4__,0,-1.0,1.5,4.3,17,20
9_9___4__,0,-1.5,1.0,3.5,17,20
9_10___4__,1,-0.4,2.8,6.0,17,19
10_6___4__,1,-1.8,0.8,3.2,17,23
1_6___4__,1,-0.3,2.7,6.4,17,24
2_10___4__,1,-0.8,1.3,3.1,17,19
5_3___4__,0,-0.4,2.3,4.9,17,17
13_3___4__,0,-0.7,2.0,4.8,16,17
20_3___4__,0,0.6,3.3,6.1,17,18
4_1___4__,1,0.0,2.4,4.8,8,17
4_2___4__,0,-0.4,2.0,4.5,14,17
6_6___4__,1,-0.4,2.4,5.3,17,21
10_3___4__,0,0.1,3.3,6.3,17,19
14_6___4__,1,-0.5,1.6,3.9,17,19
18_3___4__,0,0.5,3.3,6.0,17,19
19_3___4__,0,-0.6,2.0,5.1,15,17
1_7___4__,1,-0.7,2.1,5.0,17,22
1_9___4__,1,-0.7,1.9,4.9,17,22
3_7___4__,1,-1.0,1.1,3.0,17,23
3_9___4__,1,-0.4,1.6,3.7,17,19
4_3___4__,0,-0.1,2.5,5.1,17,19
5_2___4__,0,1.0,3.5,5.9,14,17
6_7___4__,1,0.6,2.8,4.8,17,21
6_10___4__,1,-0.8,1.6,4.1,17,20
3_1___5__,0,-1.2,1.4,3.8,20,25
3_6___5__,1,-0.6,1.5,3.6,20,26
5_1___5__,1,0.3,2.8,5.4,20,25
20_6___5__,1,0.2,2.8,5.1,20,28
20_7___5__,1,-0.3,2.3,4.9,20,28
2_1___5__,1,-0.4,2.0,4.4,20,20
2_2___5__,1,-0.6,2.1,4.8,20,23
3_8___5__,1,-0.9,1.3,3.4,20,27
4_6___5__,0,-0.5,2.2,4.7,20,28
4_7___5__,1,1.0,3.3,5.5,20,28
5_6___5__,1,-1.0,1.5,3.8,20,25
6_2___5__,1,-1.2,1.3,3.8,20,26
6_7___5__,1,-1.3,1.4,4.1,20,27
6_9___5__,1,-0.0,2.3,4.8,20,23
9_2___5__,1,-1.2,1.6,4.3,20,23
12_1___5__,1,-1.6,1.1,3.9,20,25
18_2___5__,1,-1.9,1.0,3.7,20,26
3_7___5__,1,-0.9,1.2,3.4,20,27
6_8___5__,1,0.4,2.5,4.5,20,25
9_1___5__,1,-0.7,2.1,4.9,20,24
13_3___5__,1,-0.3,2.6,5.2,20,25
7_8___5__,1,0.2,2.5,4.7,20,26
7_10___5__,1,-0.7,1.7,4.2,20,24
15_3___5__,1,-0.9,2.2,5.0,20,24
1_6___5__,1,-0.3,3.3,6.8,20,26
1_10___5__,1,-0.7,2.5,5.6,20,25
8_3___5__,1,-1.2,2.2,5.3,20,25
8_9___5__,1,-0.9,1.4,3.6,20,26
9_3___5__,1,-0.5,2.5,5.2,20,26
11_3___5__,1,-0.2,2.8,5.7,20,25
12_2___5__,1,0.9,3.9,6.4,20,24
13_1___5__,1,0.5,3.1,5.8,19,20
14_3___5__,1,-1.2,1.7,4.7,20,26
20_3___5__,1,0.7,3.7,6.6,20,25
1_7___5__,1,1.0,3.7,6.2,20,25
1_8___5__,1,-0.3,3.7,7.7,20,24
1_9___5__,1,0.6,3.5,6.4,20,25
2_9___5__,1,0.5,2.6,4.6,20,26
2_10___5__,1,0.3,2.5,4.6,20,27
3_3___5__,1,0.2,3.2,6.2,20,25
7_6___6__,1,-1.0,0.6,2.2,22,32
12_8___6__,1,-0.6,1.0,2.5,22,32
12_9___6__,1,-0.8,0.9,2.5,22,30
18_8___6__,2,-1.3,0.7,2.6,22,29
10_6___6__,2,-0.5,1.3,2.9,22,32
12_7___6__,3,-1.3,0.6,2.5,22,32
1_6___6__,3,0.0,2.1,4.3,22,29
3_6___6__,1,-0.6,0.9,2.4,22,30
4_7___6__,1,-0.6,1.2,3.1,22,30
6_6___6__,1,-0.3,1.4,3.2,22,31
7_9___6__,1,-0.4,1.2,2.8,22,31
8_10___6__,1,-0.5,1.3,2.9,22,29
10_7___6__,2,0.1,1.7,3.5,22,32
11_8___6__,1,-0.5,1.5,3.5,22,31
12_6___6__,3,-0.9,0.9,2.6,22,31
12_10___6__,1,-1.3,0.8,2.8,22,30
18_7___6__,1,-0.4,1.4,3.1,22,29
18_9___6__,2,-0.3,1.4,3.2,22,27
18_10___6__,1,-0.5,1.4,3.1,22,27
20_9___6__,1,-0.2,1.8,3.7,22,31
10_1___6__,6,-1.1,1.5,3.9,22,27
1_7___6__,1,-1.0,1.5,4.0,22,29
3_2___6__,6,0.8,2.4,4.0,22,29
