key,gap,pro1,pro2,pro3,range1,range2
1_7___1__,0,-1.1,1.5,4.0,1,4
16_1___1__,0,-1.3,1.3,4.0,2,4
20_7___1__,0,-0.0,2.1,4.1,4,4
6_6___1__,7,-1.6,0.2,1.9,3,4
11_7___1__,0,-0.4,1.8,4.0,4,5
12_1___1__,0,-2.0,0.3,2.6,4,5
15_1___1__,1,-1.6,1.6,4.8,0,4
20_2___1__,7,-0.6,1.2,2.9,2,4
2_1___1__,0,-0.9,0.9,3.0,0,4
3_2___1__,0,-0.2,1.8,3.9,3,4
6_1___1__,0,0.2,2.6,4.8,1,4
7_1___1__,0,-1.2,1.4,4.1,3,4
10_6___1__,0,-0.2,1.8,3.7,3,4
10_7___1__,0,-0.8,1.1,3.1,1,4
11_1___1__,0,-0.1,2.2,4.5,2,4
11_9___1__,4,-1.7,0.9,3.5,2,4
12_2___1__,7,-1.3,0.8,2.9,2,4
14_1___1__,7,-2.0,0.3,2.6,4,4
15_2___1__,0,-0.4,1.6,3.6,2,4
16_2___1__,7,-1.6,0.8,3.0,3,4
8_3___1__,7,-1.0,1.9,4.8,4,4
7_3___1__,7,-1.1,2.1,5.2,3,4
9_3___1__,7,-0.5,1.9,4.1,3,4
12_8___1__,7,-0.6,1.5,3.4,4,4
14_3___1__,7,-1.7,0.9,3.3,3,4
17_8___1__,7,-0.3,1.5,3.3,2,4
3_6___1__,4,-0.7,1.1,3.0,4,5
3_7___1__,7,-0.5,1.6,3.6,2,4
4_3___1__,7,-0.9,1.9,4.5,2,4
9_8___1__,7,-0.9,1.2,3.6,0,4
10_10___1__,7,-1.3,1.1,3.3,1,4
13_6___1__,1,-0.1,1.8,3.6,3,4
13_9___1__,7,-2.1,0.3,2.8,1,4
15_3___1__,7,-1.2,1.8,4.9,3,4
15_8___1__,7,-1.0,1.4,3.9,2,4
15_10___1__,7,-1.9,0.4,2.7,1,4
17_3___1__,0,-1.9,0.8,3.9,3,4
17_10___1__,7,-1.7,0.2,2.2,1,4
18_3___1__,0,-2.1,1.0,4.2,4,4
18_8___1__,0,-1.0,1.3,3.5,1,4
4_8___2__,0,-1.3,0.7,2.8,5,6
11_8___2__,1,-1.2,1.2,3.6,5,5
20_9___2__,0,-0.3,2.4,4.8,5,5
4_7___2__,0,-1.9,0.3,2.7,4,5
4_9___2__,1,-0.4,1.5,3.4,4,5
6_7___2__,1,-0.3,1.7,3.8,5,8
8_8___2__,0,-0.6,1.3,3.3,5,12
10_7___2__,0,-0.6,1.8,4.2,5,6
11_7___2__,1,-0.7,1.7,4.1,4,5
12_7___2__,1,-1.2,0.6,2.5,5,8
18_7___2__,1,-1.5,0.6,2.7,5,12
1_7___2__,1,-2.3,0.3,3.1,5,8
1_8___2__,1,-1.1,1.4,3.7,5,7
2_7___2__,1,-1.0,0.8,2.6,5,6
3_7___2__,0,-1.8,0.8,3.3,5,11
3_8___2__,0,-0.8,1.2,3.2,5,11
3_9___2__,0,-1.3,0.9,2.8,5,12
3_10___2__,0,-1.8,0.6,3.1,5,12
4_6___2__,0,-0.0,2.2,4.4,4,5
5_10___2__,1,-1.0,1.3,3.8,5,6
18_1___2__,9,-1.0,2.0,4.9,5,5
1_3___2__,2,-1.7,1.7,5.1,5,10
9_3___2__,7,-0.0,2.5,5.0,5,10
13_3___2__,7,-0.7,2.8,5.9,5,8
14_3___2__,3,0.1,3.5,7.1,5,10
1_6___2__,8,-2.8,0.6,4.3,4,5
4_3___2__,7,-0.7,2.4,5.4,5,10
7_3___2__,3,-2.1,1.1,4.5,5,9
8_3___2__,3,-0.6,2.9,6.5,5,10
9_6___2__,1,-0.0,2.2,4.4,5,8
12_3___2__,2,-2.1,1.2,4.4,5,10
13_1___2__,9,0.9,3.7,6.8,5,5
14_1___2__,3,-1.4,1.5,4.7,5,8
14_2___2__,7,-1.8,1.6,5.5,5,11
15_3___2__,3,-1.3,1.4,4.2,5,10
17_1___2__,7,-1.4,1.7,4.4,5,7
19_3___2__,3,-1.2,2.1,5.4,5,10
1_2___2__,2,-1.2,2.4,5.7,5,9
2_1___2__,1,-1.0,1.9,4.6,2,5
5_1___2__,1,-0.2,3.2,6.3,5,6
20_7___3__,0,-1.1,0.6,2.5,11,14
13_8___3__,0,-0.5,1.0,2.6,11,13
19_2___3__,0,-0.5,1.7,3.7,11,14
2_2___3__,0,-1.0,1.1,3.2,10,11
4_2___3__,2,-0.5,1.5,3.7,11,15
9_10___3__,0,-0.9,0.9,2.7,11,15
10_1___3__,1,-1.1,1.5,4.0,11,12
15_2___3__,2,-1.5,0.6,2.6,11,14
15_6___3__,0,-1.4,0.7,2.8,11,17
18_2___3__,0,-1.0,1.0,3.2,11,19
1_10___3__,2,-0.4,1.3,3.0,11,12
3_2___3__,2,-2.3,-0.3,1.9,11,12
7_1___3__,1,-0.9,1.2,3.4,11,16
10_2___3__,0,0.0,2.3,4.7,10,11
10_6___3__,0,-0.3,1.8,4.0,11,15
10_7___3__,1,-0.2,1.9,4.0,11,12
10_8___3__,0,-0.2,1.8,3.6,11,12
10_9___3__,0,-0.4,1.4,3.2,11,11
11_1___3__,1,-0.9,1.2,3.5,11,12
12_7___3__,0,-1.5,0.4,2.4,11,13
13_1___3__,2,-0.6,1.8,4.2,11,11
1_6___3__,2,-1.7,1.2,4.1,11,16
4_9___3__,1,0.4,2.5,4.7,11,11
4_10___3__,1,0.7,2.6,4.6,10,11
5_8___3__,2,-0.7,1.8,4.5,11,15
6_10___3__,2,0.1,1.9,4.0,11,15
11_6___3__,2,-0.4,1.4,3.0,11,16
14_6___3__,1,-0.9,1.2,3.2,11,15
3_6___3__,0,-1.4,1.6,4.3,11,13
4_8___3__,1,-0.2,1.9,3.8,10,11
5_1___3__,2,-0.5,1.7,4.0,10,11
6_1___3__,1,-0.4,1.8,4.0,8,11
6_3___3__,2,0.4,2.8,5.3,11,15
6_6___3__,2,-1.1,1.5,3.8,10,11
6_7___3__,2,-0.6,1.4,3.3,11,12
8_3___3__,2,0.3,2.6,4.8,11,18
8_10___3__,2,-1.4,0.7,2.7,11,18
9_3___3__,2,-0.8,1.8,4.3,11,16
11_7___3__,1,-0.9,1.0,2.9,11,11
11_9___3__,2,-0.8,1.1,2.9,11,11
12_1___4__,1,-1.2,1.5,4.2,15,20
12_10___4__,1,-0.8,1.7,4.0,15,23
15_7___4__,0,-0.8,1.5,3.9,15,22
18_7___4__,1,-0.7,1.9,4.7,15,19
1_10___4__,1,-1.9,1.1,4.3,15,18
9_2___4__,0,-0.1,2.4,4.3,15,18
19_2___4__,0,-0.4,1.8,4.5,15,20
19_7___4__,1,-0.1,1.9,3.9,15,18
20_6___4__,1,-0.8,1.4,3.7,15,22
1_2___4__,0,-0.8,1.6,4.2,15,21
1_8___4__,1,-0.7,1.6,3.8,15,20
3_1___4__,1,-0.5,2.0,4.6,14,15
6_1___4__,1,-1.2,1.4,4.1,12,15
7_1___4__,1,-0.5,1.9,4.3,15,19
