key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,0,-1.0,0.9,3.0,1,9
2_7___1__,0,-0.5,1.4,3.4,3,9
2_8___1__,0,-0.9,1.0,2.8,4,9
10_8___1__,0,-1.2,0.4,2.0,0,9
16_9___1__,0,-0.6,1.2,3.1,1,9
16_10___1__,0,-0.6,1.4,3.2,0,9
4_6___1__,0,-1.8,0.2,2.3,1,9
4_7___1__,0,-0.7,1.1,2.9,1,9
8_8___1__,0,-0.6,1.1,2.9,1,9
15_6___1__,0,-1.1,1.0,3.1,1,9
16_7___1__,0,-0.7,1.4,3.6,2,9
2_10___1__,0,-0.7,1.5,3.4,1,9
7_6___1__,0,-1.7,0.4,2.4,3,9
8_7___1__,0,-0.5,1.4,3.5,0,9
9_1___1__,0,0.4,2.7,4.6,1,9
10_7___1__,0,-1.1,0.6,2.4,0,9
10_9___1__,0,0.5,2.3,4.1,0,9
11_2___1__,0,0.0,2.0,3.9,1,9
11_6___1__,0,-1.1,1.1,3.2,2,9
11_8___1__,0,-0.8,1.3,3.4,2,9
17_2___1__,0,-0.9,1.7,4.4,1,9
1_1___1__,0,-2.1,0.4,3.0,0,9
4_1___1__,0,-1.1,1.5,4.3,0,9
4_9___1__,0,-1.4,1.6,4.3,3,9
6_2___1__,0,-1.4,1.2,3.4,2,9
6_3___1__,0,-2.3,1.1,4.4,2,9
13_3___1__,0,-1.0,1.8,4.4,1,9
13_7___1__,0,-0.6,1.5,3.6,2,9
17_1___1__,0,-0.6,1.8,4.2,0,9
19_3___1__,0,-1.5,1.6,4.9,2,9
1_8___1__,0,-0.4,2.2,4.8,0,9
2_1___1__,0,-0.7,1.3,3.5,0,9
3_10___1__,0,-0.7,2.1,4.7,2,9
4_10___1__,0,-1.6,0.9,3.6,2,9
5_3___1__,0,-2.0,1.1,4.2,1,9
5_10___1__,0,-0.2,2.2,4.4,3,9
6_1___1__,0,-1.2,1.4,3.7,1,9
7_3___1__,0,-0.4,2.6,5.7,1,9
8_2___1__,0,-0.7,1.5,3.7,0,9
8_3___1__,0,-1.5,1.6,4.7,1,9
5_9___2__,0,-1.3,0.7,2.7,6,10
16_6___2__,0,-2.0,0.5,3.1,3,10
1_3___2__,0,-2.1,1.4,4.6,7,10
4_2___2__,0,-1.0,1.5,4.0,5,10
4_3___2__,0,-1.6,0.8,3.4,7,10
8_8___2__,0,-1.0,0.8,2.7,3,10
14_1___2__,1,-2.2,0.8,3.8,5,10
17_3___2__,0,-1.3,1.4,4.0,9,10
2_6___2__,0,-1.4,0.8,3.0,5,10
2_9___2__,0,-0.2,1.7,3.7,3,10
5_8___2__,0,-0.2,1.9,4.2,7,10
8_2___2__,0,-0.3,1.6,3.5,6,10
13_2___2__,0,-0.3,1.6,3.7,4,10
14_10___2__,0,-0.5,1.6,3.7,7,10
16_2___2__,0,-1.4,1.1,3.4,4,10
18_1___2__,0,-0.8,2.5,5.6,10,10
2_7___2__,0,-1.1,0.8,2.7,5,10
2_8___2__,0,-0.6,1.3,3.3,4,10
2_10___2__,0,-1.2,0.9,2.9,3,10
3_1___2__,0,-2.3,0.5,3.3,5,10
1_6___2__,0,-0.6,2.8,6.0,9,10
1_8___2__,0,-0.7,2.2,4.7,6,10
15_7___2__,0,-0.7,1.4,3.5,5,10
1_7___2__,0,-0.1,2.6,5.3,8,10
2_1___2__,2,-1.2,1.8,4.7,7,10
3_6___2__,0,-0.6,1.4,3.5,5,10
9_7___2__,0,-1.4,1.3,4.0,6,10
11_8___2__,0,-1.4,1.0,3.5,4,10
11_9___2__,0,-2.3,0.4,2.9,4,10
13_3___2__,0,0.1,3.0,6.0,5,10
13_10___2__,0,-0.4,2.0,4.4,6,10
15_6___2__,0,-0.1,2.7,5.4,5,10
17_9___2__,0,-0.7,1.3,3.2,5,10
18_3___2__,0,1.3,4.5,8.2,6,10
18_6___2__,0,-0.7,1.9,4.7,6,10
1_9___2__,0,-0.8,1.3,3.9,6,10
3_7___2__,0,-1.5,1.1,3.6,5,10
3_8___2__,0,-1.2,0.9,2.9,9,10
3_10___2__,0,-1.3,1.0,3.6,6,10
4_6___2__,0,0.2,2.5,4.6,5,10
8_8___3__,1,-0.8,0.9,2.6,10,12
10_7___3__,0,-1.1,1.1,3.2,10,12
13_6___3__,0,-0.8,1.0,2.8,7,12
2_7___3__,0,-1.2,1.1,3.2,9,12
8_6___3__,0,-1.3,0.7,2.5,8,12
8_7___3__,0,-0.5,1.5,3.4,7,12
12_6___3__,0,-0.5,1.6,3.6,8,12
2_8___3__,0,-0.4,1.5,3.3,7,12
4_6___3__,0,-0.2,1.6,3.4,5,12
4_7___3__,0,-0.9,1.2,3.3,5,12
6_8___3__,0,-0.3,1.4,3.1,9,12
10_8___3__,0,-0.5,1.3,3.3,10,12
10_9___3__,0,-0.4,1.4,3.2,9,12
12_2___3__,1,0.2,2.2,4.3,10,12
16_7___3__,0,-0.6,1.2,3.4,10,12
16_8___3__,0,-0.4,1.3,3.0,8,12
17_6___3__,0,-0.6,1.1,2.7,7,12
19_1___3__,0,-0.9,1.2,3.4,10,12
2_6___3__,0,-0.7,1.0,2.8,10,12
6_7___3__,0,0.2,1.9,3.6,7,12
1_6___3__,1,0.8,3.7,6.9,8,12
1_3___3__,0,-1.2,1.9,4.9,10,12
6_3___3__,0,-0.4,2.4,5.0,12,12
13_1___3__,4,-0.9,2.1,4.7,11,12
3_9___3__,0,-0.2,1.8,3.9,12,12
4_3___3__,0,-0.9,1.8,4.7,10,12
5_3___3__,0,-1.0,1.5,3.9,12,12
6_2___3__,1,-0.8,1.4,3.5,10,12
9_3___3__,0,-0.2,2.3,4.9,12,13
11_3___3__,0,0.4,2.3,4.3,9,12
13_3___3__,0,-0.3,2.0,4.3,10,12
14_3___3__,0,-0.1,2.7,5.5,12,14
15_1___3__,1,-0.1,2.2,4.4,9,12
16_3___3__,0,-1.2,1.5,4.2,8,12
20_3___3__,0,-0.8,2.2,4.7,12,12
1_1___3__,1,0.5,2.8,5.1,6,12
1_8___3__,0,-1.5,1.0,3.2,8,12
3_1___3__,0,-0.5,1.8,3.9,7,12
3_2___3__,1,-0.1,2.1,4.1,7,12
3_3___3__,0,-1.2,1.2,3.8,9,12
9_3___4__,0,-0.8,1.8,4.6,14,18
13_7___4__,0,-1.1,1.1,3.4,14,16
16_8___4__,0,-0.5,1.6,3.6,14,14
17_6___4__,0,-0.8,1.1,3.0,7,14
17_7___4__,0,-0.5,1.4,3.4,9,14
18_9___4__,0,-1.9,0.9,3.8,12,14
20_7___4__,0,0.1,1.9,4.0,11,14
1_2___4__,1,-0.6,1.9,4.3,14,15
3_3___4__,0,-1.0,1.4,4.0,13,14
4_7___4__,0,-1.4,0.8,3.0,9,14
7_2___4__,4,-0.5,1.6,3.7,14,17
10_7___4__,0,-1.1,1.1,3.6,13,14
11_7___4__,1,0.1,2.4,4.8,11,14
13_3___4__,0,-0.7,2.1,4.9,14,14
13_8___4__,0,0.4,2.5,4.6,14,16
14_2___4__,3,-0.9,1.4,3.8,14,18
15_3___4__,1,-1.0,1.5,3.9,14,15
15_7___4__,0,-0.7,1.5,3.6,13,14
16_7___4__,0,-1.1,1.5,3.9,14,14
17_8___4__,0,-1.0,1.2,3.2,10,14
1_6___4__,1,-1.8,2.0,5.5,13,14
4_2___4__,4,-0.4,2.0,4.3,12,14
9_7___4__,1,0.5,2.8,5.2,14,14
11_9___4__,1,-1.0,1.3,3.5,11,14
15_1___4__,6,-0.4,1.8,3.8,14,14
19_9___4__,1,-0.3,1.6,3.5,14,16
1_10___4__,1,-1.5,1.4,4.2,13,14
2_6___4__,0,-0.6,1.9,4.5,14,14
2_10___4__,1,-0.1,2.3,4.4,14,14
5_1___4__,3,-0.3,2.1,4.3,14,18
5_3___4__,5,0.6,3.2,6.1,14,19
5_10___4__,1,0.1,2.4,4.8,14,14
7_9___4__,1,-0.7,1.5,3.7,14,16
10_1___4__,4,-1.2,1.2,3.6,14,16
13_9___4__,0,-0.7,1.7,4.3,14,17
14_8___4__,1,-0.5,1.9,4.4,14,14
14_9___4__,0,0.2,2.7,5.1,14,15
15_2___4__,1,0.0,2.5,5.0,14,15
17_1___4__,4,0.2,2.5,4.6,14,19
1_1___4__,3,-0.5,2.2,4.8,14,14
20_7___5__,1,-1.6,0.7,3.3,19,23
8_7___5__,0,-0.7,1.4,3.6,19,19
12_8___5__,0,-0.1,1.9,4.0,19,24
17_7___5__,0,-0.1,1.7,3.6,18,19
3_6___5__,0,0.1,2.0,4.0,19,24
3_7___5__,1,-0.7,1.5,3.6,19,24
4_6___5__,0,-1.4,1.2,4.0,19,20
4_7___5__,0,-0.8,1.7,4.0,19,19
5_8___5__,1,-0.7,1.3,3.5,19,20
6_7___5__,1,-1.7,0.9,3.5,19,23
11_6___5__,0,0.2,2.1,4.3,19,21
11_7___5__,1,-0.4,1.6,3.6,19,21
16_7___5__,1,-1.0,0.8,2.6,19,20
19_6___5__,0,0.4,2.5,4.5,18,19
5_6___5__,1,-0.4,1.8,3.9,19,20
5_7___5__,0,-0.6,1.5,3.4,19,21
11_8___5__,1,-0.1,1.9,3.9,19,23
12_9___5__,1,-0.1,2.1,4.4,19,24
13_7___5__,0,-0.4,1.9,4.0,19,20
15_8___5__,0,-0.9,1.6,4.0,19,21
1_1___5__,5,-0.6,2.5,5.6,19,26
13_1___5__,5,0.6,3.3,6.0,19,26
1_6___5__,1,-0.3,3.1,6.6,18,19
10_1___5__,5,-0.6,1.9,4.6,19,22
16_2___5__,5,-0.1,2.8,5.7,19,26
1_9___5__,1,0.2,3.1,6.0,19,20
1_10___5__,1,-0.8,2.5,5.5,19,20
5_3___5__,3,-0.2,2.7,5.6,19,25
