3: [3.7|5.9|8.1] [4, 3, 6, 7, 7, 6, 8, 8, 10, 10, 6, 10, 7, 8, 4, 9, 6, 8, 5, 7]
20: [4.6|6.4|8.2] [6, 6, 4, 8, 6, 7, 8, 8, 9, 8, 6, 6, 6, 7, 6, 5, 7, 6, 7, 7]
7: [4.8|6.6|8.5] [6, 6, 4, 9, 7, 3, 7, 8, 9, 8, 5, 8, 8, 9, 6, 8, 5, 8, 8, 8]
15: [5.0|7.0|9.0] [7, 6, 4, 9, 5, 8, 3, 7, 8, 8, 4, 8, 6, 9, 6, 9, 9, 6, 6, 6]
17: [5.5|7.2|9.3] [6, 9, 5, 7, 9, 7, 8, 8, 10, 9, 7, 7, 6, 10, 6, 8, 7, 6, 9, 10]
2: [5.0|7.3|9.6] [8, 6, 5, 9, 7, 10, 8, 6, 7, 6, 4, 9, 7, 9, 7, 7, 6, 8, 6, 10]
4: [5.5|7.3|9.3] [8, 8, 2, 8, 7, 5, 8, 7, 9, 9, 6, 9, 8, 8, 5, 8, 4, 10, 5, 8]
16: [5.6|7.3|9.0] [7, 6, 5, 6, 8, 8, 8, 10, 9, 8, 7, 6, 3, 8, 6, 9, 6, 9, 5, 9]
11: [5.2|7.5|9.9] [6, 4, 4, 8, 9, 7, 3, 9, 10, 9, 6, 10, 9, 10, 6, 7, 7, 8, 8, 9]
6: [5.4|7.5|9.6] [7, 7, 4, 8, 6, 6, 7, 10, 9, 8, 6, 8, 9, 9, 7, 10, 9, 7, 7, 8]
5: [5.7|7.5|9.3] [7, 7, 4, 8, 8, 8, 7, 6, 8, 10, 6, 4, 4, 9, 5, 9, 8, 8, 8, 8]
10: [5.6|7.6|9.8] [6, 7, 5, 6, 6, 7, 9, 5, 8, 8, 4, 6, 9, 9, 7, 9, 8, 9, 9, 8]
1: [5.7|7.6|9.4] [8, 9, 5, 7, 6, 7, 9, 7, 10, 7, 5, 7, 7, 8, 4, 7, 7, 6, 8, 7]
9: [5.9|7.6|9.6] [8, 6, 5, 10, 8, 8, 7, 7, 9, 7, 5, 7, 7, 9, 5, 8, 7, 7, 8, 9]
18: [5.5|7.7|9.8] [9, 8, 7, 8, 8, 4, 6, 9, 10, 9, 8, 9, 7, 8, 5, 7, 9, 8, 7, 10]
13: [5.8|7.7|9.6] [7, 6, 5, 9, 8, 3, 7, 5, 8, 8, 8, 7, 7, 8, 7, 9, 6, 9, 7, 6]
19: [5.8|7.7|9.7] [7, 4, 4, 7, 8, 4, 9, 7, 7, 8, 7, 8, 9, 10, 5, 10, 10, 8, 6, 9]
14: [5.8|7.8|9.7] [6, 8, 5, 7, 8, 5, 9, 7, 8, 9, 6, 7, 8, 9, 8, 9, 7, 7, 9, 8]
8: [6.2|7.9|10.0] [5, 5, 8, 10, 7, 9, 9, 8, 7, 10, 5, 9, 7, 8, 8, 6, 9, 8, 6, 9]
12: [6.6|8.4|10.4] [7, 7, 8, 8, 7, 7, 7, 7, 10, 9, 6, 7, 7, 10, 6, 9, 8, 10, 9, 7]
