Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20240307,24025,13,7,0,0,5,34,9,1,41,25,40,10,43,7,6,1,3,8,1,2,13
20240310,400_1,7,13,8,5,3,28,15,2,33,26,34,17,34,5,4,8,4,4,2,6,12
20240310,400_2,7,11,6,4,5,30,12,1,29,26,32,13,34,7,4,6,2,5,1,6,13
20240310,400_3,8,9,5,2,4,31,12,1,30,27,33,12,37,8,4,6,1,5,1,4,13
20240310,400_4,5,14,8,4,3,30,14,1,33,24,32,15,27,4,0,8,6,5,2,6,12
20240310,400_5,7,14,8,2,4,35,9,0,31,26,32,18,28,4,1,10,6,3,1,4,13
20240310,600_1,9,9,2,0,3,35,11,0,39,26,37,16,34,4,2,8,5,5,1,4,10
20240310,600_2,11,7,3,0,3,34,12,0,37,26,36,18,35,3,3,8,5,4,2,4,9
20240310,600_3,12,8,2,0,4,32,12,0,38,26,37,18,38,3,4,9,3,4,2,5,9
20240310,600_4,12,8,5,1,3,35,11,0,34,26,34,19,28,3,1,10,7,3,2,5,10
20240310,600_5,8,12,5,1,3,31,14,0,35,24,33,17,27,2,0,9,6,4,1,4,11
20240310,1000_1,9,9,1,2,4,34,11,0,35,26,42,16,38,8,2,7,6,1,1,4,9
20240310,1000_2,9,8,3,1,7,34,8,0,34,26,42,16,41,8,5,4,6,1,1,5,13
20240310,1000_3,13,7,0,0,6,34,9,0,35,26,41,16,41,8,4,6,4,2,0,2,9
20240310,1000_4,7,8,5,1,3,31,15,0,34,28,38,21,33,5,1,13,6,1,2,8,12
20240310,1000_5,10,10,4,2,3,32,14,0,33,26,36,21,32,4,0,15,5,1,2,6,11
