Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240307,24025,13,7,0,0,5,34,9,1,124,41,25,40,10,43,7,6,1,3,8,1,2,13,13
20240310,24026,3,15,12,2,0,28,22,0,93,29,21,27,13,37,3,11,1,1,5,5,10,6,3
20240310,100_1,1,13,10,4,0,29,18,0,113,39,25,35,18,37,3,1,12,4,3,3,8,12,11
20240310,100_2,1,11,12,4,-1,29,20,0,117,36,24,37,18,41,4,4,11,2,1,3,10,15,13
20240310,100_3,2,11,10,4,0,32,16,0,124,38,24,40,18,43,4,3,12,2,1,3,10,15,14
20240310,100_4,5,10,8,3,0,31,18,-1,117,40,23,41,16,36,5,-2,14,4,1,3,5,11,11
20240310,100_5,2,11,9,4,0,28,18,0,114,39,24,41,19,36,5,-2,15,5,0,3,7,8,8
20240310,200_1,4,9,11,6,1,20,26,1,103,33,25,38,16,30,6,0,11,7,1,2,9,9,2
20240310,200_2,4,9,9,5,-1,29,22,0,112,34,24,40,15,35,7,0,11,4,1,2,8,11,7
20240310,200_3,6,9,7,4,0,30,20,0,117,34,25,41,15,38,8,0,11,4,1,2,6,11,8
20240310,200_4,5,9,10,5,0,28,21,0,97,32,23,36,16,27,5,-2,13,6,1,2,9,10,8
20240310,200_5,2,10,11,5,1,27,21,0,92,32,24,34,18,23,3,-2,13,8,1,1,9,3,10
20240310,300_1,14,5,4,1,2,30,15,1,107,37,28,36,23,35,2,3,15,4,2,2,9,10,11
20240310,300_2,13,7,4,0,3,33,12,0,112,35,28,39,21,37,5,1,16,3,2,2,8,11,12
20240310,300_3,16,6,2,0,5,33,10,0,114,34,28,40,19,40,7,2,15,2,1,1,6,10,12
20240310,300_4,14,8,4,1,3,34,10,1,110,35,27,39,21,34,5,0,15,4,1,2,6,10,12
20240310,300_5,12,8,6,0,3,31,13,1,102,34,27,36,23,31,3,1,15,6,0,2,7,8,12
