Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230926,23112,2,14,10,5,0,27,23,0,40,22,36,12,35,3,1,9,2,7,3,15,6
20230928,23113,13,11,7,2,3,32,10,5,28,26,27,23,31,1,11,5,7,2,3,4,10
20230928,400_1,5,10,6,4,1,29,17,0,35,25,36,12,36,6,4,4,4,6,2,12,5
20230928,400_2,7,9,4,2,3,26,18,1,35,24,39,15,33,6,3,2,9,3,2,10,5
20230928,400_3,10,8,3,1,5,28,15,0,35,28,41,18,29,8,2,1,15,2,3,9,7
20230928,400_4,9,10,3,2,6,31,11,1,32,30,39,21,23,7,2,0,18,1,3,11,9
20230928,400_5,10,9,3,2,6,31,10,1,33,30,39,21,25,7,2,1,17,1,3,9,9
20230928,600_1,6,11,5,2,1,29,18,0,39,24,36,14,35,3,3,6,4,6,2,13,8
20230928,600_2,10,11,6,1,4,33,12,0,38,25,37,18,33,3,3,5,8,3,2,10,11
20230928,600_3,12,10,5,0,5,35,9,0,35,26,38,20,30,4,4,3,12,1,2,8,12
20230928,600_4,10,11,6,0,5,33,11,0,34,27,37,21,25,4,3,3,14,1,2,7,11
20230928,600_5,11,10,5,0,5,32,12,0,34,27,37,21,25,4,3,3,15,1,2,7,10
20230928,1000_1,1,15,9,5,1,26,21,0,37,22,35,12,31,4,0,7,4,5,2,12,7
20230928,1000_2,3,14,10,2,1,28,19,0,35,26,39,16,34,7,2,6,7,2,3,12,8
20230928,1000_3,4,13,12,2,3,28,17,1,33,27,37,19,30,6,3,4,10,2,2,8,13
20230928,1000_4,4,13,13,3,3,28,17,1,33,27,37,19,27,6,2,3,12,2,2,9,12
20230928,1000_5,3,13,13,3,2,27,18,1,33,26,36,17,28,5,3,3,11,2,2,8,12
