Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240319,24030,13,2,0,0,3,13,4,0,118,34,32,37,21,47,7,14,3,4,4,1,2,10,4
20240321,24031,1,7,4,1,1,13,5,1,119,41,23,40,20,38,1,3,12,5,2,2,3,2,11
20240321,100_1,4,5,2,0,1,13,6,0,88,33,29,32,24,27,0,4,13,7,3,3,5,5,7
20240321,100_2,4,5,2,0,1,10,7,0,116,40,27,39,19,40,1,4,12,3,3,2,3,7,10
20240321,100_3,4,6,2,0,0,10,7,0,120,41,26,38,18,40,0,5,10,3,3,2,4,10,12
20240321,100_4,3,6,3,0,0,10,7,0,112,39,25,35,19,37,0,6,9,3,4,2,5,8,9
20240321,100_5,3,6,3,0,0,10,7,0,101,35,27,32,20,32,0,4,11,4,5,3,5,7,8
20240321,200_1,8,2,2,0,1,13,5,0,98,34,26,33,20,36,2,4,12,2,4,1,2,6,3
20240321,200_2,7,3,2,0,1,11,6,0,108,38,24,38,16,38,4,4,6,4,4,1,1,11,8
20240321,200_3,5,4,3,0,1,11,6,0,111,38,22,37,13,40,4,6,4,2,5,1,1,13,10
20240321,200_4,4,4,3,0,0,11,7,0,111,37,21,37,16,43,3,6,7,1,3,1,1,11,7
20240321,200_5,2,5,4,1,0,11,8,0,104,36,22,33,16,38,2,7,6,3,4,2,3,9,7
20240321,300_1,3,6,4,0,0,16,4,0,93,33,28,30,23,26,1,2,13,6,4,1,1,6,11
20240321,300_2,4,5,3,0,0,14,5,0,110,38,30,34,23,35,1,5,13,4,4,2,2,8,13
20240321,300_3,3,4,4,0,0,12,6,0,118,40,27,38,22,38,1,5,10,5,2,1,2,11,13
20240321,300_4,4,5,3,0,0,13,6,0,109,37,29,34,25,35,0,6,12,5,3,1,2,7,10
20240321,300_5,4,4,4,0,0,14,5,0,100,36,30,32,24,29,1,4,11,8,4,2,3,6,9
