Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240319,24030,31,5,0,0,10,34,6,0,118,34,32,37,21,47,7,14,3,4,4,2,4,10,3
20240321,100_1,15,10,1,0,6,31,12,0,96,30,30,34,24,28,4,4,9,9,1,2,5,0,6
20240321,100_2,15,10,2,0,5,29,14,1,97,31,28,31,19,31,5,5,7,6,4,2,4,0,8
20240321,100_3,12,11,3,1,4,28,16,1,97,31,26,33,20,30,3,4,9,7,3,2,5,0,9
20240321,100_4,9,12,6,2,3,25,21,1,87,28,26,30,21,27,3,4,9,7,3,2,7,1,9
20240321,100_5,6,15,8,3,2,24,22,2,75,26,25,26,18,23,3,2,10,6,3,3,9,4,9
20240321,200_1,13,11,6,2,2,31,17,0,85,29,26,30,18,23,4,2,6,8,3,2,5,4,8
20240321,200_2,11,12,8,3,2,28,20,0,95,33,27,34,17,26,5,0,8,8,4,3,5,7,10
20240321,200_3,6,14,12,7,1,23,24,1,85,31,24,30,13,23,5,0,6,7,5,3,9,9,11
20240321,200_4,7,13,11,8,1,24,24,0,79,27,22,26,10,23,6,0,5,4,5,4,11,6,14
20240321,200_5,7,13,10,6,2,27,20,0,77,26,22,26,11,21,5,0,5,5,4,3,9,5,13
20240321,300_1,13,9,3,0,3,35,10,0,83,30,28,32,18,20,5,2,2,13,4,2,6,4,7
20240321,300_2,17,10,0,0,5,33,13,-1,90,31,30,33,17,25,7,4,1,11,6,2,5,7,8
20240321,300_3,12,12,1,1,4,31,16,-1,93,33,29,34,17,25,6,3,2,12,5,2,5,8,8
20240321,300_4,11,13,5,1,4,34,12,-1,80,30,29,30,17,18,6,2,1,13,6,3,7,6,9
20240321,300_5,11,11,5,2,4,32,13,0,72,29,28,27,15,14,5,0,3,12,7,2,8,4,8
