Date,10_9,15_8,7_8,10_10,6_6,10_6,10_7,13_2,13_9,14_9,17_3,18_6,18_10,3_2,4_7,6_10,10_2,11_10,15_1,15_2
20240227,0,0,0,0,0,1,0,2,0,0,0,3,2,1,1,1,1,1,2,2
20240229,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240303,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
20240305,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
20240307,0,0,0,1,2,3,0,0,1,0,0,0,0,1,1,3,2,3,0,1
20240310,1,1,0,1,1,0,1,0,1,0,2,0,2,0,0,1,0,0,0,1
20240312,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
20240314,0,1,0,1,2,2,1,1,0,0,2,1,1,1,0,1,0,0,0,0
20240317,2,2,0,0,0,2,1,1,0,1,1,2,1,2,0,0,1,0,2,1
20240319,0,2,1,0,0,0,1,0,2,1,1,0,1,0,1,0,0,1,0,0
20240321,1,1,1,0,1,2,0,1,0,0,0,0,2,1,1,1,1,1,0,0
20240324,0,2,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,2,0,1
20240326,2,0,1,1,0,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
20240328,2,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,2,1,1,0
20240331,0,0,0,1,0,2,0,0,1,0,3,0,0,0,1,0,0,0,0,0
20240402,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
20240404,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
20240407,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,0,2,3
20240409,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,1
20240411,1,2,1,0,0,0,2,1,2,1,1,0,0,2,2,1,1,2,1,2
20240414,0,0,1,0,0,2,0,1,0,0,1,0,1,2,0,1,0,2,0,0
20240416,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0
20240418,0,1,2,0,0,0,1,0,0,0,1,2,0,1,2,0,0,0,1,0
20240421,0,0,0,0,2,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0
20240423,1,0,2,0,0,0,2,2,1,1,0,1,0,2,1,2,1,0,1,2
20240425,0,2,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,1,3,1
20240428,0,1,0,0,1,1,1,1,0,0,2,0,0,1,2,0,0,0,1,0
20240430,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,1,0,1,1,0
20240502,0,0,1,2,0,2,1,0,1,2,0,0,1,0,2,1,2,0,1,0
20240505,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,2,0
20240507,2,1,0,1,1,1,1,0,0,0,0,1,0,2,2,0,0,0,1,0
20240509,0,0,0,0,2,0,2,1,0,1,0,2,1,1,0,1,0,0,2,1
20240512,1,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,1
