Date,12_10,7_7,2_9,6_1,6_9,6_2,11_8,13_7,1_2,3_10,5_1,5_8,10_2,11_6,14_3,15_7,16_7,16_8,18_2,19_2
20240526,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,2,0
20240528,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
20240530,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2,0,1,0
20240602,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
20240604,0,1,0,1,1,1,2,0,2,1,2,2,0,1,0,2,0,0,0,3
20240606,1,1,1,0,0,1,1,1,1,0,0,0,2,0,0,0,1,2,0,1
20240609,3,0,0,1,0,0,1,0,1,0,1,1,1,0,2,0,0,1,1,2
20240611,1,0,0,1,1,1,1,1,0,2,0,0,0,0,2,0,0,0,1,1
20240613,1,0,1,0,1,0,0,0,1,0,2,0,1,1,0,2,0,0,1,0
20240616,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
20240618,2,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,2,1
20240620,0,3,0,0,1,0,1,0,2,0,0,0,1,0,1,1,0,2,0,1
20240623,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0
20240625,0,1,1,1,0,1,1,1,0,0,3,1,0,1,2,1,0,0,1,0
20240627,1,2,0,0,0,2,2,0,1,1,0,1,1,1,2,2,1,1,0,0
20240630,0,0,0,1,1,1,0,0,1,0,1,1,0,2,0,0,0,1,0,0
20240702,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,2,0
20240704,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
20240707,0,0,1,1,0,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0
20240709,1,0,1,0,0,1,0,0,2,1,1,1,0,2,1,0,0,1,1,0
20240711,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1
20240714,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
20240716,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
20240718,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,2
20240721,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
20240723,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,3,1,2,0
20240725,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2
20240728,1,1,2,1,1,0,2,1,1,1,0,1,1,0,1,0,2,0,0,0
20240730,2,1,1,0,1,0,0,1,0,1,0,2,1,2,2,0,2,2,2,0
20240801,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
20240804,0,0,0,0,3,1,0,0,3,0,0,0,2,0,0,0,1,0,1,0
20240806,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
20240808,0,3,1,0,1,1,0,1,0,0,1,1,1,0,1,2,1,2,1,1
