Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240908,24104,2,3,5,3,1,9,8,2,123,34,24,42,10,47,11,7,1,2,3,4,7,4,6
20240910,100_1,3,3,4,1,0,8,9,2,101,32,25,32,13,33,6,5,3,5,6,2,3,7,10
20240910,100_2,5,2,2,1,1,9,8,1,100,33,27,32,15,31,5,5,3,6,7,1,2,5,9
20240910,100_3,5,3,3,1,0,9,9,1,93,30,27,30,16,29,5,6,3,7,7,2,3,6,10
20240910,100_4,4,3,3,1,0,9,8,1,74,28,27,24,16,19,2,2,4,9,7,1,3,7,12
20240910,100_5,6,3,2,0,1,9,7,1,80,29,26,27,16,22,3,3,3,10,6,1,2,6,11
20240910,200_1,2,3,4,1,0,7,10,1,93,30,22,31,12,29,5,5,1,6,5,2,5,10,7
20240910,200_2,2,4,4,1,0,8,10,1,89,29,22,29,11,27,5,5,1,5,5,2,4,9,8
20240910,200_3,2,4,4,2,0,6,11,2,78,27,21,26,12,22,4,3,1,6,5,2,4,8,9
20240910,200_4,4,3,2,0,0,7,10,1,79,29,25,26,17,20,2,4,3,9,6,1,2,11,4
20240910,200_5,4,4,2,0,0,7,11,1,77,29,24,26,15,20,2,3,2,8,6,0,1,10,5
20240910,300_1,3,3,2,1,0,10,9,0,90,34,27,32,21,26,1,5,3,11,4,1,3,6,8
20240910,300_2,4,2,2,1,0,10,8,0,88,33,27,30,19,26,2,5,3,10,5,1,3,6,8
20240910,300_3,3,3,2,1,0,9,9,0,89,33,28,31,22,27,1,7,4,11,4,1,2,8,9
20240910,300_4,3,4,3,1,0,9,10,0,82,32,26,29,20,22,1,4,3,12,4,1,2,11,7
20240910,300_5,3,4,3,0,0,7,11,0,78,30,25,27,19,20,1,4,2,11,4,1,2,10,7
