Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20250304,25023,0,7,4,2,0,15,5,0,116,42,24,37,13,37,3,1,11,1,8,2,2,7,3
20250306,25024,16,2,0,0,4,13,3,0,132,42,22,41,19,49,1,11,5,3,2,0,0,15,15
20250306,100_1,0,6,5,2,0,10,7,1,102,33,23,35,8,32,7,1,5,2,6,1,4,5,3
20250306,100_2,1,5,3,1,0,14,5,0,88,33,25,26,11,26,3,4,3,4,10,2,5,1,1
20250306,100_3,1,4,3,1,0,11,9,0,81,31,27,24,13,20,2,2,4,6,9,2,5,1,4
20250306,100_4,2,4,2,1,0,12,8,0,76,30,27,22,14,20,1,4,2,6,9,2,5,0,5
20250306,100_5,2,2,2,1,0,10,10,0,88,32,28,26,16,23,2,3,4,7,8,2,5,3,8
20250306,200_1,0,6,6,2,0,7,10,2,92,32,24,30,10,29,5,1,6,1,8,2,6,8,5
20250306,200_2,1,5,5,0,1,9,8,1,83,29,26,26,9,26,6,2,2,2,9,2,7,4,4
20250306,200_3,0,5,7,2,1,8,8,2,77,30,22,26,10,21,4,0,2,6,7,2,10,3,7
20250306,200_4,2,4,5,0,1,8,8,2,76,29,22,24,12,20,2,2,1,7,6,3,8,2,8
20250306,200_5,3,3,6,2,1,7,8,2,83,31,21,28,13,22,1,1,4,7,5,3,10,4,10
20250306,300_1,0,5,4,1,0,12,6,1,109,36,24,37,13,34,5,1,8,3,4,1,2,9,4
20250306,300_2,3,3,3,1,0,12,6,0,85,30,25,30,15,23,4,2,6,7,5,1,3,8,2
20250306,300_3,2,3,4,1,0,12,6,0,85,32,27,30,18,22,3,3,4,10,5,1,3,9,5
20250306,300_4,4,2,2,0,0,11,6,1,71,27,28,24,19,17,2,3,4,11,5,1,3,9,5
20250306,300_5,4,2,3,0,0,12,6,1,77,28,28,26,21,20,2,4,5,10,4,2,3,9,7
