key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,0,-0.9,1.1,3.3,3,9
2_7___1__,0,-1.2,0.8,2.6,2,9
2_8___1__,0,-1.4,0.5,2.3,4,9
10_8___1__,0,-0.5,1.2,2.8,2,9
16_9___1__,0,-1.1,0.8,2.7,0,9
2_10___1__,0,-1.5,0.5,2.6,2,9
4_6___1__,0,-0.3,1.7,3.6,2,9
4_7___1__,0,-0.6,1.1,3.1,3,9
16_10___1__,0,-0.8,1.1,3.1,0,9
2_6___1__,0,-1.1,1.2,3.5,3,9
7_6___1__,0,-0.8,1.1,3.2,2,9
8_7___1__,0,-1.5,0.4,2.3,2,9
8_8___1__,0,-0.9,0.8,2.7,2,9
9_1___1__,0,-0.6,1.4,3.6,9,9
10_6___1__,0,-0.5,1.2,2.9,5,9
10_7___1__,0,-1.2,0.6,2.3,1,9
11_6___1__,0,-0.8,1.4,3.5,4,9
11_7___1__,0,-0.7,1.4,3.4,0,9
11_8___1__,0,-1.7,0.5,2.5,3,9
14_7___1__,0,-1.8,0.8,3.3,4,9
17_2___1__,0,-0.9,1.9,4.6,6,9
17_1___1__,0,-1.2,1.0,3.5,5,9
1_1___1__,0,-1.4,1.0,3.7,3,9
1_8___1__,0,-1.9,0.7,3.2,3,9
3_10___1__,0,-0.6,2.2,4.8,3,9
4_1___1__,0,-1.2,1.3,4.0,3,9
4_9___1__,0,0.1,3.0,6.1,2,9
5_3___1__,0,-2.5,0.4,3.4,3,9
5_10___1__,0,-0.5,2.0,4.3,4,9
6_2___1__,0,0.2,2.5,4.8,4,9
6_3___1__,0,-2.5,0.7,3.9,5,9
7_3___1__,0,-1.0,2.2,5.5,2,9
8_2___1__,0,-0.7,1.5,3.7,4,9
8_3___1__,0,-2.0,0.8,4.1,3,9
10_3___1__,0,-1.1,1.7,4.5,6,9
13_3___1__,0,-1.2,1.5,4.4,4,9
13_7___1__,0,-0.9,1.2,3.4,0,9
15_3___1__,0,-0.1,3.0,6.1,3,9
19_3___1__,0,-2.0,1.0,4.1,3,9
1_6___1__,0,-1.1,2.1,5.2,6,9
16_6___2__,0,-1.7,0.8,3.7,4,12
2_6___2__,0,-0.4,1.8,3.9,5,12
