Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
16.0,30.3,13.5,31.8,41.4,93.5,59.7,0,67.2,0,159.2,0,8.6,33.0,10.7,44.2,30.2,104.8,1.2,26.0,1.5,55.9,4.1,137.6,0,225.3,0,134.7,0,109.8,0,52.8,0,39.7,0,126.6,19.3,54.9,8.4,23.8,30.0,82.2,19.3,46.0,11.2,26.9,39.9,96.3,0,47.3,0,45.3,0,138.0,0,82.8,0,18.2,0,100.2,0,210.1,0,137.7,0,129.8,1.0,38.3,1.2,57.7,3.5,148.1,26.6,5.1,46.9,8.2,119.2,21.1,0,30.2,0,77.5,0,179.2,7.4,44.1,4.8,33.3,16.4,110.0,37.3,141.3,19.5,84.8,7.5,61.3,1.3,59.1,0.7,40.5,2.9,89.2,10.1,24.8,23.6,38.1,51.7,97.1
-32.6|20.4|74.2,22.4|89.8|153.9,-18.7|21.2|57.6,18.2|64.5|109.5,-32.6|22.2|79.3,40.0|91.9|147.5,-9.0|42.3|99.1,7.1|65.6|123.2,-13.7|22.8|57.4,1.5|43.4|83.4,-25.7|34.2|96.3,6.3|74.9|144.0,-15.3|33.1|84.9,12.3|52.1|91.8,-7.4|19.7|45.9,1.5|30.1|59.4,-27.5|31.8|95.7,-9.8|56.7|125.8,-24.4|32.5|89.7,18.4|69.3|118.6,-7.9|23.9|57.8,7.5|41.4|75.9,-22.4|32.8|86.1,3.2|61.1|119.0,-39.1|23.8|79.4,30.9|87.9|147.9,-23.3|12.0|48.2,11.0|48.4|85.9,-32.6|22.4|74.6,19.0|73.3|132.6,-11.0|45.5|96.6,-17.1|36.7|92.9,-8.1|23.9|55.3,-4.5|27.5|59.9,-14.6|42.9|101.9,11.5|74.0|136.0,-26.8|25.9|86.4,22.9|73.8|124.0,-18.9|12.9|45.6,17.9|50.7|84.8,-54.7|9.7|78.8,26.0|105.5|179.3,-35.6|23.9|81.5,5.3|71.8|135.2,-16.4|21.1|57.5,8.3|53.8|98.2,-17.8|44.9|105.0,32.1|89.0|150.5,-45.0|19.2|83.3,-22.7|43.2|108.4,-21.0|14.9|50.3,11.8|51.3|92.8,-28.8|23.6|71.4,39.2|97.1|153.9,-36.0|20.2|77.8,-8.6|55.2|116.3,-26.2|9.3|46.8,18.1|57.2|97.2,-33.0|27.9|91.7,57.1|121.4|195.0,-4.4|54.8|111.4,-12.9|60.6|134.8,-1.7|37.0|74.7,-16.7|32.1|82.1,-8.3|49.1|106.9,9.5|67.6|125.6,-28.5|33.1|92.5,1.5|54.9|106.6,-23.7|10.0|46.4,-1.5|34.6|70.2,-25.5|34.4|91.5,2.7|79.0|152.5,-21.1|34.1|90.2,37.7|80.8|129.2,-8.3|21.9|53.5,7.8|36.7|68.4,-24.8|30.3|84.8,1.4|58.4|112.2,-14.8|48.5|110.1,-38.2|29.7|100.9,-5.4|36.8|79.8,-21.0|25.3|71.2,2.7|65.9|128.6,10.8|74.9|138.2,8.3|63.9|116.5,-23.4|24.9|74.8,5.8|36.0|69.0,-23.0|7.4|33.1,24.2|78.5|140.7,-62.0|0.7|62.1,-24.9|24.6|73.9,14.3|55.7|98.5,-14.4|14.5|43.8,12.1|44.4|71.8,-13.2|35.4|87.2,28.4|83.2|138.5,-38.2|15.8|72.0,-5.4|54.7|114.9,-13.5|19.2|51.2,8.1|45.8|85.5,-11.4|32.1|78.2,18.3|67.3|112.0,-8.0|56.7|117.7,-5.0|58.3|123.4,-10.3|26.0|63.6,2.0|43.1|82.9,-10.6|44.8|99.3,0.0|65.8|133.9
