key,gap,pro1,pro2,pro3,range1,range2
4_1___1__,0,-0.9,1.6,4.2,4,8
3_9___1__,0,-1.2,0.8,2.7,2,4
4_2___1__,0,-1.0,1.1,3.1,4,5
9_10___1__,0,-0.5,1.6,3.6,2,4
11_1___1__,0,-1.1,1.0,3.1,4,4
16_6___1__,1,-0.8,1.0,2.9,4,5
20_6___1__,1,-0.7,1.0,2.8,4,4
20_8___1__,1,-0.4,1.5,3.6,3,4
2_1___1__,0,-1.1,1.0,3.1,4,4
3_6___1__,1,-1.1,0.9,2.8,0,4
3_7___1__,0,-0.4,1.5,3.4,2,4
6_6___1__,1,-1.0,0.9,2.8,3,4
7_6___1__,0,-0.6,1.1,2.9,2,4
7_7___1__,0,-1.1,0.9,3.1,2,4
10_6___1__,0,-0.3,1.3,3.1,2,4
10_9___1__,0,-0.4,1.6,3.6,2,4
12_2___1__,0,-0.7,1.4,3.4,4,6
12_6___1__,1,-1.4,0.6,2.3,0,4
14_1___1__,0,-0.8,1.5,3.7,4,5
15_6___1__,0,-0.8,1.4,3.6,4,4
5_7___1__,1,-1.2,1.2,4.1,4,4
19_3___1__,0,-1.1,1.5,4.3,4,7
1_6___1__,1,-0.8,2.0,4.8,2,4
2_3___1__,0,-1.3,1.5,4.1,4,4
3_3___1__,0,-1.3,1.9,4.7,4,5
5_3___1__,0,0.1,3.1,5.9,4,7
5_9___1__,0,-0.6,1.8,4.3,3,4
6_8___1__,1,-0.5,1.5,3.7,4,5
8_6___1__,1,0.1,2.1,4.1,3,4
13_1___1__,0,-0.3,2.2,4.8,4,5
13_3___1__,0,-1.7,1.1,3.5,4,5
13_7___1__,1,-0.2,1.6,3.7,2,4
14_9___1__,0,-0.5,2.0,4.6,3,4
15_1___1__,0,-1.2,1.7,4.5,4,5
15_8___1__,1,-0.2,2.3,4.6,4,8
16_3___1__,0,-1.3,1.3,3.8,4,6
17_6___1__,1,-1.0,1.0,3.1,0,4
20_3___1__,0,-1.8,1.0,4.2,4,5
1_7___1__,1,-0.5,1.9,4.4,2,4
1_10___1__,0,-0.5,1.7,3.9,1,4
4_1___2__,0,-1.3,1.6,4.3,6,12
4_10___2__,0,-1.3,0.7,2.7,6,8
5_8___2__,0,-1.0,0.9,2.9,6,12
7_1___2__,0,-2.0,0.8,3.7,6,9
12_1___2__,0,-2.1,1.3,5.0,6,12
17_8___2__,0,-1.6,0.8,3.2,6,13
3_1___2__,0,-0.1,2.9,6.0,6,12
8_7___2__,0,-0.1,1.7,3.6,6,7
9_6___2__,0,-0.7,1.2,3.0,6,7
12_6___2__,0,-1.2,1.0,3.1,6,7
16_10___2__,0,-0.5,1.4,3.2,6,7
3_2___2__,0,-0.7,1.8,4.2,6,8
3_6___2__,1,-1.6,1.0,3.5,6,6
8_9___2__,0,0.3,2.5,4.7,6,9
9_8___2__,0,-0.5,1.9,4.5,6,11
11_1___2__,0,-0.6,2.2,5.0,6,10
12_2___2__,0,-1.7,1.7,5.3,6,10
12_7___2__,0,-0.3,1.8,3.7,6,10
13_1___2__,0,0.7,3.6,6.7,6,11
14_6___2__,2,-1.0,1.2,3.2,6,7
14_3___2__,0,-2.2,1.3,4.7,6,9
18_3___2__,0,-0.3,2.5,5.7,6,9
6_7___2__,7,-1.2,0.9,2.9,6,6
7_3___2__,0,-1.5,1.9,5.2,6,10
1_7___2__,4,-0.2,2.3,5.3,6,6
4_3___2__,0,-1.5,1.7,5.1,6,9
4_6___2__,2,-0.7,1.6,3.8,6,7
6_2___2__,0,-0.6,2.3,5.5,6,11
6_6___2__,2,-0.7,1.6,3.9,6,6
6_8___2__,2,-1.0,1.6,4.3,6,9
9_3___2__,0,0.7,3.3,6.0,6,9
20_6___2__,0,-0.8,1.3,3.2,6,8
1_6___2__,2,-0.8,2.7,6.1,3,6
1_9___2__,0,-0.4,1.8,4.1,6,10
2_10___2__,0,-0.9,1.3,3.6,6,10
3_10___2__,0,-0.1,2.1,4.3,6,8
4_2___2__,0,-2.1,0.8,3.5,6,9
4_9___2__,0,-0.6,1.5,3.7,6,7
5_3___2__,0,-1.4,1.9,5.1,6,10
5_9___2__,0,0.7,3.2,5.5,6,11
1_10___3__,0,-0.6,1.0,2.8,7,20
12_6___3__,0,-1.3,0.9,2.9,7,14
19_2___3__,0,-1.3,0.7,2.6,7,17
3_2___3__,0,-0.6,1.8,4.1,7,14
4_2___3__,0,-1.1,0.9,3.0,7,15
5_2___3__,0,-1.5,0.8,3.0,7,17
9_7___3__,0,-1.9,0.5,2.8,7,17
14_8___3__,0,-1.1,0.4,2.0,7,15
14_10___3__,0,-0.6,1.3,3.4,7,18
16_10___3__,0,-0.6,1.2,2.9,7,15
17_10___3__,0,-0.6,1.3,3.2,7,18
1_2___3__,0,-0.7,1.6,4.0,7,15
3_10___3__,0,-0.9,0.9,2.5,7,15
5_1___3__,0,-0.9,1.4,3.7,7,16
7_2___3__,0,-1.3,1.1,3.7,7,15
7_9___3__,0,-1.0,0.8,3.0,7,16
