red1
-1:(0, 46.1), (0, -44.1), (0, -134.9)
0:(6.5, 39.6), (0.5, -44.6), (-5.2, -129.7)
1:(7.0, 39.1), (-1.2, -42.9), (-9.1, -125.8)
2:(16.0, 30.1), (-12.5, -31.6), (-41.4, -93.5)
3:(21.4, 24.7), (-17.8, -26.3), (-57.8, -77.1)
4:(46.1, 0), (-44.1, 0), (-134.9, 0)
5:(16.5, 29.6), (-21.2, -22.9), (-58.3, -76.6)
6:(5.1, 41.0), (-10.2, -33.9), (-25.2, -109.7)
7:(3.1, 43.0), (-7.5, -36.6), (-18.0, -116.9)
8:(2.1, 44.0), (-2.9, -41.2), (-7.8, -127.1)
9:(0, 46.1), (0, -44.1), (0, -134.9)

red2
2:(0, 54.9), (0, -47.6), (0, -151.0)
3:(2.8, 52.1), (-0.7, -46.9), (-4.1, -146.9)
4:(2.8, 52.1), (-0.7, -46.9), (-4.1, -146.9)
5:(2.8, 52.1), (-0.7, -46.9), (-4.1, -146.9)
6:(54.9, 0), (-47.6, 0), (-151.0, 0)
7:(34.4, 20.5), (-55.1, 7.5), (-145.3, -5.7)
8:(25.6, 29.3), (-49.5, 1.9), (-125.7, -25.3)
9:(22.7, 32.2), (-43.6, -4.0), (-111.3, -39.7)
10:(12.6, 42.3), (-31.1, -16.5), (-75.6, -75.4)
11:(5.8, 49.1), (-18.5, -29.1), (-43.6, -107.4)
12:(6.1, 48.8), (-7.5, -40.1), (-21.4, -129.6)
13:(1.6, 53.3), (-0.8, -46.8), (-3.2, -147.8)
14:(0, 54.9), (0, -47.6), (0, -151.0)

red3
6:(0, 41.6), (0, -42.3), (0, -126.6)
7:(41.6, 0), (-42.3, 0), (-126.6, 0)
8:(41.6, 0), (-42.3, 0), (-126.6, 0)
9:(33.2, 8.4), (-48.6, 6.3), (-130.8, 4.2)
10:(33.2, 8.4), (-48.6, 6.3), (-130.8, 4.2)
11:(33.2, 8.4), (-48.6, 6.3), (-130.8, 4.2)
12:(33.2, 8.4), (-48.6, 6.3), (-130.8, 4.2)
13:(33.2, 8.4), (-48.6, 6.3), (-130.8, 4.2)
14:(31.3, 10.3), (-46.6, 4.3), (-124.9, -1.7)
15:(24.2, 17.4), (-35.2, -7.1), (-95.5, -31.1)
16:(14.0, 27.6), (-22.9, -19.4), (-60.4, -66.2)
17:(8.6, 33.0), (-10.7, -31.6), (-30.2, -96.4)
18:(3.1, 38.5), (-7.6, -34.7), (-18.9, -107.7)
19:(0.8, 40.8), (-2.5, -39.8), (-6.0, -120.6)
20:(0.6, 41.0), (-1.0, -41.3), (-2.8, -123.8)
21:(0, 41.6), (0, -42.3), (0, -126.6)

red4
13:(0, 26.6), (0, -57.4), (0, -141.7)
14:(26.6, 0), (-57.4, 0), (-141.7, 0)
15:(26.6, 0), (-57.4, 0), (-141.7, 0)
