key,gap,pro1,pro2,pro3,range1,range2
3_1___1__,3,-1.9,0.5,2.7,2,3
11_8___1__,0,-1.0,1.3,3.5,2,6
15_9___1__,2,-0.8,1.3,3.3,2,6
2_6___1__,3,-0.8,1.3,3.6,2,4
2_7___1__,1,-1.0,0.8,2.5,2,3
2_9___1__,0,-0.3,1.7,3.9,2,3
5_8___1__,0,-1.1,1.0,3.0,2,3
10_8___1__,0,-0.6,1.1,2.7,2,5
11_9___1__,1,-1.6,0.9,3.5,2,3
12_1___1__,0,-1.0,1.4,4.0,2,3
13_9___1__,1,-1.3,1.0,3.2,2,2
15_10___1__,0,-1.3,1.0,3.3,2,4
16_9___1__,3,-0.4,1.3,3.1,2,2
17_7___1__,0,0.4,1.9,3.5,2,2
19_1___1__,0,-0.9,1.6,3.7,2,4
1_1___1__,3,-1.2,1.1,3.4,2,2
8_7___1__,3,-0.4,1.8,3.9,2,6
12_9___1__,3,-2.2,0.7,3.5,2,2
13_6___1__,0,-1.0,1.4,3.6,2,4
13_8___1__,1,-1.1,1.0,3.0,2,4
18_7___1__,3,-0.5,1.7,3.7,2,4
7_7___1__,3,0.0,2.3,4.3,2,7
2_3___1__,3,0.1,2.7,5.5,2,7
3_10___1__,1,0.0,2.5,5.1,2,4
7_2___1__,3,0.2,2.2,4.3,2,5
7_3___1__,3,-0.7,2.4,5.7,2,5
9_7___1__,3,0.5,3.0,5.5,2,5
11_3___1__,3,-1.1,1.5,4.2,2,7
18_6___1__,3,-0.7,1.6,3.7,2,4
20_2___1__,3,-0.1,1.7,3.7,2,6
1_6___1__,0,-1.0,2.0,4.7,2,3
2_2___1__,3,-0.1,1.7,3.6,2,5
3_3___1__,3,-1.8,1.0,3.9,2,4
3_9___1__,3,-1.7,0.3,2.4,2,4
6_10___1__,3,-1.1,1.9,4.7,2,3
7_6___1__,3,-1.0,0.9,3.0,2,9
11_7___1__,0,-0.6,1.4,3.4,2,5
12_3___1__,1,-1.8,1.2,4.0,2,4
14_10___1__,0,-1.1,1.6,4.4,2,2
16_1___1__,3,-0.8,1.5,4.1,2,6
14_7___2__,1,-0.8,1.5,3.7,3,5
17_10___2__,2,-1.7,0.6,2.9,3,10
