row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,2,6,11,14,19,28,80,30,26,25,13,25,4,5,3,5,9,3
1_2,7,9,13,16,22,27,94,34,20,31,13,29,2,4,3,6,5,4
1_3,6,10,15,18,21,29,99,35,23,31,11,33,4,5,3,3,8,6
1_4,4,10,15,19,23,29,100,33,25,33,13,34,6,5,4,4,6,8
1_5,4,9,14,20,24,29,100,33,25,33,15,34,5,5,6,4,5,8
1_6,3,5,7,9,17,26,67,29,23,22,12,16,2,2,2,8,9,12
1_7,3,5,7,8,15,27,65,30,24,20,10,15,2,2,1,7,12,10
1_8,4,7,8,11,19,27,76,31,23,26,12,19,3,1,3,8,8,11
1_9,4,10,11,14,24,30,93,34,26,34,14,25,6,1,3,10,6,7
1_10,3,9,11,14,23,29,89,32,26,32,14,25,6,2,3,9,6,7
2_1,3,8,17,21,25,28,102,31,25,33,17,38,5,9,4,4,3,3
2_2,5,7,15,20,26,30,103,35,25,33,19,35,2,8,5,6,4,2
2_3,7,11,17,21,24,29,109,36,22,35,13,38,4,6,4,3,5,5
2_4,5,10,15,20,23,29,102,34,24,33,13,35,5,5,5,3,6,7
2_5,4,9,15,19,24,28,99,32,24,33,15,34,5,6,4,5,4,8
2_6,4,5,9,13,17,26,74,30,22,22,12,22,1,4,4,4,9,11
2_7,3,4,7,11,13,26,64,29,23,17,9,18,1,3,4,2,13,11
2_8,4,6,11,15,17,28,81,32,24,23,11,26,2,5,4,2,11,11
2_9,3,12,17,20,26,31,109,34,28,38,14,37,9,5,3,6,5,8
2_10,5,12,16,19,26,30,108,35,25,38,14,35,7,4,3,7,4,6
3_1,3,7,9,13,18,29,79,32,26,25,11,22,4,2,4,5,11,6
3_2,4,9,15,19,24,31,102,35,27,33,15,34,5,6,4,5,7,3
3_3,4,8,12,16,19,27,86,31,23,27,11,28,4,4,4,3,8,8
3_4,4,10,14,19,23,28,98,32,24,33,13,33,6,4,5,4,5,7
3_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
3_6,6,12,15,19,23,31,106,37,25,35,11,34,6,3,4,4,8,15
3_7,0,4,7,12,17,29,69,29,29,21,13,19,4,3,5,5,12,12
3_8,4,10,14,19,23,32,102,36,28,33,13,33,6,4,5,4,9,14
3_9,4,11,15,17,27,31,105,35,27,38,16,32,7,4,2,10,4,8
3_10,4,10,14,17,25,31,101,35,27,35,15,31,6,4,3,8,6,8
4_1,3,7,11,15,20,27,83,30,24,27,13,26,4,4,4,5,7,5
4_2,8,8,14,18,24,28,100,36,20,32,16,32,0,6,4,6,4,1
4_3,5,8,15,19,23,28,98,33,23,31,15,34,3,7,4,4,5,6
4_4,4,10,14,19,23,28,98,32,24,33,13,33,6,4,5,4,5,7
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
4_6,6,13,13,14,19,26,91,32,20,32,6,27,7,0,1,5,7,13
4_7,4,10,11,16,20,26,87,30,22,30,10,27,6,1,5,4,6,12
4_8,5,11,13,16,22,28,95,33,23,33,11,29,6,2,3,6,6,13
4_9,5,11,15,17,24,30,102,35,25,35,13,32,6,4,2,7,6,8
4_10,5,10,13,16,24,30,98,35,25,34,14,29,5,3,3,8,6,7
5_1,5,10,9,14,19,22,79,27,17,29,9,23,5,-1,5,5,3,6
5_2,8,10,14,18,22,27,99,35,19,32,12,32,2,4,4,4,5,4
5_3,5,7,13,17,21,27,90,32,22,28,14,30,2,6,4,4,6,6
5_4,4,9,15,19,23,28,98,32,24,32,14,34,5,6,4,4,5,6
5_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
5_6,3,11,15,17,26,30,102,33,27,37,15,32,8,4,2,9,4,12
5_7,2,7,11,15,21,30,86,32,28,28,14,26,5,4,4,6,9,8
5_8,3,7,14,15,25,31,95,34,28,32,18,29,4,7,1,10,6,8
5_9,3,14,16,18,27,30,108,33,27,41,13,34,11,2,2,9,3,8
5_10,3,13,15,18,27,30,106,33,27,40,14,33,10,2,3,9,3,6
6_1,4,7,9,13,19,24,76,28,20,26,12,22,3,2,4,6,5,4
6_2,5,7,10,17,22,27,88,32,22,29,15,27,2,3,7,5,5,5
6_3,5,9,14,20,22,29,99,34,24,31,13,34,4,5,6,2,7,5
6_4,4,10,14,19,23,28,98,32,24,33,13,33,6,4,5,4,5,7
6_5,5,9,14,19,24,29,100,34,24,33,15,33,4,5,5,5,5,8
6_6,3,9,11,15,19,29,86,32,26,28,10,26,6,2,4,4,10,11
6_7,3,7,9,13,17,28,77,31,25,24,10,22,4,2,4,4,11,11
6_8,3,9,11,16,22,28,89,31,25,31,13,27,6,2,5,6,6,11
6_9,2,10,14,19,26,30,101,32,28,36,16,33,8,4,5,7,4,8
6_10,3,9,14,18,25,30,99,33,27,34,16,32,6,5,4,7,5,8
7_1,2,6,9,16,20,26,79,28,24,26,14,25,4,3,7,4,6,4
7_2,5,6,11,17,22,29,90,34,24,28,16,28,1,5,6,5,7,4
7_3,5,8,12,18,21,27,91,32,22,29,13,30,3,4,6,3,6,7
7_4,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
7_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
7_6,9,12,17,18,23,30,109,39,21,35,11,35,3,5,1,5,7,12
7_7,7,9,15,16,20,29,96,36,22,29,11,31,2,6,1,4,9,8
7_8,10,12,16,19,25,31,113,41,21,37,13,35,2,4,3,6,6,10
7_9,5,15,17,24,29,33,123,38,28,44,14,41,10,2,7,5,4,6
7_10,5,13,16,22,29,32,117,37,27,42,16,38,8,3,6,7,3,5
8_1,2,4,9,11,20,28,74,30,26,24,16,20,2,5,2,9,8,5
8_2,4,6,12,16,22,30,90,34,26,28,16,28,2,6,4,6,8,4
8_3,4,8,13,16,20,29,90,33,25,28,12,29,4,5,3,4,9,6
8_4,6,11,15,20,24,29,105,35,23,35,13,35,5,4,5,4,5,8
8_5,4,9,15,20,24,29,101,33,25,33,15,35,5,6,5,4,5,8
8_6,5,12,18,22,23,30,110,35,25,35,11,40,7,6,4,1,7,12
8_7,6,11,14,19,19,29,98,35,23,30,8,33,5,3,5,0,10,8
8_8,6,10,15,22,24,30,107,36,24,34,14,37,4,5,7,2,6,11
8_9,3,12,16,22,25,30,108,33,27,37,13,38,9,4,6,3,5,8
8_10,2,9,15,21,25,30,102,32,28,34,16,36,7,6,6,4,5,7
9_1,4,7,11,12,17,26,77,30,22,24,10,23,3,4,1,5,9,6
9_2,6,8,14,16,22,29,95,35,23,30,14,30,2,6,2,6,7,4
9_3,3,7,11,16,20,29,86,32,26,27,13,27,4,4,5,4,9,7
9_4,4,9,15,20,23,28,99,32,24,32,14,35,5,6,5,3,5,8
9_5,4,9,15,20,24,28,100,32,24,33,15,35,5,6,5,4,4,8
9_6,6,7,11,13,20,30,87,36,24,27,13,24,1,4,2,7,10,10
9_7,5,6,8,12,16,27,74,32,22,22,10,20,1,2,4,4,11,9
9_8,4,6,10,13,18,29,80,33,25,24,12,23,2,4,3,5,11,8
9_9,3,12,18,21,29,31,114,34,28,41,17,39,9,6,3,8,2,6
9_10,3,10,16,19,27,31,106,34,28,37,17,35,7,6,3,8,4,6
10_1,3,6,15,17,22,27,90,30,24,28,16,32,3,9,2,5,5,5
10_2,4,6,13,16,20,28,87,32,24,26,14,29,2,7,3,4,8,5
10_3,7,10,17,20,23,29,106,36,22,33,13,37,3,7,3,3,6,7
10_4,5,10,15,20,22,28,100,33,23,32,12,35,5,5,5,2,6,9
10_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
10_6,5,9,10,10,15,29,78,34,24,24,6,20,4,1,0,5,14,12
10_7,4,7,8,10,15,29,73,33,25,22,8,18,3,1,2,5,14,11
10_8,5,7,11,13,18,30,84,35,25,25,11,24,2,4,2,5,12,10
10_9,5,12,14,18,24,32,105,37,27,36,12,32,7,2,4,6,8,8
10_10,4,11,13,17,22,32,99,36,28,33,11,30,7,2,4,5,10,8
11_1,3,7,6,8,15,20,59,23,17,22,8,14,4,-1,2,7,5,7
11_2,4,7,10,12,20,24,77,28,20,27,13,22,3,3,2,8,4,4
11_3,7,11,15,17,21,26,97,33,19,32,10,32,4,4,2,4,5,10
11_4,6,11,16,21,24,29,107,35,23,35,13,37,5,5,5,3,5,8
11_5,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
11_6,7,10,15,18,22,28,100,35,21,32,12,33,3,5,3,4,6,15
11_7,5,8,12,15,19,29,88,34,24,27,11,27,3,4,3,4,10,12
11_8,6,9,14,17,21,29,96,35,23,30,12,31,3,5,3,4,8,12
11_9,3,12,13,16,25,30,99,33,27,37,13,29,9,1,3,9,5,10
11_10,3,11,13,16,26,31,100,34,28,37,15,29,8,2,3,10,5,8
12_1,3,7,9,12,20,25,76,28,22,27,13,21,4,2,3,8,5,6
12_2,7,9,15,18,22,27,98,34,20,31,13,33,2,6,3,4,5,4
12_3,4,8,13,17,21,27,90,31,23,29,13,30,4,5,4,4,6,7
12_4,5,10,15,20,24,28,102,33,23,34,14,35,5,5,5,4,4,6
12_5,4,10,15,19,24,29,101,33,25,34,14,34,6,5,4,5,5,8
12_6,5,8,14,16,21,29,93,34,24,29,13,30,3,6,2,5,8,14
12_7,5,8,14,19,24,31,101,36,26,32,16,33,3,6,5,5,7,13
12_8,9,10,15,19,25,30,108,39,21,35,15,34,1,5,4,6,5,12
12_9,2,12,16,19,25,31,105,33,29,37,13,35,10,4,3,6,6,8
12_10,2,9,15,18,25,31,100,33,29,34,16,33,7,6,3,7,6,8
13_1,3,8,9,12,18,23,73,26,20,26,10,21,5,1,3,6,5,3
13_2,2,7,12,16,22,28,87,30,26,29,15,28,5,5,4,6,6,5
13_3,4,7,11,16,20,27,85,31,23,27,13,27,3,4,5,4,7,9
13_4,4,8,13,17,22,27,91,31,23,30,14,30,4,5,4,5,5,7
13_5,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,8
13_6,4,9,8,12,16,26,75,30,22,25,7,20,5,-1,4,4,10,14
13_7,3,7,10,12,16,27,75,30,24,23,9,22,4,3,2,4,11,13
13_8,4,8,9,12,17,27,77,31,23,25,9,21,4,1,3,5,10,12
13_9,2,12,14,20,26,31,105,33,29,38,14,34,10,2,6,6,5,10
13_10,2,9,13,18,25,31,98,33,29,34,16,31,7,4,5,7,6,7
14_1,4,6,10,12,21,22,75,26,18,27,15,22,2,4,2,9,1,6
14_2,6,6,14,18,23,27,94,33,21,29,17,32,0,8,4,5,4,4
14_3,6,10,14,18,22,27,97,33,21,32,12,32,4,4,4,4,5,8
14_4,6,12,17,21,24,29,109,35,23,36,12,38,6,5,4,3,5,9
14_5,5,9,15,20,24,29,102,34,24,33,15,35,4,6,5,4,5,8
14_6,4,6,12,15,19,25,81,29,21,25,13,27,2,6,3,4,6,16
14_7,4,5,10,15,17,27,78,31,23,22,12,25,1,5,5,2,10,13
14_8,5,8,13,17,21,25,89,30,20,29,13,30,3,5,4,4,4,13
14_9,1,12,17,22,27,30,109,31,29,39,15,39,11,5,5,5,3,9
14_10,2,11,16,20,27,31,107,33,29,38,16,36,9,5,4,7,4,8
15_1,4,7,13,18,22,28,92,32,24,29,15,31,3,6,5,4,6,3
