Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
0,44.8,0,53.4,0,140.4,0,50.2,0,61.7,0,170.7,1.0,45.2,1.5,72.4,4.2,152.6,13.9,56.1,10.6,44.7,30.8,103.5,96.7,24.0,69.9,13.8,117.7,38.7,0,41.2,0,49.8,0,140.7,21.1,28.3,33.8,34.7,77.5,93.3,39.8,10.3,49.2,17.3,118.5,35.1,0,47.0,0,71.2,0,158.3,15.5,64.7,7.8,30.3,24.0,106.6,98.7,0,53.6,0,130.4,0,15.2,45.1,9.7,46.1,22.9,114.1,31.5,20.0,39.8,22.5,71.0,53.5,66.5,0,35.8,0,131.4,0,29.4,13.4,37.5,13.3,97.7,31.7,10.2,94.1,5.6,61.2,3.3,77.6,8.5,38.5,4.3,30.7,16.4,93.2,0,103.9,0,103.9,0,135.9
3.7|55.8|109.6,-16.5|43.8|108.1,-0.5|37.0|73.5,-13.7|33.0|76.2,-20.0|41.7|95.0,-5.5|52.0|112.5,-10.2|55.2|121.6,19.5|89.7|155.6,-9.9|29.0|67.1,8.2|50.2|94.2,-23.1|28.9|82.4,33.9|93.9|153.4,-11.8|40.8|97.1,17.0|71.0|121.5,-0.2|34.8|66.6,7.6|38.5|69.0,-6.0|48.7|100.7,-3.2|50.0|105.9,-18.8|39.5|96.7,40.2|104.1|171.9,-1.9|34.8|69.4,45.1|89.0|131.2,-9.4|38.0|85.8,61.7|108.2|158.4,-40.1|30.2|106.2,47.9|121.3|200.5,-30.5|19.1|71.7,49.8|98.5|151.4,-32.9|28.6|91.9,45.2|109.1|173.4,-30.0|28.7|88.9,4.8|62.0|121.7,-15.4|16.9|51.5,14.3|47.1|77.8,-10.0|40.9|93.2,13.7|76.0|138.2,-18.7|45.3|110.2,29.2|98.6|167.5,-1.1|37.8|76.1,33.0|77.7|120.8,-27.7|31.4|90.2,57.4|114.9|178.5,-30.6|30.6|81.7,-16.0|47.5|106.3,-17.9|15.7|51.3,-5.0|31.1|72.6,-24.9|37.3|92.0,9.3|70.2|132.9,-22.8|32.2|89.2,-38.3|20.6|78.7,-8.7|30.6|69.1,-18.5|22.9|64.5,8.9|73.4|142.3,-5.3|62.8|126.7,-9.6|47.8|104.7,1.0|63.4|130.3,-2.6|33.6|72.4,1.3|40.4|77.1,-20.0|39.9|101.5,23.2|83.4|146.0,-16.4|49.0|110.8,-31.6|40.2|105.5,-14.5|26.5|66.9,-10.1|36.9|84.4,-12.3|54.8|123.4,23.9|94.4|168.1,-17.8|45.6|106.8,21.6|78.5|139.0,-7.8|26.8|59.8,18.8|54.8|89.9,-23.2|33.1|91.6,8.7|74.2|136.9,-7.2|43.1|88.7,-2.2|39.1|80.4,-3.8|24.6|52.9,-1.1|25.4|51.2,-0.7|44.3|92.8,12.0|62.6|109.5,-10.6|43.3|104.7,8.9|71.2|134.2,-3.6|28.1|61.2,2.4|45.5|83.6,-5.9|56.6|122.0,-10.2|60.7|127.9,-26.5|30.8|87.7,16.5|66.5|112.6,-19.1|10.2|42.5,8.0|34.7|60.0,-30.9|19.2|67.1,22.8|72.6|128.2,-22.3|23.1|76.2,18.9|81.3|141.3,-13.6|14.4|46.3,14.6|54.7|97.5,-40.7|11.4|61.5,52.9|108.9|170.7,-32.9|20.5|74.4,-0.5|40.7|83.6,-14.9|15.5|44.8,18.2|47.7|78.5,-12.7|32.6|75.7,30.3|84.4|134.3,-18.1|45.2|111.4,-10.0|56.0|116.3,-13.4|26.6|65.6,6.3|43.3|79.2,-18.4|27.7|76.7,6.1|69.4|128.1
