row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,7,10,12,18,23,28,98,35,21,33,13,30,3,2,6,5,5,3
1_2,4,11,17,21,26,28,107,32,24,37,15,38,7,6,4,5,2,10
1_3,3,10,14,20,26,30,103,33,27,36,16,34,7,4,6,6,4,9
1_4,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
1_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,8
1_6,6,9,15,19,22,28,99,34,22,31,13,34,3,6,4,3,6,14
1_7,6,6,15,20,21,30,98,36,24,27,15,35,0,9,5,1,9,10
1_8,6,6,14,19,22,31,98,37,25,28,16,33,0,8,5,3,9,11
1_9,3,8,15,20,23,30,99,33,27,31,15,35,5,7,5,3,7,11
1_10,3,10,14,20,22,29,98,32,26,32,12,34,7,4,6,2,7,12
2_1,4,11,14,21,26,28,104,32,24,37,15,35,7,3,7,5,2,3
2_2,3,11,15,19,26,30,104,33,27,37,15,34,8,4,4,7,4,7
2_3,4,9,14,19,25,30,101,34,26,34,16,33,5,5,5,6,5,7
2_4,4,8,12,18,23,28,93,32,24,31,15,30,4,4,6,5,5,7
2_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,8
2_6,2,12,20,25,25,31,115,33,29,37,13,45,10,8,5,0,6,15
2_7,0,7,15,21,20,30,93,30,30,27,13,36,7,8,6,-1,10,13
2_8,0,8,16,21,21,29,95,29,29,29,13,37,8,8,5,0,8,13
2_9,0,8,15,21,24,30,98,30,30,32,16,36,8,7,6,3,6,10
2_10,0,9,15,21,23,30,98,30,30,32,14,36,9,6,6,2,7,12
3_1,3,8,14,19,22,27,93,30,24,30,14,33,5,6,5,3,5,5
3_2,4,11,17,22,26,28,108,32,24,37,15,39,7,6,5,4,2,9
3_3,4,10,15,20,25,29,103,33,25,35,15,35,6,5,5,5,4,7
3_4,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,3,8,17,16,21,32,97,35,29,29,13,33,5,9,-1,5,11,13
3_7,2,7,16,14,18,30,87,32,28,25,11,30,5,9,-2,4,12,10
3_8,4,6,15,14,19,31,89,35,27,25,13,29,2,9,-1,5,12,9
3_9,3,6,16,18,21,32,96,35,29,27,15,34,3,10,2,3,11,8
3_10,0,4,14,15,22,30,85,30,30,26,18,29,4,10,1,7,8,10
4_1,2,8,12,23,27,28,100,30,26,35,19,35,6,4,11,4,1,6
4_2,3,10,16,21,27,30,107,33,27,37,17,37,7,6,5,6,3,8
4_3,3,9,14,18,24,29,97,32,26,33,15,32,6,5,4,6,5,8
4_4,3,8,12,17,23,28,91,31,25,31,15,29,5,4,5,6,5,9
4_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
4_6,4,9,14,19,23,30,99,34,26,32,14,33,5,5,5,4,7,18
4_7,4,6,13,15,19,31,88,35,27,25,13,28,2,7,2,4,12,12
4_8,4,7,9,11,17,31,79,35,27,24,10,20,3,2,2,6,14,12
4_9,3,6,10,12,19,32,82,35,29,25,13,22,3,4,2,7,13,11
4_10,2,8,12,15,19,30,86,32,28,27,11,27,6,4,3,4,11,13
5_1,3,9,13,20,24,27,96,30,24,33,15,33,6,4,7,4,3,3
5_2,4,10,15,21,26,29,105,33,25,36,16,36,6,5,6,5,3,6
5_3,4,9,13,18,25,29,98,33,25,34,16,31,5,4,5,7,4,8
5_4,4,9,13,18,23,29,96,33,25,32,14,31,5,4,5,5,6,8
5_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
5_6,2,12,19,20,25,34,112,36,32,37,13,39,10,7,1,5,9,14
5_7,0,9,14,19,25,32,99,32,32,34,16,33,9,5,5,6,7,11
5_8,0,8,11,15,23,30,87,30,30,31,15,26,8,3,4,8,7,9
5_9,2,10,17,20,26,31,106,33,29,36,16,37,8,7,3,6,5,11
5_10,1,8,16,16,23,32,96,33,31,31,15,32,7,8,0,7,9,10
6_1,1,9,17,23,26,28,104,29,27,35,17,40,8,8,6,3,2,6
6_2,3,13,18,21,27,29,111,32,26,40,14,39,10,5,3,6,2,9
6_3,4,11,15,19,25,29,103,33,25,36,14,34,7,4,4,6,4,9
6_4,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
6_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
6_6,8,15,18,24,25,30,120,38,22,40,10,42,7,3,6,1,5,12
6_7,4,10,15,21,25,31,106,35,27,35,15,36,6,5,6,4,6,9
