1_7: 1, [3, 5, 10, 19, 25, 29] [3, 2, 2, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 2, 0, 0, 2, 3, 3, 0]
20_1: 1, [1, 10, 17, 24, 26, 29] [3, 0, 0, 1, 0, 0, 2, 2, 1, 0, 0, 3, 1, 0, 3, 0, 1, 2, 0, 2]
3_10: 3, [11, 13, 15, 20, 28, 29] [3, 1, 1, 2, 1, 1, 2, 1, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 2, 0]
13_2: 0, [2, 8, 14, 20, 24, 27] [3, 1, 0, 2, 1, 2, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 4, 1, 0, 2]
17_2: 2, [2, 9, 15, 21, 25, 29] [3, 0, 0, 1, 0, 2, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 0, 0, 1, 0]
11_7: 1, [8, 17, 21, 24, 28, 32] [3, 2, 1, 2, 0, 3, 1, 1, 1, 2, 2, 0, 2, 1, 0, 1, 0, 0, 1, 1]
15_2: 1, [2, 5, 8, 16, 24, 28] [4, 1, 2, 0, 0, 1, 3, 0, 1, 3, 2, 0, 2, 1, 1, 1, 0, 0, 2, 2]
5_6: 2, [9, 8, 15, 25, 29, 30] [4, 1, 0, 1, 3, 1, 2, 0, 1, 1, 2, 1, 1, 1, 2, 2, 0, 1, 2, 0]
7_3: 1, [3, 10, 14, 19, 24, 29] [3, 0, 1, 2, 1, 0, 1, 2, 1, 0, 2, 1, 3, 2, 2, 1, 2, 0, 2, 1]
9_8: 0, [9, 11, 16, 22, 27, 31] [3, 1, 2, 1, 2, 0, 0, 3, 1, 1, 3, 1, 2, 2, 0, 1, 1, 1, 1, 1]
1_2: 1, [2, 8, 13, 20, 24, 28] [3, 0, 2, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 4, 1, 1, 1, 0, 2, 1]
2_2: 0, [2, 8, 11, 19, 25, 30] [3, 2, 0, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 0, 1]
