15: [4.4|6.3|8.2] [4, 8, 6, 9, 6, 9, 9, 6, 6, 6, 10, 9, 6, 8, 10, 7, 6, 5, 9, 5]
20: [4.5|6.5|8.3] [6, 6, 6, 7, 6, 5, 7, 6, 7, 7, 3, 9, 6, 8, 9, 3, 10, 7, 6, 9]
9: [4.8|6.5|8.2] [5, 7, 7, 9, 5, 8, 7, 7, 8, 9, 7, 8, 6, 9, 5, 4, 9, 7, 9, 8]
2: [4.2|6.7|9.2] [4, 9, 7, 9, 7, 7, 6, 8, 6, 10, 9, 7, 9, 9, 6, 5, 8, 10, 7, 9]
1: [4.7|6.8|8.8] [5, 7, 7, 8, 4, 7, 7, 6, 8, 7, 7, 9, 6, 10, 7, 6, 6, 8, 9, 6]
3: [4.8|6.8|8.8] [6, 10, 7, 8, 4, 9, 6, 8, 5, 7, 6, 9, 6, 9, 2, 4, 4, 5, 6, 7]
12: [4.8|6.8|8.7] [6, 7, 7, 10, 6, 9, 8, 10, 9, 7, 8, 8, 6, 8, 8, 5, 7, 8, 6, 7]
4: [5.0|6.9|8.6] [6, 9, 8, 8, 5, 8, 4, 10, 5, 8, 6, 9, 7, 9, 10, 4, 8, 9, 7, 9]
17: [5.2|6.9|9.1] [7, 7, 6, 10, 6, 8, 7, 6, 9, 10, 8, 7, 6, 7, 8, 4, 8, 7, 6, 5]
10: [4.8|7.0|9.0] [4, 6, 9, 9, 7, 9, 8, 9, 9, 8, 9, 7, 8, 9, 7, 4, 7, 9, 9, 5]
18: [5.0|7.0|9.1] [8, 9, 7, 8, 5, 7, 9, 8, 7, 10, 8, 7, 7, 9, 9, 2, 7, 8, 9, 7]
7: [5.2|7.0|8.8] [5, 8, 8, 9, 6, 8, 5, 8, 8, 8, 7, 9, 9, 6, 8, 7, 8, 6, 10, 9]
16: [5.5|7.1|8.9] [7, 6, 3, 8, 6, 9, 6, 9, 5, 9, 7, 9, 7, 8, 6, 4, 6, 7, 8, 8]
14: [5.5|7.5|9.4] [6, 7, 8, 9, 8, 9, 7, 7, 9, 8, 6, 8, 7, 9, 8, 3, 7, 8, 7, 8]
19: [5.6|7.5|9.5] [7, 8, 9, 10, 5, 10, 10, 8, 6, 9, 10, 9, 5, 8, 9, 5, 8, 10, 5, 9]
8: [5.8|7.6|9.5] [5, 9, 7, 8, 8, 6, 9, 8, 6, 9, 7, 9, 8, 9, 6, 5, 6, 8, 7, 9]
13: [5.9|7.7|9.6] [8, 7, 7, 8, 7, 9, 6, 9, 7, 6, 7, 9, 3, 10, 8, 5, 9, 7, 7, 10]
11: [5.5|7.8|9.9] [6, 10, 9, 10, 6, 7, 7, 8, 8, 9, 7, 8, 8, 9, 8, 3, 6, 8, 9, 10]
5: [5.8|7.8|9.8] [6, 4, 4, 9, 5, 9, 8, 8, 8, 8, 7, 8, 8, 10, 9, 5, 8, 6, 8, 7]
6: [5.9|7.8|9.7] [6, 8, 9, 9, 7, 10, 9, 7, 7, 8, 7, 10, 9, 8, 8, 6, 8, 8, 9, 7]
