Date,5_1,7_8,1_10,3_2,8_9,16_9,20_6,1_6,3_8,12_10,15_6,16_8,20_1,20_3,3_1,7_1,8_6,10_7,10_8,1_9
20241124,1,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,1,0
20241126,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
20241128,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,1,1,2
20241201,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,2,0,0,0,0
20241203,0,0,1,0,0,0,1,1,1,1,2,2,1,1,2,2,2,0,1,0
20241205,2,0,0,0,1,0,1,1,1,1,0,0,3,0,0,2,1,1,0,0
20241208,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,1
20241210,0,1,1,1,1,1,0,2,0,1,0,0,0,0,1,0,1,0,0,1
20241212,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
20241215,0,0,2,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1
20241217,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,1,0,0,2
20241219,1,0,0,0,0,0,1,1,1,0,2,2,0,0,1,1,0,0,1,0
20241222,2,0,0,1,0,0,1,2,1,0,0,0,1,0,2,1,1,1,2,2
20241224,0,1,0,1,0,2,2,0,0,2,0,0,2,2,0,1,2,0,1,0
20241226,0,1,2,0,0,1,0,1,0,0,1,1,0,0,0,1,2,1,1,0
20241229,0,0,2,0,0,0,1,0,0,0,1,2,2,0,1,0,1,1,2,1
20241231,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
20250102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20250105,1,0,3,0,0,2,0,0,0,2,2,0,2,1,0,1,1,1,0,1
20250107,1,0,1,2,1,1,1,0,2,0,0,2,0,1,0,0,0,1,1,1
20250109,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20250112,0,0,1,2,0,0,1,0,1,1,1,0,2,0,0,0,2,0,0,1
20250114,0,1,1,0,2,0,1,0,1,0,0,0,0,1,2,0,1,1,1,2
20250116,1,0,0,1,1,2,0,0,1,0,0,1,0,1,1,2,1,2,2,0
20250119,1,0,2,0,1,0,1,0,0,2,3,0,1,1,3,1,0,1,0,1
20250121,1,0,1,2,2,1,1,1,0,1,0,1,2,1,0,0,0,1,3,0
20250123,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2,0,0,0
20250126,0,1,0,1,0,3,0,1,1,0,1,1,0,0,0,1,0,1,2,0
20250206,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
20250209,0,1,0,0,0,2,0,2,0,1,2,0,1,2,2,1,0,0,0,0
20250211,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,2,0,0,3,0
20250213,0,1,1,2,3,0,0,1,1,0,2,1,0,0,1,0,0,2,0,0
20250216,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,1
