Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240530,24061,3,6,4,0,1,9,9,1,103,29,27,34,16,40,8,9,4,3,3,1,7,2,9
20240602,24062,11,4,0,0,3,12,5,0,79,28,26,25,11,26,6,3,6,2,9,0,0,16,16
20240602,100_1,2,6,3,1,0,6,10,2,93,31,21,31,11,32,4,5,3,3,5,2,3,5,6
20240602,100_2,0,7,4,0,0,9,8,1,99,31,25,34,12,38,7,8,1,3,5,2,4,7,4
20240602,100_3,1,6,5,1,0,6,11,1,112,36,23,37,13,41,5,7,3,3,5,2,5,7,9
20240602,100_4,1,6,4,1,0,8,10,1,129,44,23,44,13,45,5,4,4,3,5,2,5,9,9
20240602,100_5,1,6,4,1,0,7,11,1,120,40,23,42,12,41,6,4,4,4,4,2,4,9,7
20240602,200_1,0,6,4,1,0,6,12,1,109,38,20,36,9,36,4,4,2,4,5,0,2,5,5
20240602,200_2,0,6,6,1,0,5,12,1,114,37,20,38,9,40,5,5,1,3,4,1,4,6,6
20240602,200_3,0,6,5,1,0,7,10,1,118,39,22,38,11,41,5,5,2,3,5,1,3,7,6
20240602,200_4,1,5,6,2,0,7,12,0,120,37,23,39,10,44,7,5,3,1,4,2,5,8,6
20240602,200_5,2,5,5,2,0,8,11,0,118,38,22,39,11,40,6,3,4,3,3,2,4,5,5
20240602,300_1,1,5,6,2,1,6,11,0,99,30,18,35,11,34,5,3,4,4,1,2,8,5,7
20240602,300_2,0,6,7,3,0,5,13,0,112,35,17,39,10,39,5,4,3,3,1,3,9,8,7
20240602,300_3,1,7,5,1,0,6,11,1,114,37,21,38,11,39,5,3,3,3,4,2,7,7,5
20240602,300_4,2,6,3,3,0,9,10,0,124,43,17,41,11,39,2,1,7,3,3,2,5,4,7
20240602,300_5,1,6,5,3,0,8,11,1,122,39,18,41,9,40,5,2,3,3,4,2,6,6,5
