Date,10_10,17_2,6_6,1_9,6_1,15_8,16_1,17_3,2_3,3_1,4_2,7_7,10_9,15_2,20_10,1_1,1_7,4_1,5_8,6_8
20240317,0,0,0,1,0,2,0,1,1,1,1,2,2,1,1,1,2,1,2,2
20240319,0,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1
20240321,0,0,1,1,0,1,0,0,1,0,0,1,1,0,2,0,1,2,0,0
20240324,0,0,1,0,1,2,1,1,0,1,1,2,0,1,0,0,1,1,1,1
20240326,1,2,0,3,0,0,2,0,1,0,1,0,2,0,2,1,0,1,1,1
20240328,0,2,0,2,0,2,0,0,2,0,1,0,2,0,0,1,2,1,1,1
20240331,1,0,0,2,1,0,1,3,2,1,1,0,0,0,1,1,2,1,1,0
20240402,0,0,0,0,0,0,0,1,2,2,0,2,0,1,0,0,0,0,1,0
20240404,1,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
20240407,1,0,1,0,0,0,1,0,0,1,2,1,0,3,0,0,0,0,1,0
20240409,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
20240411,0,2,0,0,0,2,0,1,0,2,1,1,1,2,2,1,0,2,0,0
20240414,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,1,0,0,0
20240416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
20240418,0,1,0,1,1,1,1,1,0,0,1,1,0,0,2,0,0,1,1,0
20240421,0,2,2,0,0,0,1,0,1,0,0,1,0,0,1,0,3,0,0,1
20240423,0,1,0,1,1,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0
20240425,0,0,1,0,0,2,0,0,0,1,0,2,0,1,0,2,1,1,0,1
20240428,0,0,1,0,1,1,0,2,1,0,1,0,0,0,0,2,1,0,0,0
20240430,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
20240502,2,1,0,0,1,0,4,0,2,0,2,0,0,0,2,1,1,1,0,1
20240505,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
20240507,1,2,1,0,0,1,0,0,2,0,0,1,2,0,0,1,0,2,1,1
20240509,0,1,2,0,0,0,1,0,3,1,0,1,0,1,2,1,0,0,1,2
20240512,1,0,0,0,0,0,1,1,0,0,2,2,1,1,2,1,0,0,0,0
20240514,0,1,0,0,0,2,0,0,0,1,0,0,3,0,0,1,0,0,1,0
20240516,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0
20240519,1,0,1,2,0,1,1,2,1,1,0,1,1,2,2,0,1,0,2,2
20240521,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1
20240523,1,0,0,1,1,1,0,1,2,0,1,0,2,0,0,0,1,0,1,2
20240526,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240528,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,2,0,1
20240530,0,0,1,0,0,2,0,1,0,0,2,0,2,1,1,0,0,1,0,0
