key,gap,pro1,pro2,pro3,range1,range2
2_1___1__,0,-0.2,1.7,3.6,1,1
11_1___1__,0,-1.4,0.8,2.8,1,4
2_6___1__,0,-1.0,1.2,3.3,1,9
3_1___1__,0,-0.6,1.8,4.3,1,5
4_2___1__,0,0.4,2.4,4.1,1,4
8_2___1__,0,-1.6,0.5,2.5,1,4
11_2___1__,0,-0.8,1.1,3.1,1,2
12_1___1__,0,-0.5,2.3,4.6,1,6
15_9___1__,0,-0.8,1.6,3.7,1,7
18_2___1__,0,-0.4,2.0,4.3,1,3
19_1___1__,0,-1.3,1.0,3.2,1,6
1_1___1__,0,0.0,2.5,4.9,1,4
2_2___1__,0,-0.1,1.7,3.5,1,6
2_7___1__,0,1.0,2.9,4.5,1,6
5_2___1__,0,-0.7,1.3,3.3,1,4
6_6___1__,0,-0.1,1.8,3.6,1,7
9_2___1__,0,0.2,1.9,3.6,1,5
10_8___1__,0,-0.3,1.5,3.0,1,8
12_2___1__,0,-0.8,1.2,3.2,1,5
12_6___1__,0,0.5,2.3,4.2,1,5
1_6___1__,0,-0.2,2.6,5.6,1,5
1_8___1__,0,0.6,3.2,5.5,1,7
5_7___1__,0,-0.5,2.1,4.7,1,4
11_7___1__,0,-0.0,2.2,4.2,1,6
19_7___1__,0,-0.1,2.3,4.7,1,9
3_8___1__,0,-1.3,1.1,3.4,1,4
5_6___1__,0,-0.9,1.5,3.7,1,2
5_9___1__,0,-0.2,2.2,4.6,1,6
9_7___1__,0,-0.1,2.2,4.6,1,2
11_6___1__,0,-0.6,1.4,3.5,1,7
14_7___1__,0,-0.7,1.7,4.1,0,1
14_8___1__,0,-0.7,1.6,3.9,1,3
14_9___1__,0,-0.6,1.9,4.6,1,4
15_8___1__,0,-0.2,2.2,4.6,1,7
18_7___1__,0,-0.1,1.9,3.8,1,6
19_8___1__,0,-1.0,1.7,4.6,1,9
3_3___1__,0,-0.9,1.9,4.8,1,2
3_10___1__,0,-0.5,2.2,4.8,1,6
4_10___1__,0,0.2,2.4,4.5,1,6
7_3___1__,0,-1.8,1.5,4.5,1,5
4_1___2__,0,-2.6,0.5,3.1,9,16
3_2___2__,0,-1.8,0.5,2.6,5,9
9_8___2__,0,-1.8,1.0,3.6,6,9
15_8___2__,0,-1.0,0.8,2.7,8,9
19_3___2__,0,-0.5,2.3,5.1,9,10
2_8___2__,3,-1.6,0.3,2.1,9,9
5_1___2__,0,-1.6,1.6,4.6,9,14
8_9___2__,0,-1.5,0.7,2.7,9,11
11_1___2__,0,-2.0,0.7,3.7,9,10
12_1___2__,0,-2.4,0.7,4.3,9,9
12_6___2__,0,-0.3,1.7,3.6,9,9
16_8___2__,0,-1.2,1.2,3.5,9,14
16_9___2__,0,-1.3,0.8,2.8,9,14
16_10___2__,0,-0.5,1.4,3.3,9,16
20_3___2__,0,-1.5,1.3,4.4,9,9
1_1___2__,4,-0.9,2.1,5.1,9,9
1_10___2__,0,-0.4,2.2,4.8,9,17
2_2___2__,0,-1.8,1.3,4.0,8,9
2_7___2__,3,0.4,2.1,4.1,9,9
4_10___2__,0,-1.3,0.7,2.6,9,16
4_6___2__,0,0.2,2.6,4.9,9,12
6_2___2__,4,-1.0,2.0,5.3,8,9
11_6___2__,0,-1.2,1.2,3.5,8,9
17_6___2__,0,-0.7,1.5,3.6,9,13
18_6___2__,4,-1.1,1.5,4.0,9,9
19_8___2__,0,-0.6,1.9,4.6,9,14
1_8___2__,7,-0.7,1.7,3.8,9,10
4_2___2__,4,-2.0,0.7,3.3,7,9
7_2___2__,2,-1.1,1.6,4.6,9,10
