2_10: 1, [4, 10, 15, 19, 25, 31] [3, 2, 0, 1, 1, 0, 2, 0, 1, 0, 3, 2, 0, 2, 0, 1, 0, 1, 1, 0]
4_9: 1, [6, 11, 14, 19, 22, 28] [3, 2, 2, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0, 2, 1, 0, 1, 0, 1, 0]
2_9: 2, [4, 10, 13, 20, 24, 29] [3, 1, 0, 0, 0, 1, 2, 0, 2, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0]
6_6: 2, [2, 5, 7, 15, 17, 22] [3, 1, 2, 0, 2, 0, 1, 0, 1, 2, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]
20_10: 2, [7, 12, 16, 20, 26, 30] [4, 0, 3, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 2, 2, 1, 2, 1]
16_8: 2, [2, 6, 11, 16, 22, 26] [3, 0, 2, 0, 2, 1, 1, 1, 0, 2, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]
5_6: 1, [1, 5, 12, 22, 25, 30] [3, 0, 2, 2, 1, 0, 1, 0, 0, 1, 3, 2, 1, 1, 1, 1, 1, 0, 1, 1]
7_1: 2, [2, 7, 18, 23, 29, 30] [3, 0, 2, 0, 2, 1, 1, 2, 3, 1, 0, 0, 1, 1, 1, 2, 0, 0, 2, 1]
12_7: 3, [8, 15, 19, 22, 29, 31] [3, 3, 2, 2, 0, 0, 1, 1, 1, 3, 1, 0, 1, 0, 1, 3, 0, 1, 2, 1]
14_9: 1, [2, 7, 11, 20, 24, 27] [3, 0, 1, 1, 0, 1, 2, 0, 0, 2, 2, 0, 1, 1, 0, 1, 1, 1, 1, 2]
16_6: 2, [1, 4, 11, 15, 19, 23] [3, 3, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 1, 2, 2]
16_10: 1, [4, 10, 17, 22, 27, 30] [3, 1, 2, 1, 1, 0, 1, 2, 1, 1, 1, 0, 4, 2, 1, 0, 2, 0, 1, 1]
5_9: 2, [4, 8, 12, 20, 25, 29] [3, 1, 3, 0, 3, 1, 1, 1, 1, 2, 0, 0, 2, 1, 2, 1, 0, 1, 1, 1]
