row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,5,8,12,17,24,26,92,31,21,32,16,29,3,4,5,7,2,8
1_2,3,7,12,15,21,27,85,30,24,28,14,27,4,5,3,6,6,7
1_3,5,11,17,22,25,29,109,34,24,36,14,39,6,6,5,3,4,9
1_4,5,11,16,21,26,30,109,35,25,37,15,37,6,5,5,5,4,9
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_6,3,8,10,13,22,27,83,30,24,30,14,23,5,2,3,9,5,8
1_7,3,12,14,17,23,26,95,29,23,35,11,31,9,2,3,6,3,13
1_8,2,9,11,18,26,29,95,31,27,35,17,29,7,2,7,8,3,12
1_9,3,9,11,17,25,30,95,33,27,34,16,28,6,2,6,8,5,9
1_10,5,12,15,18,25,28,103,33,23,37,13,33,7,3,3,7,3,11
2_1,3,8,12,17,22,24,86,27,21,30,14,29,5,4,5,5,2,13
2_2,4,9,14,19,23,27,96,31,23,32,14,33,5,5,5,4,4,7
2_3,4,10,15,18,23,28,98,32,24,33,13,33,6,5,3,5,5,7
2_4,5,11,16,21,26,30,109,35,25,37,15,37,6,5,5,5,4,8
2_5,5,9,14,19,24,28,99,33,23,33,15,33,4,5,5,5,4,8
2_6,3,8,12,16,23,26,88,29,23,31,15,28,5,4,4,7,3,11
2_7,2,7,12,17,23,28,89,30,26,30,16,29,5,5,5,6,5,11
2_8,3,7,11,17,22,28,88,31,25,29,15,28,4,4,6,5,6,11
2_9,4,10,13,20,24,29,100,33,25,34,14,33,6,3,7,4,5,10
2_10,4,10,15,19,25,31,104,35,27,35,15,34,6,5,4,6,6,12
3_1,3,6,16,26,29,28,108,31,25,35,23,42,3,10,10,3,-1,8
3_2,5,8,10,18,24,26,91,31,21,32,16,28,3,2,8,6,2,9
3_3,6,13,17,20,24,29,109,35,23,37,11,37,7,4,3,4,5,7
3_4,5,10,16,21,26,30,108,35,25,36,16,37,5,6,5,5,4,9
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
3_6,5,9,12,19,24,29,98,34,24,33,15,31,4,3,7,5,5,12
3_7,4,9,12,21,24,29,99,33,25,33,15,33,5,3,9,3,5,14
3_8,2,7,13,20,26,30,98,32,28,33,19,33,5,6,7,6,4,12
3_9,2,9,13,20,25,30,99,32,28,34,16,33,7,4,7,5,5,12
3_10,3,12,17,22,25,31,110,34,28,37,13,39,9,5,5,3,6,11
4_1,4,7,13,20,25,27,96,31,23,32,18,33,3,6,7,5,2,7
4_2,5,7,13,18,24,27,94,32,22,31,17,31,2,6,5,6,3,10
4_3,4,9,17,20,26,29,105,33,25,35,17,37,5,8,3,6,3,8
4_4,5,10,17,21,26,30,109,35,25,36,16,38,5,7,4,5,4,9
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
4_6,3,9,13,16,21,29,91,32,26,30,12,29,6,4,3,5,8,14
4_7,8,15,17,21,23,30,114,38,22,38,8,38,7,2,4,2,7,13
4_8,3,8,13,18,20,28,90,31,25,28,12,31,5,5,5,2,8,10
4_9,6,11,14,19,22,28,100,34,22,33,11,33,5,3,5,3,6,12
4_10,7,13,17,19,23,28,107,35,21,36,10,36,6,4,2,4,5,11
5_1,6,7,9,14,19,22,77,28,16,26,12,23,1,2,5,5,3,5
5_2,3,7,12,18,21,27,88,30,24,28,14,30,4,5,6,3,6,7
5_3,6,12,17,21,25,29,110,35,23,37,13,38,6,5,4,4,4,9
5_4,5,10,16,21,26,30,108,35,25,36,16,37,5,6,5,5,4,9
5_5,5,9,15,19,24,29,101,34,24,33,15,34,4,6,4,5,5,8
5_6,1,5,12,22,25,30,95,31,29,30,20,34,4,7,10,3,5,7
5_7,2,7,13,23,26,30,101,32,28,33,19,36,5,6,10,3,4,10
5_8,2,5,8,16,26,30,87,32,28,31,21,24,3,3,8,10,4,10
5_9,4,8,12,20,25,29,98,33,25,33,17,32,4,4,8,5,4,9
5_10,7,12,16,22,28,31,116,38,24,40,16,38,5,4,6,6,3,11
6_1,4,5,8,14,25,26,82,30,22,30,20,22,1,3,6,11,1,7
6_2,3,7,11,15,22,28,86,31,25,29,15,26,4,4,4,7,6,7
6_3,4,11,17,20,25,29,106,33,25,36,14,37,7,6,3,5,4,8
6_4,5,11,16,22,26,30,110,35,25,37,15,38,6,5,6,4,4,9
6_5,5,10,14,19,24,29,101,34,24,34,14,33,5,4,5,5,5,8
6_6,2,5,7,15,17,22,68,24,20,22,12,22,3,2,8,2,5,6
6_7,2,7,9,17,20,26,81,28,24,27,13,26,5,2,8,3,6,10
6_8,2,5,10,15,18,27,77,29,25,23,13,25,3,5,5,3,9,11
6_9,3,6,10,17,20,26,82,29,23,26,14,27,3,4,7,3,6,11
