Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
8.8,33.1,-3.6,-45.1,-15.9,-124.1,0,49.5,0,-57.2,0,-162.3,0,55.1,0,-31.5,0,-118.3,0,88.2,0,-9.5,0,-106.7,0,21.0,0,-83.6,0,-187.6,0,27.6,0,-56.3,0,-142.0,0,77.2,0,-32.6,0,-142.1,0,74.3,0,-21.0,0,-118.3,0,39.2,0,-52.4,0,-144.8,0,40.7,0,-63.6,0,-167.8,7.0,51.7,-0.8,-46.6,-8.8,-144.3,0,90.7,0,-6.8,0,-103.8,3.6,12.6,-6.5,-59.5,-16.0,-132.3,5.3,99.2,0.2,5.6,-4.9,-86.5,28.6,0,-58.0,0,-144.6,0,128.8,22.7,50.8,12.3,-26.1,1.9,20.3,1.7,-53.5,-2.3,-127.0,-6.4,0,198.2,0,107.1,0,15.2
-5.0|47.1|99.9,-37.8|23.1|84.9,-45.3|-8.8|26.8,-65.7|-17.9|30.1,-113.5|-60.9|-7.3,-115.6|-53.2|7.7,-2.8|53.6|113.3,24.9|80.2|134.1,-12.6|17.9|52.5,-17.7|16.9|56.9,-68.3|-22.0|27.3,-109.7|-57.4|2.1,2.0|45.8|93.6,0.6|55.4|108.1,-29.2|8.4|43.7,-30.6|3.5|39.2,-87.5|-34.3|20.0,-108.6|-55.6|-2.2,-31.5|27.6|83.8,3.3|82.1|146.9,-37.8|4.0|41.7,-45.9|10.7|64.7,-76.6|-22.0|35.9,-119.7|-57.0|8.0,-13.0|54.5|123.0,-19.5|61.4|146.0,-39.3|6.6|54.0,-56.8|9.3|80.6,-92.7|-32.7|32.0,-132.8|-54.4|19.1,-25.6|32.3|84.9,4.1|49.9|102.0,-38.0|-7.3|22.3,-39.6|-1.9|33.4,-95.5|-44.4|6.5,-121.3|-57.7|-1.1,-22.5|46.4|107.9,9.9|75.5|148.2,-30.2|2.6|40.1,-40.7|13.7|71.4,-92.9|-50.0|-4.4,-119.2|-48.1|14.7,-11.2|41.6|91.1,-14.3|37.9|87.2,-32.1|1.2|34.1,-47.2|-12.1|22.1,-118.7|-57.2|0.2,-117.3|-60.7|1.6,-33.8|22.2|81.1,-16.2|38.3|89.8,-67.3|-30.6|10.6,-56.1|-17.4|16.7,-143.0|-85.3|-33.0,-130.6|-67.6|3.2,11.0|58.2|110.6,-2.3|53.5|103.2,-28.1|-0.4|29.2,-27.1|10.9|49.9,-100.1|-49.6|-0.6,-98.4|-34.1|25.5,-44.9|18.0|77.0,-18.3|43.1|107.0,-52.0|-17.4|20.9,-94.1|-44.2|8.5,-115.3|-49.6|18.0,-182.3|-107.4|-31.6,-24.9|31.0|92.7,14.4|73.1|127.1,-40.7|-2.7|33.9,-34.5|8.5|50.4,-80.2|-22.1|35.2,-127.9|-64.7|1.4,-14.5|35.8|83.6,-1.3|43.1|86.6,-23.8|3.0|29.8,-37.9|-10.7|21.3,-69.2|-28.4|9.1,-112.4|-61.8|-10.7,-16.1|40.1|99.4,-5.4|56.4|119.9,-28.3|3.1|37.8,-49.7|-1.3|45.6,-97.2|-38.7|20.3,-137.4|-61.5|10.4,-47.6|10.3|71.6,14.8|65.1|116.3,-32.1|0.0|30.4,-36.1|-6.3|23.4,-63.1|-19.1|30.1,-135.2|-82.7|-32.7,-5.4|45.5|99.9,-10.2|47.9|106.0,-26.6|4.1|33.9,-47.9|-1.9|43.0,-91.5|-37.6|17.6,-122.4|-58.4|9.2,-13.8|36.0|84.2,-6.2|30.0|63.2,-36.6|-4.4|28.0,-48.4|-16.8|14.0,-76.3|-35.7|5.5,-119.7|-62.7|-9.3,-27.9|35.1|96.3,15.5|84.4|144.0,-35.3|7.2|46.0,-27.6|22.8|77.3,-76.1|-24.9|25.7,-96.1|-40.1|21.0
