10: [3.9|6.3|8.5] [6, 1, 7, 9, 10, 7, 6, 6, 9, 9, 7, 7, 7, 10, 3, 7, 8, 8, 9, 6]
5: [4.5|6.3|8.1] [8, 6, 10, 8, 6, 6, 7, 5, 7, 8, 5, 8, 7, 7, 4, 8, 5, 6, 8, 6]
11: [4.6|6.4|8.3] [8, 6, 10, 7, 9, 10, 7, 8, 7, 8, 5, 7, 8, 5, 6, 8, 8, 9, 9, 7]
6: [4.5|6.6|8.7] [8, 4, 9, 8, 6, 7, 8, 4, 6, 6, 7, 5, 5, 7, 9, 9, 7, 7, 8, 6]
12: [4.5|6.6|8.5] [6, 5, 8, 7, 7, 6, 9, 4, 8, 9, 7, 8, 7, 5, 5, 8, 9, 8, 8, 9]
13: [4.8|6.8|8.8] [7, 4, 9, 9, 5, 7, 5, 5, 10, 6, 5, 6, 9, 7, 5, 8, 8, 8, 9, 7]
7: [4.9|6.8|8.9] [8, 5, 9, 9, 7, 7, 6, 8, 9, 8, 7, 9, 8, 7, 4, 10, 5, 8, 9, 6]
18: [4.8|6.9|8.7] [8, 4, 9, 7, 10, 7, 5, 7, 8, 9, 6, 4, 8, 9, 5, 9, 7, 6, 6, 8]
16: [5.0|7.0|8.9] [6, 5, 9, 8, 6, 7, 7, 5, 8, 7, 6, 8, 7, 9, 5, 9, 8, 7, 7, 7]
4: [5.4|7.0|9.0] [8, 7, 8, 8, 7, 8, 7, 5, 9, 8, 6, 6, 7, 8, 6, 7, 6, 8, 7, 7]
15: [5.3|7.1|8.8] [9, 5, 8, 6, 8, 5, 5, 9, 9, 8, 6, 8, 8, 7, 4, 8, 6, 8, 8, 6]
9: [5.5|7.1|8.7] [5, 8, 9, 6, 7, 6, 8, 6, 7, 8, 7, 5, 7, 7, 5, 8, 7, 6, 9, 7]
20: [5.3|7.2|9.0] [8, 6, 6, 8, 8, 7, 7, 7, 5, 5, 7, 7, 7, 10, 5, 8, 8, 8, 10, 8]
2: [5.0|7.3|9.6] [8, 4, 6, 9, 7, 4, 8, 2, 8, 9, 6, 8, 7, 10, 5, 10, 7, 8, 9, 8]
8: [5.3|7.3|9.1] [9, 3, 6, 8, 9, 7, 9, 6, 3, 9, 8, 7, 5, 9, 6, 8, 8, 8, 8, 9]
14: [5.3|7.4|9.5] [8, 5, 8, 6, 9, 8, 10, 4, 7, 8, 6, 8, 9, 8, 3, 8, 8, 7, 8, 8]
1: [5.5|7.5|9.5] [9, 6, 10, 6, 7, 9, 7, 6, 7, 6, 7, 8, 8, 6, 5, 9, 9, 9, 10, 7]
17: [5.5|7.6|9.8] [7, 4, 9, 6, 8, 7, 9, 7, 8, 5, 6, 6, 9, 9, 5, 6, 5, 8, 7, 10]
3: [5.6|7.6|9.6] [8, 9, 10, 6, 10, 8, 7, 7, 8, 7, 6, 7, 8, 8, 7, 10, 6, 9, 8, 7]
19: [6.3|8.2|10.2] [10, 6, 8, 7, 8, 7, 7, 7, 9, 6, 7, 7, 9, 9, 5, 8, 7, 9, 9, 6]
