Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230404,23037,4,12,12,4,4,29,16,1,39,23,52,6,51,15,2,1,3,2,1,12,9
20230406,23038,5,18,6,2,0,35,13,2,35,31,40,22,31,7,5,3,14,2,3,14,1
20230406,400_1,4,15,8,2,5,30,13,0,39,27,43,12,40,9,0,9,3,4,2,9,9
20230406,400_2,2,15,11,2,3,28,16,1,36,24,39,12,36,7,0,9,2,4,2,9,8
20230406,400_3,5,15,7,0,1,30,15,2,35,23,32,12,30,3,1,8,2,6,2,8,7
20230406,400_4,2,18,9,0,1,28,17,2,33,24,30,13,28,3,2,8,3,7,3,11,5
20230406,400_5,1,16,10,0,0,36,10,1,29,25,23,13,18,2,3,3,7,9,3,14,7
20230406,600_1,7,12,8,1,2,29,16,0,36,24,29,16,31,0,4,8,3,7,2,8,6
20230406,600_2,7,11,8,1,2,29,16,0,37,23,31,13,31,2,3,6,3,7,2,7,9
20230406,600_3,11,8,4,0,1,31,15,0,32,26,23,14,23,1,3,7,3,10,2,10,12
20230406,600_4,7,10,8,0,2,31,14,1,30,26,22,14,21,1,3,6,4,10,3,13,12
20230406,600_5,4,11,9,1,3,30,13,2,30,26,23,15,19,2,2,6,6,9,3,13,13
20230406,1000_1,6,11,7,1,3,27,17,1,36,20,37,9,38,5,3,3,2,5,1,4,13
20230406,1000_2,6,12,7,2,3,27,18,1,37,22,38,9,40,6,3,4,1,6,2,4,11
20230406,1000_3,9,9,7,0,2,33,13,0,25,21,23,14,21,2,3,5,5,4,2,8,10
20230406,1000_4,6,10,9,2,2,35,11,0,31,24,23,16,18,0,3,4,8,7,3,9,8
20230406,1000_5,4,11,11,2,2,37,10,0,30,24,23,17,16,0,2,4,10,6,3,11,8
