row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,3,8,13,16,27,31,98,34,28,35,19,29,5,5,3,11,4,10
1_2,5,10,17,18,26,30,106,35,25,36,16,35,5,7,1,8,4,10
1_3,4,10,16,20,24,28,102,32,24,34,14,36,6,6,4,4,4,9
1_4,5,10,14,19,23,28,99,33,23,33,13,33,5,4,5,4,5,8
1_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
1_6,4,10,12,15,22,27,90,31,23,32,12,27,6,2,3,7,5,2
1_7,3,10,14,18,23,29,97,32,26,33,13,32,7,4,4,5,6,1
1_8,3,11,16,19,25,30,104,33,27,36,14,35,8,5,3,6,5,1
1_9,4,10,15,19,26,30,104,34,26,36,16,34,6,5,4,7,4,3
1_10,3,9,14,19,25,29,99,32,26,34,16,33,6,5,5,6,4,4
2_1,3,9,15,21,24,29,101,32,26,33,15,36,6,6,6,3,5,6
2_2,5,10,16,19,25,30,105,35,25,35,15,35,5,6,3,6,5,8
2_3,6,12,17,21,25,29,110,35,23,37,13,38,6,5,4,4,4,8
2_4,5,9,14,20,24,28,100,33,23,33,15,34,4,5,6,4,4,8
2_5,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,8
2_6,7,12,15,19,23,29,105,36,22,35,11,34,5,3,4,4,6,7
2_7,5,12,16,19,23,30,105,35,25,35,11,35,7,4,3,4,7,8
2_8,5,10,12,18,23,30,98,35,25,33,13,30,5,2,6,5,7,4
2_9,6,11,14,19,24,31,105,37,25,35,13,33,5,3,5,5,7,6
2_10,5,10,13,18,22,31,99,36,26,32,12,31,5,3,5,4,9,7
3_1,2,10,14,20,27,31,104,33,29,37,17,34,8,4,6,7,4,12
3_2,4,9,15,18,23,28,97,32,24,32,14,33,5,6,3,5,5,6
3_3,6,12,16,20,24,28,106,34,22,36,12,36,6,4,4,4,4,8
3_4,5,9,14,19,23,29,99,34,24,32,14,33,4,5,5,4,6,8
3_5,4,9,15,19,24,29,100,33,25,33,15,34,5,6,4,5,5,8
