key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,0,-1.2,1.0,3.2,2,5
1_1___1__,2,-1.7,0.5,2.7,2,3
8_8___1__,1,-1.2,0.6,2.4,2,4
10_6___1__,2,-0.7,1.2,3.1,2,8
16_9___1__,2,-0.9,1.1,3.0,2,6
2_7___1__,2,-1.4,0.6,2.5,2,5
3_1___1__,0,-1.9,0.5,2.8,2,2
5_9___1__,0,-0.9,1.5,4.0,2,5
8_7___1__,0,-1.0,1.0,3.0,2,4
13_1___1__,0,-1.1,1.3,3.6,2,2
20_1___1__,0,-0.9,1.6,4.0,2,4
2_1___1__,0,-1.1,0.7,2.5,2,3
3_6___1__,0,-0.8,1.1,3.2,2,4
5_2___1__,0,-0.2,1.8,3.8,2,4
7_6___1__,2,-1.1,1.1,3.4,2,7
8_1___1__,0,-0.9,1.6,4.2,2,2
9_1___1__,2,-0.7,1.5,3.6,2,4
9_2___1__,0,0.6,2.4,4.3,2,3
9_9___1__,1,-1.7,0.6,2.7,2,9
10_1___1__,0,-0.8,1.8,4.5,2,5
1_6___1__,2,-0.4,2.6,5.8,2,4
7_10___1__,9,-1.0,1.1,3.3,2,3
17_2___1__,11,-1.1,1.1,3.4,2,3
3_10___1__,2,-1.7,1.2,3.8,2,3
4_1___1__,7,-1.1,1.4,3.7,2,3
6_7___1__,9,-1.3,0.7,2.7,2,4
6_8___1__,5,-0.8,1.8,4.2,2,4
14_7___1__,5,-1.0,1.3,3.8,2,6
14_8___1__,1,-1.6,1.0,3.6,2,6
14_10___1__,9,-0.4,2.3,5.0,2,4
15_6___1__,2,-0.7,1.5,3.7,2,4
1_8___1__,2,-2.0,0.6,3.3,2,3
3_2___1__,9,-1.2,1.0,3.0,2,4
3_8___1__,2,-1.4,0.9,3.1,2,5
4_9___1__,11,-0.6,1.5,3.9,2,3
4_10___1__,9,-0.6,1.7,4.0,2,3
5_8___1__,5,-0.8,1.1,3.2,2,5
5_10___1__,5,-0.0,2.2,4.4,2,4
6_2___1__,9,-0.7,1.5,3.8,2,4
7_2___1__,0,-0.3,1.8,4.0,1,2
19_7___2__,1,-1.6,0.9,3.2,4,9
2_6___2__,1,-0.5,1.8,4.0,4,12
5_7___2__,1,-1.3,0.8,3.1,4,10
5_9___2__,2,-0.4,1.6,3.6,4,9
12_7___2__,1,-0.8,1.0,2.8,4,13
14_7___2__,2,-0.8,1.0,3.0,4,9
4_3___2__,2,-0.6,2.1,4.7,4,11
9_7___2__,1,-0.4,1.7,3.9,4,8
10_6___2__,2,-0.5,1.7,4.2,4,11
10_7___2__,2,-1.2,1.3,3.6,4,11
11_7___2__,1,-1.2,1.1,3.4,4,11
16_6___2__,1,-0.5,2.1,4.9,4,16
16_7___2__,2,-0.2,1.8,3.8,4,14
17_7___2__,1,-0.6,1.2,2.9,4,7
20_7___2__,1,-1.3,1.0,3.6,4,7
2_8___2__,1,0.1,2.1,3.9,4,10
4_7___2__,2,-0.9,1.3,3.7,4,10
5_10___2__,2,-1.0,1.5,4.2,4,9
8_1___2__,2,-0.1,2.3,4.8,4,10
8_7___2__,1,-0.9,0.8,2.6,4,11
1_6___2__,2,-1.1,2.8,6.3,4,10
3_2___2__,3,0.3,2.7,5.1,4,9
18_3___2__,7,0.4,4.1,7.5,4,12
1_8___2__,2,-0.9,1.7,4.1,4,11
2_1___2__,6,-0.8,2.2,5.1,4,9
3_8___2__,2,-1.2,0.9,3.1,4,8
3_10___2__,2,-0.1,2.0,4.4,4,8
4_1___2__,7,-0.8,1.9,4.6,4,8
10_2___2__,2,-1.8,0.9,3.4,4,6
11_2___2__,3,-1.3,2.3,5.6,4,7
11_6___2__,1,-1.1,1.5,4.2,4,11
12_3___2__,3,-0.6,2.5,5.9,4,10
13_3___2__,7,-0.8,2.6,6.0,4,12
14_3___2__,2,-0.5,3.0,6.4,4,12
15_2___2__,3,-1.7,1.7,5.2,4,7
15_3___2__,7,-1.1,1.3,3.8,4,11
17_9___2__,2,-1.0,0.9,2.8,4,9
18_2___2__,3,-1.4,1.8,5.3,4,7
18_6___2__,2,-0.3,2.4,5.1,4,11
1_7___2__,2,-0.2,2.4,4.9,4,10
8_8___3__,0,-0.9,1.3,3.2,11,14
8_6___3__,0,-1.5,0.6,2.5,11,17
18_8___3__,1,-1.3,0.5,2.2,11,15
2_6___3__,1,-0.5,1.2,2.9,11,15
3_7___3__,1,-1.5,0.4,2.2,11,12
6_8___3__,1,-0.8,0.9,2.4,11,12
8_7___3__,0,-1.1,1.1,3.4,11,16
10_2___3__,0,-0.8,1.2,3.3,11,14
11_7___3__,1,-1.4,0.5,2.4,11,13
12_7___3__,1,-0.6,1.2,3.3,11,14
12_8___3__,1,-0.4,1.5,3.3,11,13
13_2___3__,0,-0.0,1.7,3.4,11,15
16_6___3__,1,-0.7,1.2,3.2,11,17
16_7___3__,1,-1.0,1.2,3.1,11,15
19_1___3__,0,-1.2,1.2,3.5,11,17
20_2___3__,2,-0.7,1.7,4.0,11,15
2_7___3__,1,0.2,2.4,4.7,11,16
2_8___3__,1,0.0,1.6,3.4,11,12
3_6___3__,1,-1.5,1.4,4.2,11,12
4_2___3__,2,-0.0,1.8,3.6,11,13
1_6___3__,2,-1.2,1.8,5.1,11,12
1_3___3__,5,-0.3,2.3,5.2,11,16
15_3___3__,5,-0.3,2.2,4.7,11,16
4_3___3__,5,-0.3,2.3,4.9,11,16
6_3___3__,5,-0.9,1.6,4.1,11,16
9_3___3__,2,-0.8,1.6,4.0,11,16
16_3___3__,0,-0.8,1.5,4.2,11,15
19_10___3__,5,-1.0,1.0,3.1,11,14
20_3___3__,0,-0.1,2.7,5.3,11,16
1_1___3__,3,0.2,2.5,4.9,11,13
2_3___3__,0,-0.6,1.6,3.9,11,17
3_3___3__,0,-0.9,1.5,3.7,11,16
3_10___3__,5,0.1,1.8,3.6,11,13
4_9___3__,5,-0.6,1.6,3.8,11,13
5_3___3__,3,-0.1,2.1,4.5,11,16
7_3___3__,5,-0.9,1.8,4.4,11,18
9_1___3__,5,-0.5,1.6,3.8,11,20
9_6___3__,5,-1.1,0.8,2.7,10,11
12_3___3__,5,0.4,2.8,5.2,11,16
13_3___3__,0,-0.8,1.6,3.9,11,17
2_1___4__,1,-1.4,0.9,3.3,12,21
11_1___4__,1,-1.3,1.0,3.5,12,19
15_6___4__,1,-1.4,0.6,2.5,12,19
16_8___4__,2,-0.8,1.1,3.0,12,18
6_1___4__,1,0.1,2.4,4.6,12,24
7_1___4__,1,-0.5,1.8,4.1,12,20
8_9___4__,2,-1.4,0.8,3.1,12,20
10_7___4__,2,-1.6,0.8,3.1,12,19
11_7___4__,2,-0.8,1.4,3.7,12,17
12_1___4__,1,-0.1,2.7,5.3,12,21
14_1___4__,1,-0.9,1.8,4.8,12,18
16_7___4__,2,-1.8,0.5,3.1,12,18
20_8___4__,2,-1.6,0.9,3.4,12,15
3_1___4__,3,-1.1,1.3,3.7,12,20
5_9___4__,2,-1.6,0.9,3.5,12,18
5_10___4__,2,-0.7,1.4,3.8,12,18
6_9___4__,2,-0.1,2.1,4.4,12,21
9_8___4__,2,-1.7,0.7,3.2,12,20
9_9___4__,2,-1.3,1.2,3.6,12,23
9_10___4__,2,-1.8,1.4,4.4,12,20
4_2___4__,3,-0.3,2.0,4.3,12,17
5_3___4__,3,-0.4,2.3,5.1,12,20
1_6___4__,2,0.1,3.6,6.9,12,15
2_10___4__,2,-0.6,1.6,3.6,12,18
5_2___4__,3,1.1,3.5,5.9,12,20
7_3___4__,3,0.4,3.0,5.9,12,22
7_6___4__,2,0.6,3.0,5.5,12,24
7_7___4__,2,-0.8,1.6,3.7,12,22
10_3___4__,2,-0.6,2.4,5.3,12,18
13_3___4__,1,-0.6,2.1,4.8,12,21
13_9___4__,4,-0.3,1.8,4.0,12,20
14_6___4__,2,0.1,2.0,4.0,12,16
18_3___4__,2,-1.0,2.0,5.1,12,21
19_3___4__,3,-0.9,2.0,4.5,12,20
20_3___4__,1,-0.9,2.0,4.8,12,21
3_7___4__,2,0.5,2.4,4.5,12,17
