Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum_all,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue,blue_sort
20240409,24039,8,11,8,2,4,36,10,0,110,33,29,36,24,41,4,6,17,1,1,3,7,10,4
20240411,100_1,5,12,10,4,1,31,17,0,132,40,22,45,20,45,3,3,14,3,-2,3,9,10,7
20240411,100_2,6,11,10,4,1,28,20,1,131,41,21,44,18,44,4,2,13,3,0,3,10,7,8
20240411,100_3,6,13,10,4,2,29,15,1,123,39,23,42,21,41,5,3,12,4,0,2,8,3,8
20240411,100_4,5,11,13,5,1,26,19,1,123,38,22,42,19,42,4,3,13,3,0,2,11,5,7
20240411,100_5,4,12,14,5,2,26,18,1,119,39,22,41,18,41,5,3,11,3,1,2,11,4,4
20240411,200_1,7,11,7,3,1,32,14,0,133,37,27,46,19,46,8,3,12,3,0,2,10,6,6
20240411,200_2,7,12,7,3,1,30,15,1,138,38,26,48,16,48,9,3,10,3,0,2,10,4,6
20240411,200_3,7,15,6,3,3,32,11,1,132,36,27,46,16,44,10,2,9,4,0,2,7,4,5
20240411,200_4,5,15,8,4,2,32,12,1,137,37,26,48,14,47,10,2,8,3,1,1,8,4,5
20240411,200_5,5,15,6,2,3,33,10,0,125,37,26,44,13,41,9,1,8,4,3,2,7,4,5
20240411,300_1,1,13,16,5,1,23,20,3,127,38,27,43,22,44,5,6,9,5,0,3,12,8,5
20240411,300_2,3,12,13,4,0,22,22,4,130,39,25,44,19,45,5,6,6,5,0,3,12,8,5
20240411,300_3,3,12,14,4,3,28,14,3,118,35,28,39,23,42,4,6,14,2,0,2,13,5,3
20240411,300_4,2,12,15,5,2,23,19,3,123,36,26,41,20,43,5,5,10,3,0,3,15,8,3
20240411,300_5,4,12,13,4,4,27,14,3,112,34,27,37,19,39,5,4,12,2,1,2,13,7,3
