key,gap,pro1,pro2,pro3,range1,range2
4_1___1__,0,-0.5,1.9,4.5,2,3
16_6___1__,5,-1.1,0.7,2.5,2,11
16_7___1__,2,-0.2,1.5,3.3,2,7
20_6___1__,0,-1.0,0.9,2.9,2,6
20_8___1__,5,-0.7,1.5,3.4,2,5
9_10___1__,0,-0.2,1.7,3.7,2,6
10_6___1__,5,-0.4,1.1,2.8,2,6
10_9___1__,5,-1.3,0.5,2.5,2,2
11_1___1__,0,-0.4,1.8,4.1,2,2
12_7___1__,5,-0.4,1.3,3.2,2,6
20_9___1__,0,-0.1,2.1,4.3,2,6
2_1___1__,0,-0.0,2.0,3.9,2,6
3_6___1__,2,-0.5,1.3,3.3,2,9
3_7___1__,2,-0.4,1.8,3.9,2,3
3_9___1__,5,-0.7,1.3,3.2,2,5
4_2___1__,0,-1.0,1.3,3.5,2,3
7_6___1__,0,-0.1,1.8,3.5,2,4
7_7___1__,6,-1.2,1.1,3.4,2,2
9_6___1__,2,0.1,1.9,3.8,2,9
10_7___1__,2,-0.5,1.3,3.0,2,4
5_7___1__,11,-1.5,0.8,2.9,2,10
13_1___1__,0,0.2,2.6,5.0,2,2
15_1___1__,11,-1.1,1.7,4.3,2,3
19_3___1__,15,1.1,3.2,5.2,2,6
2_3___1__,0,-1.1,1.6,4.3,2,6
3_3___1__,11,-0.7,2.2,5.1,2,6
5_9___1__,11,-1.1,1.0,2.9,2,6
6_8___1__,11,0.6,2.3,4.3,2,8
10_1___1__,13,-0.6,1.7,3.9,2,3
13_3___1__,0,0.0,2.6,5.2,2,5
14_9___1__,11,-0.6,1.8,4.1,2,4
16_1___1__,0,-0.3,2.0,4.3,2,2
16_3___1__,13,0.3,2.6,4.8,2,3
17_2___1__,11,-0.7,1.3,3.1,2,6
17_6___1__,4,0.2,2.3,4.4,2,9
18_2___1__,3,0.2,2.3,4.6,2,4
20_3___1__,11,-0.1,2.7,5.4,2,6
1_6___1__,11,-0.8,1.8,4.3,2,7
1_10___1__,0,-0.0,2.1,4.5,2,5
3_8___1__,9,-0.5,1.4,3.1,2,7
12_1___2__,0,-0.7,2.8,6.5,6,9
4_10___2__,1,-1.0,1.0,3.1,6,14
5_8___2__,1,-1.0,1.1,3.0,6,15
7_1___2__,1,-1.4,1.4,4.3,6,15
12_6___2__,1,-0.6,1.5,3.4,6,14
14_6___2__,1,-0.4,1.6,3.7,6,11
3_1___2__,1,-2.0,1.1,4.5,6,11
3_6___2__,1,-1.4,1.1,3.8,6,12
4_1___2__,0,-0.9,1.7,4.5,6,14
8_2___2__,0,-1.6,1.1,4.0,6,13
8_7___2__,1,0.2,2.0,4.0,6,7
8_9___2__,1,-1.1,0.9,3.1,6,6
9_6___2__,1,-1.4,0.5,2.5,6,17
12_7___2__,1,-1.2,1.1,3.2,6,13
13_1___2__,3,-1.9,1.2,4.3,6,11
14_8___2__,1,-0.7,1.7,4.2,6,12
16_9___2__,1,-0.6,1.7,3.7,6,8
16_10___2__,1,-1.1,0.8,2.8,6,8
17_8___2__,1,-0.9,1.1,3.0,6,15
18_8___2__,1,-1.4,1.2,3.9,6,12
14_3___2__,4,-0.3,3.4,7.1,6,13
18_3___2__,11,0.4,3.7,7.1,6,13
4_2___2__,11,-0.2,2.4,5.1,6,14
7_3___2__,3,-0.9,2.5,5.8,6,12
20_6___2__,1,-0.9,1.3,3.6,6,9
4_3___2__,4,-0.9,2.4,5.7,6,12
6_2___2__,9,-1.2,1.8,4.8,6,13
9_3___2__,4,-1.1,1.8,4.3,6,10
1_6___2__,0,-2.4,1.2,4.4,6,11
1_7___2__,0,-0.2,2.3,5.0,5,6
1_9___2__,3,0.7,2.9,5.0,6,8
2_9___2__,3,-0.9,1.2,3.4,6,8
2_10___2__,3,-0.7,1.3,3.6,6,6
3_8___2__,5,-0.4,1.4,3.3,6,14
3_10___2__,1,-1.1,1.2,3.4,6,10
4_6___2__,7,-0.3,1.8,4.1,6,13
4_9___2__,3,-0.6,1.6,3.8,6,10
5_3___2__,4,-2.4,1.2,4.5,6,12
6_3___2__,3,-0.7,3.0,6.4,6,11
6_6___2__,1,-1.5,0.7,3.1,6,12
1_10___3__,0,-0.6,1.2,2.8,12,12
12_6___3__,1,-0.7,1.3,3.3,12,17
3_2___3__,0,-1.0,1.5,4.3,12,19
4_2___3__,0,-1.2,1.0,3.1,12,17
5_2___3__,0,-2.4,-0.1,2.2,12,17
7_2___3__,0,-1.3,1.4,3.9,12,17
8_10___3__,1,-1.1,0.7,2.7,12,12
14_8___3__,0,-0.4,1.2,2.8,12,20
14_10___3__,0,-0.4,1.6,3.6,12,16
16_10___3__,1,-1.4,0.4,2.3,12,12
19_2___3__,0,-0.9,1.1,3.2,12,21
1_2___3__,0,-0.3,1.8,3.9,12,20
5_1___3__,0,-1.8,0.5,2.7,12,13
6_2___3__,0,-1.0,1.1,3.2,12,17
9_2___3__,0,-0.7,1.7,4.1,12,14
9_7___3__,1,-0.8,1.4,3.7,12,20
10_10___3__,1,0.1,1.6,3.3,10,12
12_2___3__,0,-1.4,1.3,3.5,12,18
14_2___3__,0,-0.4,2.1,4.8,12,18
17_10___3__,1,-0.7,1.3,3.2,12,13
2_9___3__,5,-0.3,1.7,3.8,12,12
5_7___3__,6,0.2,2.2,4.4,12,15
5_8___3__,6,-0.2,2.2,4.6,12,22
2_7___3__,6,-0.1,1.8,3.9,12,15
4_8___3__,0,-0.6,1.3,3.3,12,19
5_6___3__,6,-0.0,2.0,4.0,12,18
5_9___3__,5,0.8,2.9,5.0,12,17
6_3___3__,5,-1.1,0.9,3.0,12,17
13_9___3__,5,-0.2,1.9,3.9,12,14
15_1___3__,0,-0.9,1.3,3.4,12,13
17_3___3__,5,-0.7,1.7,4.0,12,17
1_7___3__,4,-0.6,1.7,3.7,7,12
1_9___3__,5,0.5,2.1,3.8,10,12
3_7___3__,1,-0.1,1.9,3.8,12,12
4_3___3__,5,-0.3,2.0,4.4,12,17
6_1___3__,0,-1.5,0.9,3.3,12,15
8_6___3__,5,-0.9,1.2,3.2,12,17
9_6___3__,5,-0.4,1.7,3.9,12,23
10_7___3__,5,-0.7,1.3,3.1,11,12
10_8___3__,1,0.1,2.0,3.9,12,16
8_10___4__,4,-0.1,2.0,3.8,18,29
17_1___4__,1,-2.1,0.3,2.8,22,29
7_10___4__,1,0.6,2.5,4.4,20,29
10_8___4__,1,0.1,2.0,3.9,16,29
15_1___4__,1,-0.9,1.4,3.5,17,29
1_3___4__,4,-1.5,1.0,3.5,23,29
1_10___4__,1,-1.0,0.8,2.6,19,29
2_3___4__,4,-1.4,0.9,3.2,21,29
6_3___4__,4,-0.9,1.4,3.8,23,29
9_3___4__,4,-0.6,1.8,4.2,21,29
10_6___4__,4,-1.1,1.2,3.5,15,29
10_7___4__,4,0.2,2.1,3.9,14,29
10_9___4__,5,-0.5,1.4,3.4,11,29
11_3___4__,4,-1.4,0.9,3.1,22,29
11_10___4__,5,0.1,2.0,3.9,16,29
14_1___4__,4,-0.8,1.8,4.5,21,29
15_3___4__,4,-0.9,1.3,3.3,20,29
16_9___4__,4,-0.7,1.3,3.1,20,29
17_8___4__,1,0.1,1.9,3.6,23,29
19_3___4__,4,-1.6,1.2,3.7,23,29
7_1___4__,8,-0.6,1.7,3.7,20,29
11_6___4__,4,-0.1,2.4,4.7,20,29
1_6___4__,4,-0.1,2.7,5.5,19,29
2_1___4__,1,-1.5,0.8,3.3,20,29
5_6___4__,4,-0.9,1.5,3.5,22,29
8_1___4__,8,-1.6,0.4,2.5,15,29
9_1___4__,8,-0.7,1.4,3.4,16,29
9_2___4__,8,-0.3,1.5,3.3,21,29
13_7___4__,6,0.3,2.5,4.4,17,29
18_8___4__,6,-0.8,1.3,3.3,19,29
1_1___4__,6,-0.1,2.0,4.0,21,29
1_7___4__,4,-0.1,2.0,4.0,16,29
2_6___4__,4,-1.0,1.4,3.7,19,29
2_10___4__,4,-0.1,1.5,3.3,11,29
3_1___4__,1,0.1,2.1,4.2,19,29
4_8___4__,1,-0.4,1.5,3.3,24,29
5_8___4__,4,-0.0,2.0,4.2,25,29
9_9___4__,5,-0.1,1.8,3.8,26,29
10_1___4__,6,-0.8,1.3,3.4,14,29
12_1___4__,8,-1.8,0.5,2.8,20,29
6_2___5__,1,-1.3,0.9,3.3,25,30
12_6___5__,1,-1.1,0.9,2.9,25,30
13_2___5__,3,-0.8,1.6,4.3,23,30
17_1___5__,1,-1.6,1.0,3.7,25,30
2_2___5__,1,-0.1,2.7,5.4,26,30
3_2___5__,1,-0.5,2.4,5.2,25,30
3_6___5__,3,-1.3,0.7,2.9,22,30
4_1___5__,1,-1.0,1.7,4.2,23,30
4_2___5__,1,-0.6,1.8,4.3,24,30
9_2___5__,1,-0.6,1.9,4.6,24,30
10_2___5__,1,-1.4,1.3,3.8,21,30
12_2___5__,3,-0.4,2.4,5.1,26,30
14_1___5__,1,-2.0,0.6,3.3,26,30
15_1___5__,1,-0.5,2.1,4.7,20,30
15_2___5__,3,-0.6,2.0,4.6,25,30
17_2___5__,4,-0.3,2.2,4.8,25,30
17_7___5__,1,-0.1,2.0,4.0,17,30
1_1___5__,1,-1.1,2.1,5.1,22,30
1_2___5__,1,-1.2,1.8,4.5,27,30
2_9___5__,4,-0.6,1.2,3.2,18,30
1_9___5__,5,-0.6,2.1,4.6,20,30
20_7___5__,5,-0.3,2.3,5.0,19,30
2_1___5__,1,-1.7,0.8,3.6,23,30
2_3___5__,5,-0.8,1.7,4.0,27,30
3_7___5__,6,0.0,2.1,4.0,18,30
5_3___5__,5,-0.6,2.1,4.9,26,30
7_1___5__,4,-1.1,1.3,3.8,25,30
8_1___5__,4,-0.9,1.6,3.8,20,30
8_6___5__,5,0.3,2.5,4.6,29,30
