Game,Date,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11
23054,20230514,1,12,3,1,7,2,8
23054,20230514,3,7,5,2,2,4,14
23054,20230514,2,6,6,1,6,6,12
23054,20230514,2,8,3,2,2,6,11
23054,20230514,2,7,3,2,1,6,10
23054,20230514,2,8,3,2,2,6,11
