Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230514,23054,2,13,14,6,0,20,27,3,31,21,21,9,19,1,3,1,5,11,5,16,8
20230516,23055,2,14,10,2,1,35,13,1,35,29,31,23,43,1,16,3,4,5,2,10,9
20230516,400_1,4,12,10,2,0,21,24,2,33,24,30,11,30,4,5,2,4,8,3,11,5
20230516,400_2,4,14,10,3,2,20,26,0,34,26,32,10,37,6,7,1,1,9,3,13,3
20230516,400_3,5,12,9,3,2,20,25,1,33,26,32,10,34,7,5,2,3,8,3,11,3
20230516,400_4,4,12,8,3,0,21,25,1,33,24,30,12,33,4,6,2,3,7,2,9,6
20230516,400_5,5,14,8,2,0,20,25,2,35,24,32,11,33,4,5,2,4,8,3,9,6
20230516,600_1,6,13,7,2,0,29,19,1,37,25,38,16,41,5,6,5,4,4,3,6,14
20230516,600_2,4,14,7,3,0,26,21,1,38,25,37,15,40,4,6,5,3,4,3,10,13
20230516,600_3,5,13,8,3,0,25,22,1,38,23,37,12,37,5,3,4,3,5,3,9,11
20230516,600_4,6,13,8,3,0,28,20,1,38,22,37,11,36,5,3,4,4,6,3,6,10
20230516,600_5,7,13,6,1,0,31,16,1,36,24,36,16,38,3,6,6,4,4,3,5,12
20230516,1000_1,3,10,12,3,0,27,20,0,39,21,35,10,36,3,4,1,3,8,3,7,10
20230516,1000_2,3,11,11,2,1,22,24,0,40,21,37,11,37,3,3,3,3,7,3,12,8
20230516,1000_3,4,10,11,3,0,21,26,1,36,22,30,9,32,3,4,3,2,9,4,13,9
20230516,1000_4,3,11,11,5,0,24,23,1,34,22,28,10,30,2,5,3,2,9,3,10,11
20230516,1000_5,3,11,10,4,0,27,21,1,39,21,35,11,37,3,4,3,2,7,3,6,11
