Game,Date,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11
23055,20230516,4,2,1,6,4,2,9
23055,20230516,3,6,1,3,7,6,11
23055,20230516,4,7,1,4,4,5,10
23055,20230516,4,7,1,4,4,5,10
23055,20230516,4,7,1,4,5,5,12
23055,20230516,5,7,2,3,4,5,12
