row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,4,7,17,16,23,32,99,36,28,30,16,33,3,10,-1,7,9,5
1_2,6,11,15,19,20,28,99,34,22,31,9,34,5,4,4,1,8,7
1_3,5,10,15,19,22,28,99,33,23,32,12,34,5,5,4,3,6,8
1_4,5,11,15,20,24,29,104,34,24,35,13,35,6,4,5,4,5,7
1_5,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
1_6,5,4,8,17,23,27,84,32,22,27,19,25,-1,4,9,6,4,6
1_7,7,7,11,17,23,26,91,33,19,30,16,28,0,4,6,6,3,3
1_8,4,10,16,20,23,26,99,30,22,33,13,36,6,6,4,3,3,6
1_9,5,9,15,19,23,26,97,31,21,32,14,34,4,6,4,4,3,5
1_10,5,10,14,19,23,27,98,32,22,33,13,33,5,4,5,4,4,6
2_1,3,8,14,16,26,31,98,34,28,34,18,30,5,6,2,10,5,8
2_2,3,8,14,19,23,29,96,32,26,31,15,33,5,6,5,4,6,9
2_3,3,8,12,16,20,26,85,29,23,28,12,28,5,4,4,4,6,8
2_4,5,10,15,19,25,30,104,35,25,35,15,34,5,5,4,6,5,7
2_5,5,9,15,20,25,29,103,34,24,34,16,35,4,6,5,5,4,8
2_6,8,14,14,17,25,29,107,37,21,39,11,31,6,0,3,8,4,5
2_7,8,14,16,19,26,29,112,37,21,40,12,35,6,2,3,7,3,5
2_8,10,16,18,22,27,30,123,40,20,43,11,40,6,2,4,5,3,4
2_9,7,13,17,21,26,29,113,36,22,39,13,38,6,4,4,5,3,6
2_10,7,13,17,21,25,29,112,36,22,38,12,38,6,4,4,4,4,6
3_1,8,12,15,20,28,34,117,42,26,40,16,35,4,3,5,8,6,5
3_2,6,13,16,20,23,28,106,34,22,36,10,36,7,3,4,3,5,7
3_3,5,10,16,19,24,28,102,33,23,34,14,35,5,6,3,5,4,8
3_4,5,11,16,20,25,29,106,34,24,36,14,36,6,5,4,5,4,7
3_5,5,10,15,20,25,29,104,34,24,35,15,35,5,5,5,5,4,8
3_6,6,11,16,18,25,29,105,35,23,36,14,34,5,5,2,7,4,7
3_7,6,11,15,20,26,30,108,36,24,37,15,35,5,4,5,6,4,5
3_8,7,11,15,22,26,31,112,38,24,37,15,37,4,4,7,4,5,7
3_9,5,9,14,20,24,30,102,35,25,33,15,34,4,5,6,4,6,8
3_10,5,10,15,19,24,30,103,35,25,34,14,34,5,5,4,5,6,7
4_1,4,7,17,20,24,31,103,35,27,31,17,37,3,10,3,4,7,6
4_2,7,13,15,19,22,27,103,34,20,35,9,34,6,2,4,3,5,9
4_3,3,9,12,16,20,26,86,29,23,29,11,28,6,3,4,4,6,10
4_4,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,7
4_5,4,9,15,20,24,29,101,33,25,33,15,35,5,6,5,4,5,8
4_6,3,4,10,15,21,26,79,29,23,25,17,25,1,6,5,6,5,5
4_7,5,6,12,16,22,27,88,32,22,28,16,28,1,6,4,6,5,4
4_8,4,6,12,19,22,28,91,32,24,28,16,31,2,6,7,3,6,6
4_9,3,6,12,17,21,27,86,30,24,27,15,29,3,6,5,4,6,7
4_10,4,8,15,18,22,27,94,31,23,30,14,33,4,7,3,4,5,6
5_1,6,10,15,21,23,30,105,36,24,33,13,36,4,5,6,2,7,5
5_2,7,12,14,20,23,30,106,37,23,35,11,34,5,2,6,3,7,11
5_3,5,10,14,17,22,28,96,33,23,32,12,31,5,4,3,5,6,10
5_4,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,8
5_5,4,10,15,20,24,29,102,33,25,34,14,35,6,5,5,4,5,8
5_6,6,11,14,21,26,30,108,36,24,37,15,35,5,3,7,5,4,7
5_7,6,12,13,19,26,31,107,37,25,38,14,32,6,1,6,7,5,4
