key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,0,-1.2,1.0,3.1,4,10
8_8___1__,0,-0.5,1.4,3.4,4,6
10_6___1__,0,-0.9,1.1,2.9,4,12
2_7___1__,0,-1.4,0.5,2.5,4,8
5_9___1__,0,-0.8,1.5,4.1,4,5
8_7___1__,0,-0.9,1.2,3.2,4,7
16_9___1__,0,-1.4,0.5,2.4,4,5
1_1___1__,3,-1.7,0.5,2.6,4,4
3_1___1__,1,-1.6,0.5,2.7,4,8
3_6___1__,0,-0.2,1.9,4.0,4,6
7_6___1__,0,-1.3,0.8,3.0,4,9
14_3___1__,0,-1.6,1.4,4.1,4,5
20_1___1__,0,0.3,2.5,4.7,1,4
1_3___1__,0,-2.4,0.2,2.9,4,5
2_8___1__,0,0.4,2.3,4.2,4,10
2_10___1__,0,-0.7,1.5,3.6,4,7
5_2___1__,0,-1.0,1.2,3.0,4,7
7_7___1__,0,-0.5,1.7,3.8,4,7
9_1___1__,0,0.4,2.5,4.8,4,5
9_2___1__,1,0.7,2.4,4.2,4,6
7_10___1__,10,-0.9,1.1,3.2,4,6
1_6___1__,0,-0.8,2.4,5.3,4,5
3_10___1__,3,-1.4,1.2,4.0,4,5
17_2___1__,12,-1.0,1.1,3.3,4,4
1_8___1__,3,-1.9,0.6,3.2,4,4
4_1___1__,8,-0.9,1.4,3.8,4,4
4_9___1__,12,-0.9,1.5,3.9,3,4
4_10___1__,10,-0.7,1.7,4.2,4,4
6_7___1__,0,-0.3,1.9,4.1,4,5
6_8___1__,0,-0.0,2.6,5.1,4,4
7_2___1__,1,-0.2,1.8,3.9,4,5
13_9___1__,10,-1.2,0.9,3.1,4,7
14_7___1__,0,-1.2,1.4,3.7,4,9
14_8___1__,0,-2.0,0.6,3.2,4,6
14_10___1__,0,-2.1,0.6,3.5,4,9
15_6___1__,0,-1.1,1.0,3.0,4,10
15_9___1__,0,-1.9,0.6,3.1,4,6
15_10___1__,0,-1.7,1.2,3.6,4,7
16_2___1__,7,-1.1,1.4,3.7,4,6
17_10___1__,2,-1.3,0.9,3.2,4,8
19_7___2__,0,-1.3,1.1,3.5,6,10
2_6___2__,0,-0.7,1.5,3.6,6,14
5_7___2__,0,-0.5,1.5,3.4,6,12
5_9___2__,0,-1.5,0.6,2.8,6,11
12_7___2__,0,-0.6,1.1,2.9,6,11
14_7___2__,0,-0.5,1.4,3.4,6,11
4_3___2__,0,-0.3,2.5,5.2,6,9
9_7___2__,0,-1.1,1.3,3.9,6,11
10_6___2__,0,-1.2,1.2,3.5,6,13
10_7___2__,0,-0.6,1.7,4.1,6,15
16_6___2__,0,-1.7,0.9,3.7,6,16
16_7___2__,0,-0.9,1.2,3.2,6,16
17_7___2__,0,0.2,1.9,3.5,6,13
20_7___2__,0,-0.4,2.1,4.5,6,12
2_8___2__,0,-0.9,1.1,3.0,6,16
5_10___2__,0,-2.2,0.2,2.5,6,9
8_1___2__,0,-0.3,2.2,4.7,6,8
8_7___2__,0,-0.4,1.2,3.0,6,12
8_8___2__,0,-1.0,0.9,2.7,6,14
8_9___2__,0,-0.8,1.0,2.9,6,12
1_6___2__,0,-2.0,1.7,5.5,4,6
2_1___2__,0,0.3,3.5,6.8,6,8
3_2___2__,0,-1.0,1.3,3.5,6,13
