key,gap,pro1,pro2,pro3,range1,range2
8_6___1__,0,-1.3,0.7,2.9,5,6
2_7___1__,0,-1.5,0.5,2.5,2,5
2_8___1__,0,0.2,2.1,3.9,2,5
16_9___1__,0,-1.3,0.5,2.6,2,5
2_10___1__,0,-1.3,0.8,3.1,2,5
4_7___1__,0,-1.2,0.6,2.4,5,7
10_6___1__,0,-0.7,1.1,2.8,5,5
10_8___1__,0,-0.7,1.0,2.7,4,5
11_6___1__,0,-1.0,0.9,3.0,5,7
11_7___1__,0,-1.0,0.8,2.7,5,8
11_8___1__,0,-0.0,2.2,4.6,5,7
16_10___1__,0,-1.3,0.8,2.8,2,5
2_6___1__,2,-1.6,0.9,3.4,5,6
2_9___1__,0,-0.0,2.2,4.3,5,5
4_6___1__,0,-1.5,0.5,2.4,3,5
7_6___1__,0,-1.5,0.7,2.7,5,6
8_7___1__,0,-1.2,0.8,2.9,5,7
8_8___1__,0,-1.2,0.6,2.4,5,5
14_7___1__,0,-2.0,0.8,3.4,5,6
16_6___1__,0,-0.5,1.4,3.5,5,5
17_2___1__,1,-1.0,1.7,4.5,2,5
7_3___1__,1,-1.3,1.9,5.0,4,5
17_1___1__,1,-0.4,1.9,4.1,3,5
1_8___1__,2,-1.9,0.8,3.5,1,5
3_10___1__,0,-0.9,1.8,4.4,2,5
4_1___1__,1,-1.5,1.1,3.5,5,5
5_3___1__,1,-1.1,1.6,4.5,4,5
5_10___1__,0,-1.0,1.4,3.7,3,5
7_2___1__,1,-1.1,1.0,3.1,4,5
8_3___1__,1,-0.6,2.3,5.5,3,5
13_7___1__,2,-0.6,1.8,4.0,5,5
15_3___1__,1,-2.6,0.6,3.9,4,5
1_6___1__,1,-1.5,1.7,4.5,3,5
1_10___1__,2,-0.4,1.9,4.1,1,5
2_1___1__,1,-1.0,1.2,3.3,2,5
3_3___1__,1,-1.3,1.5,4.5,3,5
3_9___1__,0,-1.2,0.8,3.1,4,5
4_9___1__,0,-1.3,1.3,4.0,5,5
4_10___1__,0,-1.6,1.1,3.9,3,5
6_2___1__,1,0.0,2.1,4.3,5,5
16_6___2__,1,-1.3,0.9,3.6,4,13
5_9___2__,4,-1.5,0.7,2.9,8,13
1_3___2__,1,-1.9,1.5,5.2,8,13
2_6___2__,1,-0.2,1.7,3.8,10,13
2_9___2__,1,-1.2,0.7,2.8,8,13
4_2___2__,1,-0.1,2.6,4.9,9,13
4_3___2__,1,-0.7,1.9,4.7,8,13
