row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,7,9,13,15,21,28,93,35,21,30,12,28,2,4,2,6,7,6
1_2,3,10,14,16,22,30,95,33,27,32,12,30,7,4,2,6,8,8
1_3,4,8,15,18,23,31,99,35,27,31,15,33,4,7,3,5,8,5
1_4,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,7
1_5,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,8
1_6,3,10,14,20,25,30,102,33,27,35,15,34,7,4,6,5,5,8
1_7,1,8,10,15,22,29,85,30,28,30,14,25,7,2,5,7,7,6
1_8,1,8,11,17,21,29,87,30,28,29,13,28,7,3,6,4,8,5
1_9,2,8,12,19,24,30,95,32,28,32,16,31,6,4,7,5,6,6
1_10,1,8,11,17,23,29,89,30,28,31,15,28,7,3,6,6,6,5
2_1,2,5,8,12,18,30,75,32,28,23,13,20,3,3,4,6,12,7
2_2,2,8,11,18,23,28,90,30,26,31,15,29,6,3,7,5,5,12
2_3,4,7,13,19,23,30,96,34,26,30,16,32,3,6,6,4,7,6
2_4,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,8
2_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,8
2_6,6,10,16,19,25,31,107,37,25,35,15,35,4,6,3,6,6,5
2_7,2,8,14,20,25,29,98,31,27,33,17,34,6,6,6,5,4,5
2_8,2,8,12,19,24,28,93,30,26,32,16,31,6,4,7,5,4,5
2_9,5,8,13,20,24,30,100,35,25,32,16,33,3,5,7,4,6,6
2_10,2,7,11,17,22,28,87,30,26,29,15,28,5,4,6,5,6,5
3_1,2,3,6,13,22,27,73,29,25,25,19,19,1,3,7,9,5,7
3_2,2,7,10,15,21,30,85,32,28,28,14,25,5,3,5,6,9,9
3_3,3,6,9,15,20,29,82,32,26,26,14,24,3,3,6,5,9,7
3_4,4,8,13,19,23,29,96,33,25,31,15,32,4,5,6,4,6,8
3_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
3_6,9,13,16,18,22,30,108,39,21,35,9,34,4,3,2,4,8,-2
3_7,4,11,16,19,25,33,108,37,29,36,14,35,7,5,3,6,8,0
3_8,3,8,14,17,24,33,99,36,30,32,16,31,5,6,3,7,9,1
3_9,4,6,14,17,21,31,93,35,27,27,15,31,2,8,3,4,10,4
3_10,2,6,11,13,22,32,86,34,30,28,16,24,4,5,2,9,10,3
4_1,5,6,14,20,22,27,94,32,22,28,16,34,1,8,6,2,5,10
4_2,5,9,15,19,24,30,102,35,25,33,15,34,4,6,4,5,6,9
4_3,5,8,14,18,23,30,98,35,25,31,15,32,3,6,4,5,7,6
4_4,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,7
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
4_6,3,3,9,16,21,30,82,33,27,24,18,25,0,6,7,5,9,3
