Date,Game,less5,less8,less9,less10,row1,row2,row3,row4,sum16,gap16,sum25,gap25,sum34,gap12,gap23,gap34,gap45,gap56,ball,ball_column,blue_sort
20230928,23113,13,11,7,2,3,32,10,5,28,26,27,23,31,1,11,5,7,2,3,4,10
20231005,23114,1,14,19,5,3,26,20,1,33,19,26,8,31,2,6,1,1,9,3,14,2
20231005,400_1,5,12,10,3,1,27,19,1,39,24,37,12,37,4,2,6,3,6,3,13,9
20231005,400_2,3,13,10,3,0,27,20,0,40,23,37,11,36,4,1,7,3,7,3,15,7
20231005,400_3,0,14,12,5,0,26,21,0,40,22,37,11,36,4,1,7,2,7,3,16,5
20231005,400_4,0,14,13,6,0,25,23,0,40,22,38,11,37,4,1,7,2,6,3,17,4
20231005,400_5,0,14,12,5,0,25,22,0,40,22,39,11,37,4,1,6,3,6,3,16,5
20231005,600_1,5,12,8,4,0,27,20,0,40,24,36,12,33,4,1,6,4,8,3,13,7
20231005,600_2,4,13,9,4,0,27,21,0,40,23,36,12,35,3,1,8,3,7,3,15,6
20231005,600_3,2,14,11,5,0,27,21,0,39,23,37,11,35,4,1,8,2,7,3,15,5
20231005,600_4,3,13,11,5,0,27,21,0,39,23,36,11,35,4,1,8,1,7,3,16,5
20231005,600_5,4,13,11,5,0,29,20,0,39,23,36,12,36,4,1,8,2,6,3,16,5
20231005,1000_1,5,11,10,5,0,26,21,1,37,23,33,15,31,2,3,7,4,6,3,9,7
20231005,1000_2,3,12,9,5,0,26,22,0,37,22,33,14,32,2,2,7,3,6,3,9,7
20231005,1000_3,0,14,11,6,0,24,24,0,39,22,35,11,33,3,1,7,3,6,2,12,5
20231005,1000_4,1,14,10,6,0,24,25,0,39,22,36,11,34,3,1,7,3,6,2,12,6
20231005,1000_5,1,13,10,5,1,24,23,0,38,22,35,12,33,3,1,8,2,6,2,12,6
