5_2: 2, [1, 11, 14, 19, 23, 29] [3, 1, 1, 2, 2, 0, 2, 2, 0, 0, 1, 0, 0, 2, 1, 3, 1, 2, 3, 0]
5_9: 2, [4, 4, 6, 11, 16, 19] [3, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 1]
13_9: 3, [4, 4, 6, 12, 14, 24] [3, 0, 0, 1, 0, 1, 0, 3, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0]
14_10: 1, [3, 3, 9, 13, 14, 24] [3, 2, 0, 2, 3, 0, 0, 1, 1, 1, 3, 0, 0, 1, 0, 1, 1, 2, 0, 2]
1_9: 1, [5, 9, 13, 20, 22, 26] [3, 2, 0, 0, 0, 1, 1, 2, 0, 3, 1, 2, 1, 0, 1, 0, 1, 0, 1, 0]
6_9: 1, [4, 5, 7, 11, 13, 25] [3, 1, 2, 0, 1, 1, 2, 1, 0, 1, 1, 0, 0, 3, 0, 1, 1, 1, 0, 1]
11_3: 1, [5, 10, 14, 19, 26, 30] [3, 2, 1, 2, 1, 0, 1, 1, 1, 0, 1, 2, 1, 1, 0, 3, 0, 1, 2, 2]
14_1: 1, [5, 14, 16, 20, 23, 30] [3, 2, 0, 1, 1, 2, 2, 1, 1, 3, 1, 0, 2, 2, 0, 0, 1, 2, 0, 1]
4_3: 0, [5, 10, 13, 18, 25, 29] [3, 1, 0, 1, 2, 1, 2, 2, 1, 0, 2, 2, 2, 0, 1, 1, 0, 2, 3, 1]
6_8: 2, [5, 6, 12, 14, 19, 27] [3, 0, 1, 1, 0, 0, 1, 2, 1, 3, 2, 0, 1, 3, 1, 0, 1, 1, 2, 1]
2_1: 1, [6, 10, 11, 19, 24, 30] [3, 0, 3, 2, 1, 0, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 2, 1, 1]
10_7: 1, [3, 4, 9, 12, 16, 21] [3, 0, 2, 0, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 3, 0, 1, 1, 2, 1]
